dataset,fold_id,score,coverage,retained_mean_error
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.6,0.09424705990952054
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.65,0.09505639300655624
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.7,0.09545384314521527
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.75,0.09591729459926776
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.8,0.09649532248503317
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.85,0.09647857112367679
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.9,0.09707918996119273
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.95,0.09707923441084164
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,1.0,0.09727871931558547
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.5,0.09792789151724095
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.55,0.09772970931370487
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.6,0.09675357481830134
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.65,0.0957430671284998
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.7,0.09536327803249563
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.75,0.09514616335876096
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.8,0.09628127295351888
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.85,0.09637030181574212
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.9,0.09643251906633239
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,0.95,0.09640578455788931
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,predicted_magnitude,1.0,0.09727871931558547
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.5,0.09566032096907885
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.55,0.09599450811891712
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.6,0.09584409580147953
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.65,0.09655781474958665
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.7,0.09638330632165906
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.75,0.09615228928270798
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.8,0.09603132491317964
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.85,0.095629037791943
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.9,0.09634985419332344
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,0.95,0.09646323142121968
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,model_disagreement,1.0,0.09727871931558543
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.5,0.09078641152025499
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.55,0.0925650231306851
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.6,0.09382589529939048
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.65,0.09554990842499901
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.7,0.09625959351150276
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.75,0.09712937334653438
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.8,0.09800401839477353
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.85,0.09867177337769227
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.9,0.09891884047697085
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,0.95,0.09901018257748893
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,SafeConf,1.0,0.10003714807050032
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.5,0.09732523707492129
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.55,0.09804525178312892
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.6,0.09873474848458065
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.65,0.09844509579193311
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.7,0.09853371915519521
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.75,0.09841676178973043
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.8,0.09856362018112652
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.85,0.09869747624618642
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.9,0.09897191507366665
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,0.95,0.09927832462826135
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,predicted_magnitude,1.0,0.10003714807050032
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.5,0.09975198029312254
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.55,0.09969590382893591
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.6,0.09956112655926527
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.65,0.09990425928653227
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.7,0.099998812458879
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.75,0.10032508136335677
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.8,0.0996629118416027
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.85,0.09947876947672087
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.9,0.09930656278204225
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,0.95,0.09913007533355234
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,model_disagreement,1.0,0.10003714807050032
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.5,0.10268192077905926
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.55,0.1017637163861948
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.6,0.10070327664976056
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.65,0.09910169011535808
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.7,0.0983048957763899
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.75,0.09780854195632481
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.8,0.09763362743786967
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.85,0.09749925944750491
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.9,0.09670872914833399
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,0.95,0.09765951247519453
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,SafeConf,1.0,0.09750052020052259
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.5,0.10074047312363028
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.55,0.1003156001156384
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.6,0.09994817785955301
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.65,0.09967166181596153
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.7,0.09978593439449217
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.75,0.0995575477597925
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.8,0.09904001357924068
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.85,0.0979507227318821
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.9,0.09759578441696867
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,0.95,0.09767277763696672
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,predicted_magnitude,1.0,0.09750052020052256
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.5,0.10155528613071106
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.55,0.10080617181839067
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.6,0.10075902124325439
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.65,0.09966831626841466
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.7,0.09906707690641282
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.75,0.09895682228425573
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.8,0.09828491938218528
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.85,0.09794963954888221
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.9,0.09775537521916314
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,0.95,0.09766314370195772
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,model_disagreement,1.0,0.09750052020052259
