dataset,replicate,formula,delta_spearman_vs_magnitude
Frangieh,260,setting_adaptive_lodo,0.03638048468273719
Frangieh,261,one_sided_025,0.008481695053722815
Frangieh,261,setting_adaptive_lodo,0.015708197801553275
Frangieh,262,one_sided_025,0.012609580418661614
Frangieh,262,setting_adaptive_lodo,0.017918739172899628
Frangieh,263,one_sided_025,0.01490938388374824
Frangieh,263,setting_adaptive_lodo,0.030801877583294113
Frangieh,264,one_sided_025,0.016090677676126347
Frangieh,264,setting_adaptive_lodo,0.032847782983679547
Frangieh,265,one_sided_025,0.010285911661018388
Frangieh,265,setting_adaptive_lodo,0.016266449307939856
Frangieh,266,one_sided_025,0.02255868651062673
Frangieh,266,setting_adaptive_lodo,0.03748901715790548
Frangieh,267,one_sided_025,0.011817288748689564
Frangieh,267,setting_adaptive_lodo,0.014032834507849978
Frangieh,268,one_sided_025,0.010502728651086146
Frangieh,268,setting_adaptive_lodo,0.020866259469209086
Frangieh,269,one_sided_025,0.016988773136859925
Frangieh,269,setting_adaptive_lodo,0.0364571436446921
Frangieh,270,one_sided_025,0.01818863944043038
Frangieh,270,setting_adaptive_lodo,0.03163498932780047
Frangieh,271,one_sided_025,0.019689620449521772
Frangieh,271,setting_adaptive_lodo,0.0358756285500246
Frangieh,272,one_sided_025,0.019809968114660403
Frangieh,272,setting_adaptive_lodo,0.04014174107760303
Frangieh,273,one_sided_025,0.0076971985318167735
Frangieh,273,setting_adaptive_lodo,0.021034453398985326
Frangieh,274,one_sided_025,0.010890407106450006
Frangieh,274,setting_adaptive_lodo,0.031472513390968654
Frangieh,275,one_sided_025,0.01808799516018908
Frangieh,275,setting_adaptive_lodo,0.03767443784968738
Frangieh,276,one_sided_025,0.016165879413274742
Frangieh,276,setting_adaptive_lodo,0.0338556621860108
Frangieh,277,one_sided_025,0.008364412766644319
Frangieh,277,setting_adaptive_lodo,0.0251189387211167
Frangieh,278,one_sided_025,0.01722006629523476
Frangieh,278,setting_adaptive_lodo,0.02591750549580038
Frangieh,279,one_sided_025,0.01755820159622215
Frangieh,279,setting_adaptive_lodo,0.032237823365431524
Frangieh,280,one_sided_025,0.010897838345177088
Frangieh,280,setting_adaptive_lodo,0.024075287287511585
Frangieh,281,one_sided_025,0.011690768720885841
Frangieh,281,setting_adaptive_lodo,0.010074452949566742
Frangieh,282,one_sided_025,0.01778805053693415
Frangieh,282,setting_adaptive_lodo,0.04083014190920746
Frangieh,283,one_sided_025,0.01504764306570082
Frangieh,283,setting_adaptive_lodo,0.030753366268345086
Frangieh,284,one_sided_025,0.01413273057836223
Frangieh,284,setting_adaptive_lodo,0.02851678296043969
Frangieh,285,one_sided_025,0.0024539968143431623
Frangieh,285,setting_adaptive_lodo,0.00954607646591732
Frangieh,286,one_sided_025,0.011149182934237944
Frangieh,286,setting_adaptive_lodo,0.02283172728334637
Frangieh,287,one_sided_025,0.013749960070207914
Frangieh,287,setting_adaptive_lodo,0.0239538213876508
Frangieh,288,one_sided_025,0.011198600783177984
Frangieh,288,setting_adaptive_lodo,0.022447603912088804
Frangieh,289,one_sided_025,0.01612312488360329
Frangieh,289,setting_adaptive_lodo,0.022479479407738145
Frangieh,290,one_sided_025,0.01895996692493819
Frangieh,290,setting_adaptive_lodo,0.0346590686269377
Frangieh,291,one_sided_025,0.023475831238648437
Frangieh,291,setting_adaptive_lodo,0.04391347250875083
Frangieh,292,one_sided_025,0.01924046256673899
Frangieh,292,setting_adaptive_lodo,0.02430721960005293
Frangieh,293,one_sided_025,0.01569509383701831
Frangieh,293,setting_adaptive_lodo,0.03509170906818951
Frangieh,294,one_sided_025,0.006409432234328882
Frangieh,294,setting_adaptive_lodo,0.020729277316005393
Frangieh,295,one_sided_025,0.007258519156613075
Frangieh,295,setting_adaptive_lodo,0.028803062705393873
Frangieh,296,one_sided_025,0.020239185963666723
Frangieh,296,setting_adaptive_lodo,0.04282878947510571
Frangieh,297,one_sided_025,0.014626031362458436
Frangieh,297,setting_adaptive_lodo,0.020663289012262248
Frangieh,298,one_sided_025,0.012363606013447936
Frangieh,298,setting_adaptive_lodo,0.01622732451939296
Frangieh,299,one_sided_025,0.015400274178758194
Frangieh,299,setting_adaptive_lodo,0.02594793722413724
Frangieh,300,one_sided_025,0.012854749523761977
Frangieh,300,setting_adaptive_lodo,0.02979405429515601
Frangieh,301,one_sided_025,0.020385061171440566
Frangieh,301,setting_adaptive_lodo,0.039267342684251916
Frangieh,302,one_sided_025,0.01827098879692604
Frangieh,302,setting_adaptive_lodo,0.03212034319650528
Frangieh,303,one_sided_025,0.009626481272927145
Frangieh,303,setting_adaptive_lodo,0.01524904148675249
Frangieh,304,one_sided_025,0.023399731964928158
Frangieh,304,setting_adaptive_lodo,0.04307275528362982
Frangieh,305,one_sided_025,0.0129432083713176
Frangieh,305,setting_adaptive_lodo,0.027605381192344375
Frangieh,306,one_sided_025,0.017634172794218694
Frangieh,306,setting_adaptive_lodo,0.04650006097334419
Frangieh,307,one_sided_025,0.015829289339958905
Frangieh,307,setting_adaptive_lodo,0.034208293089428674
Frangieh,308,one_sided_025,0.019781181562405437
Frangieh,308,setting_adaptive_lodo,0.04723308518508382
Frangieh,309,one_sided_025,0.015814484467990386
Frangieh,309,setting_adaptive_lodo,0.02415386198560246
Frangieh,310,one_sided_025,0.016977671812317074
Frangieh,310,setting_adaptive_lodo,0.03252157906261596
Frangieh,311,one_sided_025,0.025130036182008875
Frangieh,311,setting_adaptive_lodo,0.04660204438827115
Frangieh,312,one_sided_025,0.010132440156545533
Frangieh,312,setting_adaptive_lodo,0.009845621785851424
Frangieh,313,one_sided_025,0.02787197990124518
Frangieh,313,setting_adaptive_lodo,0.04260374996745453
Frangieh,314,one_sided_025,0.016806713639889198
Frangieh,314,setting_adaptive_lodo,0.029315296823264447
Frangieh,315,one_sided_025,0.013595986693195963
Frangieh,315,setting_adaptive_lodo,0.022814482884686557
Frangieh,316,one_sided_025,0.010063470120587725
Frangieh,316,setting_adaptive_lodo,0.024472169523101467
Frangieh,317,one_sided_025,0.018150787155664788
Frangieh,317,setting_adaptive_lodo,0.0388446873720418
Frangieh,318,one_sided_025,0.010367793099191808
Frangieh,318,setting_adaptive_lodo,0.035043115370804984
Frangieh,319,one_sided_025,0.019767269688585803
Frangieh,319,setting_adaptive_lodo,0.03059937825259837
Frangieh,320,one_sided_025,0.020651825965402687
Frangieh,320,setting_adaptive_lodo,0.039829251974201646
Frangieh,321,one_sided_025,0.008649551923543108
Frangieh,321,setting_adaptive_lodo,0.024141300489878656
Frangieh,322,one_sided_025,0.00812186818870611
Frangieh,322,setting_adaptive_lodo,0.0098915814147921
Frangieh,323,one_sided_025,0.014165817037525952
Frangieh,323,setting_adaptive_lodo,0.027968982322515074
Frangieh,324,one_sided_025,0.009301511932679224
Frangieh,324,setting_adaptive_lodo,0.025591953250461208
Frangieh,325,one_sided_025,0.022708296942091782
Frangieh,325,setting_adaptive_lodo,0.03265959388209774
Frangieh,326,one_sided_025,0.00664371592915286
Frangieh,326,setting_adaptive_lodo,0.02674698037324666
Frangieh,327,one_sided_025,0.013439638658285832
Frangieh,327,setting_adaptive_lodo,0.030205195156503092
Frangieh,328,one_sided_025,0.030622650310747762
Frangieh,328,setting_adaptive_lodo,0.05590115604700367
Frangieh,329,one_sided_025,0.017436412423537453
Frangieh,329,setting_adaptive_lodo,0.03369981881136032
Frangieh,330,one_sided_025,0.005800142815549858
Frangieh,330,setting_adaptive_lodo,0.01401793733024792
Frangieh,331,one_sided_025,0.014128241934276697
Frangieh,331,setting_adaptive_lodo,0.011016382485038695
Frangieh,332,one_sided_025,0.016966913487242906
Frangieh,332,setting_adaptive_lodo,0.02048205856645257
Frangieh,333,one_sided_025,0.012759150789078466
Frangieh,333,setting_adaptive_lodo,0.02646104911951179
Frangieh,334,one_sided_025,0.013707288172290888
Frangieh,334,setting_adaptive_lodo,0.03463262863282404
Frangieh,335,one_sided_025,0.0149351244819802
Frangieh,335,setting_adaptive_lodo,0.024790031888373337
Frangieh,336,one_sided_025,0.008332017592802277
Frangieh,336,setting_adaptive_lodo,0.012861195917633406
Frangieh,337,one_sided_025,0.016489163457537814
Frangieh,337,setting_adaptive_lodo,0.02198925722452405
Frangieh,338,one_sided_025,0.019163106861800144
Frangieh,338,setting_adaptive_lodo,0.028643405625056406
Frangieh,339,one_sided_025,0.009083519147620997
Frangieh,339,setting_adaptive_lodo,0.022091099920802687
Frangieh,340,one_sided_025,0.016047824452719628
Frangieh,340,setting_adaptive_lodo,0.03613440440915128
Frangieh,341,one_sided_025,0.01210012104787031
Frangieh,341,setting_adaptive_lodo,0.028350885595426256
Frangieh,342,one_sided_025,0.019543035657864194
Frangieh,342,setting_adaptive_lodo,0.042493389839683926
Frangieh,343,one_sided_025,0.016016672656176734
Frangieh,343,setting_adaptive_lodo,0.028479522141606484
Frangieh,344,one_sided_025,0.018171650069826295
Frangieh,344,setting_adaptive_lodo,0.03792908106030224
Frangieh,345,one_sided_025,0.01644516688418779
Frangieh,345,setting_adaptive_lodo,0.03053569736626144
Frangieh,346,one_sided_025,0.014600769258090618
Frangieh,346,setting_adaptive_lodo,0.03107126512221478
Frangieh,347,one_sided_025,0.017040502596601143
Frangieh,347,setting_adaptive_lodo,0.03626456307096543
Frangieh,348,one_sided_025,0.019359783691652144
Frangieh,348,setting_adaptive_lodo,0.03109120453271369
Frangieh,349,one_sided_025,0.018707506222865905
Frangieh,349,setting_adaptive_lodo,0.041416966373074154
Frangieh,350,one_sided_025,0.018657250676793857
Frangieh,350,setting_adaptive_lodo,0.034452046250682405
Frangieh,351,one_sided_025,0.01955659485078405
Frangieh,351,setting_adaptive_lodo,0.03749601388184516
Frangieh,352,one_sided_025,0.011674605519485876
Frangieh,352,setting_adaptive_lodo,0.027073958622658822
Frangieh,353,one_sided_025,0.0023362724264828216
Frangieh,353,setting_adaptive_lodo,0.010058963237996543
Frangieh,354,one_sided_025,0.014207554507323167
Frangieh,354,setting_adaptive_lodo,0.036846583185245474
Frangieh,355,one_sided_025,0.017674108605120253
Frangieh,355,setting_adaptive_lodo,0.03289550340773789
Frangieh,356,one_sided_025,0.010905843027735257
Frangieh,356,setting_adaptive_lodo,0.02260889212618558
Frangieh,357,one_sided_025,0.01510219137999358
Frangieh,357,setting_adaptive_lodo,0.03838936428764936
Frangieh,358,one_sided_025,0.01823134733882209
Frangieh,358,setting_adaptive_lodo,0.04074730986985689
Frangieh,359,one_sided_025,0.015181171329970544
Frangieh,359,setting_adaptive_lodo,0.03297338915588341
Frangieh,360,one_sided_025,0.01701041694763117
Frangieh,360,setting_adaptive_lodo,0.03673425539225342
Frangieh,361,one_sided_025,0.021731723071971465
Frangieh,361,setting_adaptive_lodo,0.04424126773196552
Frangieh,362,one_sided_025,0.02025273778911539
Frangieh,362,setting_adaptive_lodo,0.05425589162310336
Frangieh,363,one_sided_025,0.013911684000221483
Frangieh,363,setting_adaptive_lodo,0.029696755061019695
Frangieh,364,one_sided_025,0.01246305507543713
Frangieh,364,setting_adaptive_lodo,0.033561493213511207
Frangieh,365,one_sided_025,0.020748451442969384
Frangieh,365,setting_adaptive_lodo,0.04214303776785619
Frangieh,366,one_sided_025,0.016813201102054254
Frangieh,366,setting_adaptive_lodo,0.040632139473665174
Frangieh,367,one_sided_025,0.009456911761081405
Frangieh,367,setting_adaptive_lodo,0.01482858720226482
Frangieh,368,one_sided_025,0.005676883162040236
Frangieh,368,setting_adaptive_lodo,0.03231554237328285
Frangieh,369,one_sided_025,0.019816315727067824
Frangieh,369,setting_adaptive_lodo,0.04452806717368779
Frangieh,370,one_sided_025,0.012452112301861162
Frangieh,370,setting_adaptive_lodo,0.028872182598689178
Frangieh,371,one_sided_025,0.004991569756023689
Frangieh,371,setting_adaptive_lodo,0.012687808030915487
Frangieh,372,one_sided_025,0.013003686917100438
Frangieh,372,setting_adaptive_lodo,0.026824332113541266
Frangieh,373,one_sided_025,0.016031366171662842
Frangieh,373,setting_adaptive_lodo,0.037063152026748786
Frangieh,374,one_sided_025,0.014666944247540031
Frangieh,374,setting_adaptive_lodo,0.029466992476486542
Frangieh,375,one_sided_025,0.017393279506307147
Frangieh,375,setting_adaptive_lodo,0.03711248777124074
Frangieh,376,one_sided_025,0.01929856868190824
Frangieh,376,setting_adaptive_lodo,0.0305054165228536
Frangieh,377,one_sided_025,0.013729295940278219
Frangieh,377,setting_adaptive_lodo,0.028162354064749595
Frangieh,378,one_sided_025,0.02013344166772249
Frangieh,378,setting_adaptive_lodo,0.041330682870473284
Frangieh,379,one_sided_025,0.0041574756882917785
Frangieh,379,setting_adaptive_lodo,0.010168083287863505
Frangieh,380,one_sided_025,0.014577776790959729
Frangieh,380,setting_adaptive_lodo,0.023673704828031522
Frangieh,381,one_sided_025,0.016329678130148906
Frangieh,381,setting_adaptive_lodo,0.03465408678130795
Frangieh,382,one_sided_025,0.01507779290968829
Frangieh,382,setting_adaptive_lodo,0.02683890884668108
Frangieh,383,one_sided_025,0.015532302737703244
Frangieh,383,setting_adaptive_lodo,0.03979864396792375
Frangieh,384,one_sided_025,0.021205707717241146
Frangieh,384,setting_adaptive_lodo,0.025216025876160203
Frangieh,385,one_sided_025,0.020864765945049574
Frangieh,385,setting_adaptive_lodo,0.03876996777321284
Frangieh,386,one_sided_025,0.01018902536905164
Frangieh,386,setting_adaptive_lodo,0.01657062260025044
Frangieh,387,one_sided_025,0.011433459678516035
Frangieh,387,setting_adaptive_lodo,0.018767998331598208
Frangieh,388,one_sided_025,0.014604653451986138
Frangieh,388,setting_adaptive_lodo,0.04188167077858654
Frangieh,389,one_sided_025,0.020058737570614354
Frangieh,389,setting_adaptive_lodo,0.045404353436955563
Frangieh,390,one_sided_025,0.012069061133937534
Frangieh,390,setting_adaptive_lodo,0.023445732657424834
Frangieh,391,one_sided_025,0.008278485695196736
Frangieh,391,setting_adaptive_lodo,0.008030924701781773
Frangieh,392,one_sided_025,0.01824000360386857
Frangieh,392,setting_adaptive_lodo,0.023927880193305662
Frangieh,393,one_sided_025,0.011984916188029021
Frangieh,393,setting_adaptive_lodo,0.02519064645776256
Frangieh,394,one_sided_025,0.010139806700053877
Frangieh,394,setting_adaptive_lodo,0.01556875232302321
Frangieh,395,one_sided_025,0.009614484078998259
Frangieh,395,setting_adaptive_lodo,0.02525875359268398
Frangieh,396,one_sided_025,0.017175493411463516
Frangieh,396,setting_adaptive_lodo,0.03482604273480161
Frangieh,397,one_sided_025,0.016852338339480355
Frangieh,397,setting_adaptive_lodo,0.029466192767774735
Frangieh,398,one_sided_025,0.007712802175143141
Frangieh,398,setting_adaptive_lodo,0.024428086022623113
Frangieh,399,one_sided_025,0.015179886558809474
Frangieh,399,setting_adaptive_lodo,0.0324288306358137
Frangieh,400,one_sided_025,0.019671485286843038
Frangieh,400,setting_adaptive_lodo,0.0349179665003197
Frangieh,401,one_sided_025,0.01647862856478402
Frangieh,401,setting_adaptive_lodo,0.02141001146752597
Frangieh,402,one_sided_025,0.013578156009384307
Frangieh,402,setting_adaptive_lodo,0.03133514503697912
Frangieh,403,one_sided_025,0.012252622460576124
Frangieh,403,setting_adaptive_lodo,0.029779608830401733
Frangieh,404,one_sided_025,0.014522609148798937
Frangieh,404,setting_adaptive_lodo,0.029202306060502115
Frangieh,405,one_sided_025,0.003433059926360671
Frangieh,405,setting_adaptive_lodo,0.010572498250010776
Frangieh,406,one_sided_025,0.022721713563187862
Frangieh,406,setting_adaptive_lodo,0.03614985582670571
Frangieh,407,one_sided_025,0.014061627872118815
Frangieh,407,setting_adaptive_lodo,0.016710153307720715
Frangieh,408,one_sided_025,0.021193283979301203
Frangieh,408,setting_adaptive_lodo,0.04072987122827343
Frangieh,409,one_sided_025,0.0206197675402046
Frangieh,409,setting_adaptive_lodo,0.03609207321092121
Frangieh,410,one_sided_025,0.018783677168100144
Frangieh,410,setting_adaptive_lodo,0.036802646175117804
Frangieh,411,one_sided_025,0.008537238164206234
Frangieh,411,setting_adaptive_lodo,0.0143864857826769
Frangieh,412,one_sided_025,0.008651298393691553
Frangieh,412,setting_adaptive_lodo,0.030483909301925793
Frangieh,413,one_sided_025,0.024829301824448313
Frangieh,413,setting_adaptive_lodo,0.03144197872244933
Frangieh,414,one_sided_025,0.010134486193516229
Frangieh,414,setting_adaptive_lodo,0.024913773182588
Frangieh,415,one_sided_025,0.021797546246512645
Frangieh,415,setting_adaptive_lodo,0.038555613189486596
Frangieh,416,one_sided_025,0.013929614347134162
Frangieh,416,setting_adaptive_lodo,0.026543047565431854
Frangieh,417,one_sided_025,0.012387058294742459
Frangieh,417,setting_adaptive_lodo,0.021691877587269648
Frangieh,418,one_sided_025,0.013121786940080982
Frangieh,418,setting_adaptive_lodo,0.03384694679244106
Frangieh,419,one_sided_025,0.007900065809140766
Frangieh,419,setting_adaptive_lodo,0.010129781960294917
Frangieh,420,one_sided_025,0.025672758596008705
Frangieh,420,setting_adaptive_lodo,0.03996788787158001
Frangieh,421,one_sided_025,0.012668941982530213
Frangieh,421,setting_adaptive_lodo,0.028523496993748287
Frangieh,422,one_sided_025,0.015291483933433159
Frangieh,422,setting_adaptive_lodo,0.04225555178050766
Frangieh,423,one_sided_025,0.012044092420718994
Frangieh,423,setting_adaptive_lodo,0.02998660387648741
Frangieh,424,one_sided_025,0.0164765721931113
Frangieh,424,setting_adaptive_lodo,0.039151116828072874
Frangieh,425,one_sided_025,0.01211319109605885
Frangieh,425,setting_adaptive_lodo,0.021576297913933146
Frangieh,426,one_sided_025,0.020075843669191407
Frangieh,426,setting_adaptive_lodo,0.03497952082602118
Frangieh,427,one_sided_025,0.02441062222354584
Frangieh,427,setting_adaptive_lodo,0.0452848342057314
Frangieh,428,one_sided_025,0.015498034102437747
Frangieh,428,setting_adaptive_lodo,0.034069639379762456
Frangieh,429,one_sided_025,0.016231198376723766
Frangieh,429,setting_adaptive_lodo,0.03190154122651266
Frangieh,430,one_sided_025,0.014749369095338694
Frangieh,430,setting_adaptive_lodo,0.03046480771769
Frangieh,431,one_sided_025,0.011549452938037136
Frangieh,431,setting_adaptive_lodo,0.02486417131697921
Frangieh,432,one_sided_025,0.007678364825732836
Frangieh,432,setting_adaptive_lodo,0.026203693865984284
Frangieh,433,one_sided_025,0.024552240113857232
Frangieh,433,setting_adaptive_lodo,0.051596418211139666
Frangieh,434,one_sided_025,0.020270755047518213
Frangieh,434,setting_adaptive_lodo,0.030246472318827988
Frangieh,435,one_sided_025,0.006253198304994885
Frangieh,435,setting_adaptive_lodo,0.01642003439381068
Frangieh,436,one_sided_025,0.01843244262983662
Frangieh,436,setting_adaptive_lodo,0.036873242080990465
Frangieh,437,one_sided_025,0.019033811631751454
Frangieh,437,setting_adaptive_lodo,0.03332662621906389
