fold_id,task_id,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_directional_truth_used_for_score
E239_cellline_holdout_1_HepG2,Jurkat::HUWE1,perturbation_unseen,Jurkat,HUWE1,0.0484848673820259,0.0315130427479743,0.0,1.0,-0.4501636898252517,-0.5285454094468189,0.5978493130182314,False
E239_cellline_holdout_1_HepG2,Jurkat::TMX2,perturbation_unseen,Jurkat,TMX2,0.0676441768137732,0.0319481939077377,0.0,1.0,0.1565603404240323,-0.5086651336583998,0.6078035574025078,False
E239_cellline_holdout_1_HepG2,Jurkat::TBCA,random_seen_pair,Jurkat,TBCA,0.0798069026946148,0.0584187284111976,0.0,1.0,0.5417213031158115,0.7006652665681615,0.6422016897994628,False
E239_cellline_holdout_1_HepG2,Jurkat::SMG5,random_seen_pair,Jurkat,SMG5,0.0546732532889164,0.0469301417469978,0.0,1.0,-0.2541940776875105,0.1757987548308064,0.617440192170119,False
E239_cellline_holdout_1_HepG2,Jurkat::ZNF207,perturbation_unseen,Jurkat,ZNF207,0.0529769412616508,0.0283040907233953,0.0,1.0,-0.307911737679867,-0.6751492959563556,0.5966339737634164,False
E239_cellline_holdout_1_HepG2,Jurkat::VPS54,random_seen_pair,Jurkat,VPS54,0.0839830403229089,0.0584319829940795,0.0,1.0,0.6739684001075134,0.7012708142203762,0.6442839419027782,False
E239_cellline_holdout_1_HepG2,Jurkat::TOMM22,perturbation_unseen,Jurkat,TOMM22,0.0745820887505635,0.0465330183506011,0.0,1.0,0.3762654350569834,0.1576558119355316,0.6268734487697246,False
E239_cellline_holdout_1_HepG2,Jurkat::RPL36A,perturbation_unseen,Jurkat,RPL36A,0.1457997809059784,0.088428609073162,0.0,1.0,2.631539058749667,2.0716939092629705,0.7070507801598224,False
E239_cellline_holdout_1_HepG2,Jurkat::GNL3,random_seen_pair,Jurkat,GNL3,0.0519010720661577,0.0383524000644683,0.0,1.0,-0.3419816344387234,-0.2160831612905893,0.6068724837780071,False
E239_cellline_holdout_1_HepG2,Jurkat::SASS6,random_seen_pair,Jurkat,SASS6,0.0693667890057893,0.0493661276996135,0.0,1.0,0.2111108562147922,0.2870889846007424,0.6273277584504564,False
E239_cellline_holdout_1_HepG2,Jurkat::SCAP,perturbation_unseen,Jurkat,SCAP,0.0873130078460738,0.0636116564273834,0.0,1.0,0.7794195555080335,0.9379088974189403,0.6514853093721625,False
E239_cellline_holdout_1_HepG2,Jurkat::SF3B3,perturbation_unseen,Jurkat,SF3B3,0.0581246067348424,0.044967234134674,0.0,1.0,-0.14489895512651,0.0861215385241625,0.617045180420637,False
E239_cellline_holdout_1_HepG2,Jurkat::HMGCS1,random_seen_pair,Jurkat,HMGCS1,0.0794446004619147,0.0601649396121501,0.0,1.0,0.5302481614780508,0.7804425105921537,0.6438941271431906,False
E239_cellline_holdout_1_HepG2,Jurkat::ZNHIT3,random_seen_pair,Jurkat,ZNHIT3,0.0650234065952989,0.0456628911197185,0.0,1.0,0.0735675647723572,0.117903259442351,0.6212072095162882,False
E239_cellline_holdout_1_HepG2,Jurkat::CENPJ,perturbation_unseen,Jurkat,CENPJ,0.0877087103598081,0.0639571100473404,0.0,1.0,0.7919503946161899,0.9536912596688476,0.6520515722252023,False
E239_cellline_holdout_1_HepG2,Jurkat::TMEM242,perturbation_unseen,Jurkat,TMEM242,0.0561716098784069,0.0246693156659603,0.0,1.0,-0.2067451363796423,-0.8412072943079524,0.5943196920317548,False
