target,scenario,scope,method,budget,n_tasks,spearman,utility,capture,remaining_relative_error
K562,one_source_keep_RPE1,all,candidate,0.1,580,0.9009630497282008,0.8689163111290371,0.1711832867746563,0.9209074591392707
K562,one_source_keep_RPE1,all,candidate,0.2,580,0.9009630497282008,0.9246738350124466,0.31004958421425916,0.862438019732176
K562,one_source_keep_RPE1,all,candidate,0.3,580,0.9009630497282008,0.9242690726516226,0.4304652105057966,0.813621127848862
K562,one_source_keep_RPE1,all,e230,0.1,580,0.9022609545150156,0.8775504931194701,0.17189061548378246,0.9201215383513528
K562,one_source_keep_RPE1,all,e230,0.2,580,0.9022609545150156,0.9186647590202531,0.3093344171040706,0.8633319786199117
K562,one_source_keep_RPE1,all,e230,0.3,580,0.9022609545150156,0.9241417795150562,0.4304472424417885,0.8136467965117307
K562,one_source_keep_RPE1,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,one_source_keep_RPE1,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,one_source_keep_RPE1,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,one_source_keep_hepg2,primary,candidate,0.1,566,0.8985545242901628,0.9359784314998074,0.17345200810613914,0.919108376054863
K562,one_source_keep_hepg2,primary,candidate,0.2,566,0.8985545242901628,0.9174734091407835,0.3071938712795609,0.8675404178224968
K562,one_source_keep_hepg2,primary,candidate,0.3,566,0.8985545242901628,0.9347960793555543,0.42890755147822107,0.8162583986447649
K562,one_source_keep_hepg2,primary,e230,0.1,566,0.9014082367812564,0.9465895530850478,0.17427671638665165,0.9181913134089492
K562,one_source_keep_hepg2,primary,e230,0.2,566,0.9014082367812564,0.9259876565177378,0.30817552465118303,0.8663111793084745
K562,one_source_keep_hepg2,primary,e230,0.3,566,0.9014082367812564,0.9339323770325362,0.42878877417592887,0.8164281662030916
K562,one_source_keep_hepg2,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,one_source_keep_hepg2,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,one_source_keep_hepg2,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,one_source_keep_hepg2,all,candidate,0.1,580,0.899680028980364,0.9430370736053176,0.17725540145788699,0.9141606650467923
K562,one_source_keep_hepg2,all,candidate,0.2,580,0.899680028980364,0.9208686679552738,0.3095967142003671,0.8630041072495411
K562,one_source_keep_hepg2,all,candidate,0.3,580,0.899680028980364,0.9358079331175057,0.4320939784741541,0.8112943164654942
K562,one_source_keep_hepg2,all,e230,0.1,580,0.9026890040747114,0.9616301949194083,0.17877858553164108,0.9124682382981766
K562,one_source_keep_hepg2,all,e230,0.2,580,0.9026890040747114,0.9299326295262988,0.310675456957495,0.8616556788031313
K562,one_source_keep_hepg2,all,e230,0.3,580,0.9026890040747114,0.9347495944331069,0.43194458866621604,0.8115077304768342
K562,one_source_keep_hepg2,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,one_source_keep_hepg2,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,one_source_keep_hepg2,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,one_source_keep_jurkat,primary,candidate,0.1,566,0.9102915918200943,0.9620724553442209,0.17548006492968096,0.9168532087422409
K562,one_source_keep_jurkat,primary,candidate,0.2,566,0.9102915918200943,0.9529441430855583,0.31128348296562103,0.862419355401457
K562,one_source_keep_jurkat,primary,candidate,0.3,566,0.9102915918200943,0.9430720222077338,0.4300456683267103,0.8146316962805099
K562,one_source_keep_jurkat,primary,e230,0.1,566,0.9119477762741437,0.9618821024067475,0.17546527048571076,0.91686965993141
K562,one_source_keep_jurkat,primary,e230,0.2,566,0.9119477762741437,0.9548081235580238,0.3114983912991969,0.8621502445235721
K562,one_source_keep_jurkat,primary,e230,0.3,566,0.9119477762741437,0.9417508852667432,0.42986398410793797,0.8148913762497655
K562,one_source_keep_jurkat,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,one_source_keep_jurkat,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,one_source_keep_jurkat,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,one_source_keep_jurkat,all,candidate,0.1,580,0.9107608975425425,0.956059766431279,0.17832224537154784,0.9129752829205023
K562,one_source_keep_jurkat,all,candidate,0.2,580,0.9107608975425425,0.9598917964626066,0.31424103190933933,0.8571987101133259
K562,one_source_keep_jurkat,all,candidate,0.3,580,0.9107608975425425,0.9382008840119028,0.4324317554823925,0.8108117778822964
K562,one_source_keep_jurkat,all,e230,0.1,580,0.9124046990046045,0.9590433111857062,0.17856666306648497,0.9127037077039055
K562,one_source_keep_jurkat,all,e230,0.2,580,0.9124046990046045,0.9547654593603072,0.31363092351728933,0.8579613456033883
K562,one_source_keep_jurkat,all,e230,0.3,580,0.9124046990046045,0.9431125637681813,0.4331250636891699,0.8098213375869001
K562,one_source_keep_jurkat,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,one_source_keep_jurkat,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,one_source_keep_jurkat,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,two_sources_drop_RPE1,primary,candidate,0.1,566,0.9122304965014237,0.9563524916088143,0.17503550292754705,0.9173475547013917
K562,two_sources_drop_RPE1,primary,candidate,0.2,566,0.9122304965014237,0.9513809328801457,0.31110325205374373,0.8626450427822592
K562,two_sources_drop_RPE1,primary,candidate,0.3,566,0.9122304965014237,0.9420216974448694,0.4299012264993134,0.8148381459631024
K562,two_sources_drop_RPE1,primary,e230,0.1,566,0.9138186273672904,0.9590926587214998,0.17524847179136283,0.9171107366720798
K562,two_sources_drop_RPE1,primary,e230,0.2,566,0.9138186273672904,0.9513809328801457,0.31110325205374373,0.8626450427822592
K562,two_sources_drop_RPE1,primary,e230,0.3,566,0.9138186273672904,0.9389973674488045,0.42948531728082395,0.8154326020683174
K562,two_sources_drop_RPE1,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,two_sources_drop_RPE1,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,two_sources_drop_RPE1,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,two_sources_drop_RPE1,all,candidate,0.1,580,0.9133233718456876,0.9604196547437747,0.17867941576422997,0.9125784269286334
K562,two_sources_drop_RPE1,all,candidate,0.2,580,0.9133233718456876,0.9525323501599512,0.31336515116632746,0.8582935610420905
K562,two_sources_drop_RPE1,all,candidate,0.3,580,0.9133233718456876,0.9469481260926506,0.43366647252873475,0.8090478963875218
K562,two_sources_drop_RPE1,all,e230,0.1,580,0.9150833074572948,0.9670557439381908,0.17922305688839593,0.9119743812351156
K562,two_sources_drop_RPE1,all,e230,0.2,580,0.9150833074572948,0.9537665880297697,0.3135120433560401,0.8581099458049499
K562,two_sources_drop_RPE1,all,e230,0.3,580,0.9150833074572948,0.9412407130049589,0.4328608425753349,0.8101987963209502
K562,two_sources_drop_RPE1,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,two_sources_drop_RPE1,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,two_sources_drop_RPE1,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,two_sources_drop_hepg2,primary,candidate,0.1,566,0.9100369935230305,0.9370692035236842,0.1735367841322186,0.9190141064462952
K562,two_sources_drop_hepg2,primary,candidate,0.2,566,0.9100369935230305,0.9496434105288253,0.31090292375707484,0.8628958963572912
K562,two_sources_drop_hepg2,primary,candidate,0.3,566,0.9100369935230305,0.9373108653317931,0.42925338763743864,0.8157640974677014
K562,two_sources_drop_hepg2,primary,e230,0.1,566,0.9082772040839512,0.939369796947523,0.1737155888355189,0.9188152784265154
K562,two_sources_drop_hepg2,primary,e230,0.2,566,0.9082772040839512,0.9372531260185891,0.30947438121815923,0.8646847350232786
K562,two_sources_drop_hepg2,primary,e230,0.3,566,0.9082772040839512,0.9469330560764436,0.43057664199062456,0.8138727793770366
K562,two_sources_drop_hepg2,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,two_sources_drop_hepg2,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,two_sources_drop_hepg2,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,two_sources_drop_hepg2,all,candidate,0.1,580,0.9108634235761297,0.9521954276646498,0.17800567134583767,0.9133270318379583
K562,two_sources_drop_hepg2,all,candidate,0.2,580,0.9108634235761297,0.9435259881521538,0.3122932635917992,0.8596334205102509
K562,two_sources_drop_hepg2,all,candidate,0.3,580,0.9108634235761297,0.9361782888394021,0.4321462560399073,0.8112196342287039
K562,two_sources_drop_hepg2,all,e230,0.1,580,0.9096647802152054,0.9412019390889074,0.17710506372699325,0.9143277069700075
K562,two_sources_drop_hepg2,all,e230,0.2,580,0.9096647802152054,0.9338302282138948,0.3111393276746741,0.8610758404066573
K562,two_sources_drop_hepg2,all,e230,0.3,580,0.9096647802152054,0.9448423278568469,0.43336922855698884,0.809472530632873
K562,two_sources_drop_hepg2,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,two_sources_drop_hepg2,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,two_sources_drop_hepg2,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,two_sources_drop_jurkat,primary,candidate,0.1,566,0.9000418760261156,0.9125022859317179,0.17162741572078272,0.9211372941100924
K562,two_sources_drop_jurkat,primary,candidate,0.2,566,0.9000418760261156,0.9326658190253804,0.3089454859233457,0.865347024264129
K562,two_sources_drop_jurkat,primary,candidate,0.3,566,0.9000418760261156,0.9240341151706288,0.4274275542162201,0.8183737482667157
K562,two_sources_drop_jurkat,primary,e230,0.1,566,0.8993692779236809,0.91659530848091,0.17194553002769428,0.9207835560006385
K562,two_sources_drop_jurkat,primary,e230,0.2,566,0.8993692779236809,0.9215276717617382,0.30766130902186495,0.8669550864903196
K562,two_sources_drop_jurkat,primary,e230,0.3,566,0.8993692779236809,0.9232975243869568,0.42732625743393043,0.8185185310414025
K562,two_sources_drop_jurkat,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,two_sources_drop_jurkat,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,two_sources_drop_jurkat,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,two_sources_drop_jurkat,all,candidate,0.1,580,0.9011299697372915,0.9331988193879793,0.1764494328480852,0.9150561857243497
K562,two_sources_drop_jurkat,all,candidate,0.2,580,0.9011299697372915,0.9278309211831549,0.3104253232124437,0.8619683459844455
K562,two_sources_drop_jurkat,all,candidate,0.3,580,0.9011299697372915,0.9234254847129482,0.4303461338415914,0.8137912373691552
K562,two_sources_drop_jurkat,all,e230,0.1,580,0.900399153849234,0.9286254193125423,0.17607477116325382,0.9154724764852735
K562,two_sources_drop_jurkat,all,e230,0.2,580,0.900399153849234,0.9244275998299569,0.3100202786597751,0.8624746516752811
K562,two_sources_drop_jurkat,all,e230,0.3,580,0.900399153849234,0.9266793714809453,0.43080543626196877,0.8131350910543304
K562,two_sources_drop_jurkat,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,two_sources_drop_jurkat,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,two_sources_drop_jurkat,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
RPE1,clean,primary,candidate,0.1,416,0.5910103613124326,0.6432644437026414,0.1390121676608933,0.9576763054894876
RPE1,clean,primary,candidate,0.2,416,0.5910103613124326,0.6279743235945844,0.2612460135763344,0.9256676456392918
RPE1,clean,primary,candidate,0.3,416,0.5910103613124326,0.5689975437367939,0.3679715114305736,0.9035183891576681
RPE1,clean,primary,e230,0.1,416,0.5895359948131303,0.6325568732101643,0.13837878927596342,0.9583808119283402
RPE1,clean,primary,e230,0.2,416,0.5895359948131303,0.6245692275187454,0.2609243438977893,0.9260707016220472
RPE1,clean,primary,e230,0.3,416,0.5895359948131303,0.5740274473265127,0.36856812547610035,0.9026654976011762
RPE1,clean,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,clean,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,clean,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,clean,all,candidate,0.1,467,0.6022323110714912,0.6280777873783466,0.14011516019791476,0.9561100480656518
RPE1,clean,all,candidate,0.2,467,0.6022323110714912,0.6601199391569755,0.2649002369042782,0.9203527865032227
RPE1,clean,all,candidate,0.3,467,0.6022323110714912,0.616777014574152,0.3761258034486742,0.8937093551824207
RPE1,clean,all,e230,0.1,467,0.6017025600733866,0.6375405846766065,0.14070986797499627,0.9554487896563734
RPE1,clean,all,e230,0.2,467,0.6017025600733866,0.6686753838520246,0.26572472098544836,0.9193205235919453
RPE1,clean,all,e230,0.3,467,0.6017025600733866,0.6139329334893169,0.3757836589552521,0.8941994824168625
RPE1,clean,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,clean,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,clean,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,corrupt_010_seed101,primary,candidate,0.1,416,0.5819865516298726,0.5997187549099748,0.13643633609783834,0.9605414015596238
RPE1,corrupt_010_seed101,primary,candidate,0.2,416,0.5819865516298726,0.6254240258015776,0.2610050942445447,0.9259695204646669
RPE1,corrupt_010_seed101,primary,candidate,0.3,416,0.5819865516298726,0.5496953466075801,0.3656820118981465,0.9067913506885602
RPE1,corrupt_010_seed101,primary,e230,0.1,416,0.5786063247112678,0.5908109455866484,0.13590941788735952,0.9611274924033648
RPE1,corrupt_010_seed101,primary,e230,0.2,416,0.5786063247112678,0.6208024903362847,0.26056851101916856,0.9265165645061021
RPE1,corrupt_010_seed101,primary,e230,0.3,416,0.5786063247112678,0.5486305113447532,0.3655557081504418,0.9069719086234234
RPE1,corrupt_010_seed101,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,corrupt_010_seed101,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,corrupt_010_seed101,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,corrupt_010_seed101,all,candidate,0.1,467,0.592234264588163,0.594827931637274,0.138025508779545,0.9584335414284583
RPE1,corrupt_010_seed101,all,candidate,0.2,467,0.592234264588163,0.6616143351748552,0.2650442511281582,0.9201724791505365
RPE1,corrupt_010_seed101,all,candidate,0.3,467,0.592234264588163,0.5877274719153684,0.37263112774827756,0.8987155317225595
RPE1,corrupt_010_seed101,all,e230,0.1,467,0.5899260210669626,0.5912221876093264,0.13779889883028826,0.9586855101101319
RPE1,corrupt_010_seed101,all,e230,0.2,467,0.5899260210669626,0.6701123016600783,0.2658631960619544,0.9191471513111724
RPE1,corrupt_010_seed101,all,e230,0.3,467,0.5899260210669626,0.6016108611825205,0.37430130698934017,0.8963229743434912
RPE1,corrupt_010_seed101,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,corrupt_010_seed101,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,corrupt_010_seed101,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,corrupt_010_seed211,primary,candidate,0.1,416,0.5900244030910581,0.6213091938062628,0.1377134621581025,0.9591208549257468
RPE1,corrupt_010_seed211,primary,candidate,0.2,416,0.5900244030910581,0.6346748635890028,0.26187899440802864,0.9248745130309038
RPE1,corrupt_010_seed211,primary,candidate,0.3,416,0.5900244030910581,0.5645227527841643,0.36744074119104225,0.9042771534863451
RPE1,corrupt_010_seed211,primary,e230,0.1,416,0.58770057874928,0.6239319956852973,0.13786860715754948,0.9589482872258274
RPE1,corrupt_010_seed211,primary,e230,0.2,416,0.58770057874928,0.6427015803512203,0.2626372553625419,0.9239244029192246
RPE1,corrupt_010_seed211,primary,e230,0.3,416,0.58770057874928,0.5577485196961819,0.36663722626558254,0.9054258208711948
RPE1,corrupt_010_seed211,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,corrupt_010_seed211,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,corrupt_010_seed211,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,corrupt_010_seed211,all,candidate,0.1,467,0.599248661935339,0.6363645067537153,0.14063595508590523,0.9555309737497196
RPE1,corrupt_010_seed211,all,candidate,0.2,467,0.599248661935339,0.6718224443474168,0.26602800168837104,0.9189408128995462
RPE1,corrupt_010_seed211,all,candidate,0.3,467,0.599248661935339,0.6091593560105075,0.3752093950015953,0.8950221243382054
RPE1,corrupt_010_seed211,all,e230,0.1,467,0.5974607679214067,0.637021256629399,0.14067722980059644,0.9554850801979082
RPE1,corrupt_010_seed211,all,e230,0.2,467,0.5974607679214067,0.6686525467493684,0.26572252018487386,0.9193232790178658
RPE1,corrupt_010_seed211,all,e230,0.3,467,0.5974607679214067,0.5867942094089875,0.37251885576377686,0.8988763630623195
RPE1,corrupt_010_seed211,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,corrupt_010_seed211,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,corrupt_010_seed211,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,corrupt_010_seed307,primary,candidate,0.1,416,0.5931564664857545,0.6259971297171228,0.13799076477104924,0.9588124113776565
RPE1,corrupt_010_seed307,primary,candidate,0.2,416,0.5931564664857545,0.616558758929584,0.26016761786167114,0.9270188884624845
RPE1,corrupt_010_seed307,primary,candidate,0.3,416,0.5931564664857545,0.5723795864396167,0.36837266706767163,0.9029449158070398
RPE1,corrupt_010_seed307,primary,e230,0.1,416,0.5940797179443658,0.6279012595104245,0.13810339859905213,0.9586871288310009
RPE1,corrupt_010_seed307,primary,e230,0.2,416,0.5940797179443658,0.6212036349442189,0.26060640600192686,0.92646908163614
RPE1,corrupt_010_seed307,primary,e230,0.3,416,0.5940797179443658,0.577110711379401,0.3689338419569849,0.9021426864120078
RPE1,corrupt_010_seed307,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,corrupt_010_seed307,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,corrupt_010_seed307,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,corrupt_010_seed307,all,candidate,0.1,467,0.6034266897506828,0.629094046980736,0.140179028995906,0.9560390320450284
RPE1,corrupt_010_seed307,all,candidate,0.2,467,0.6034266897506828,0.6549174089343631,0.264398871574568,0.9209805012725919
RPE1,corrupt_010_seed307,all,candidate,0.3,467,0.6034266897506828,0.6094540072168086,0.37524484170114747,0.8949713463974358
RPE1,corrupt_010_seed307,all,e230,0.1,467,0.6046480432002039,0.6396345942672068,0.14084147005306702,0.9553024606790896
RPE1,corrupt_010_seed307,all,e230,0.2,467,0.6046480432002039,0.6663673558203124,0.26550229743660086,0.9195990002603415
RPE1,corrupt_010_seed307,all,e230,0.3,467,0.6046480432002039,0.6245692749981919,0.3770632165940347,0.8923664964741896
RPE1,corrupt_010_seed307,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,corrupt_010_seed307,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,corrupt_010_seed307,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,corrupt_025_seed101,primary,candidate,0.1,416,0.5823167601229485,0.6364603708998966,0.13860969049338126,0.9581239806276829
RPE1,corrupt_025_seed101,primary,candidate,0.2,416,0.5823167601229485,0.6200896742406274,0.26050117332318434,0.9266009394504678
RPE1,corrupt_025_seed101,primary,candidate,0.3,416,0.5823167601229485,0.5482159943002297,0.36550654086791606,0.9070421958726698
RPE1,corrupt_025_seed101,primary,e230,0.1,416,0.5779430952213819,0.6438043936605105,0.13904410699134162,0.9576407793893099
RPE1,corrupt_025_seed101,primary,e230,0.2,416,0.5779430952213819,0.6245174880305405,0.2609194562164528,0.9260768259456494
RPE1,corrupt_025_seed101,primary,e230,0.3,416,0.5779430952213819,0.5402944811615812,0.36456694313685767,0.9083854008765195
RPE1,corrupt_025_seed101,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,corrupt_025_seed101,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,corrupt_025_seed101,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,corrupt_025_seed101,all,candidate,0.1,467,0.594529116470832,0.6226314379836454,0.13977287384857834,0.9564906378874141
RPE1,corrupt_025_seed101,all,candidate,0.2,467,0.594529116470832,0.6566690849509014,0.26456767974789874,0.9207691516293064
RPE1,corrupt_025_seed101,all,candidate,0.3,467,0.594529116470832,0.607350614182122,0.3749918023809405,0.8953338291046036
RPE1,corrupt_025_seed101,all,e230,0.1,467,0.5913651346678136,0.6536241851461646,0.14172067291789373,0.9543248708270087
RPE1,corrupt_025_seed101,all,e230,0.2,467,0.5913651346678136,0.6825134130350615,0.2670582851872934,0.9176508869102787
RPE1,corrupt_025_seed101,all,e230,0.3,467,0.5913651346678136,0.5987146406014392,0.3739528900863074,0.8968220869009033
RPE1,corrupt_025_seed101,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,corrupt_025_seed101,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,corrupt_025_seed101,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,corrupt_025_seed211,primary,candidate,0.1,416,0.5752682006387474,0.6386250702498881,0.13873773763340425,0.9579815538623098
RPE1,corrupt_025_seed211,primary,candidate,0.2,416,0.5752682006387474,0.6279553677107587,0.2612442228682542,0.925669889418091
RPE1,corrupt_025_seed211,primary,candidate,0.3,416,0.5752682006387474,0.5530252228236404,0.3660769798900634,0.9062267229063011
RPE1,corrupt_025_seed211,primary,e230,0.1,416,0.576488991074417,0.6033644440470975,0.13665198732322598,0.9603015328169466
RPE1,corrupt_025_seed211,primary,e230,0.2,416,0.576488991074417,0.620310973836147,0.2605220788624606,0.9265747445578808
RPE1,corrupt_025_seed211,primary,e230,0.3,416,0.576488991074417,0.5701784223280237,0.36811157947383183,0.9033181544291613
RPE1,corrupt_025_seed211,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,corrupt_025_seed211,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,corrupt_025_seed211,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,corrupt_025_seed211,all,candidate,0.1,467,0.5861043696326903,0.6211083721689568,0.13967715383509258,0.9565970694262186
RPE1,corrupt_025_seed211,all,candidate,0.2,467,0.5861043696326903,0.6363609508210901,0.2626105946512015,0.9232194431578791
RPE1,corrupt_025_seed211,all,candidate,0.3,467,0.5861043696326903,0.6008792688726369,0.37421329603860065,0.8964490513802866
RPE1,corrupt_025_seed211,all,e230,0.1,467,0.5877385732873031,0.662210522324139,0.14226029786551092,0.9537248592781103
RPE1,corrupt_025_seed211,all,e230,0.2,467,0.5877385732873031,0.6350393035121848,0.26248322813713304,0.9233789073993536
RPE1,corrupt_025_seed211,all,e230,0.3,467,0.5877385732873031,0.6011489649558323,0.3742457406233401,0.8964025740150312
RPE1,corrupt_025_seed211,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,corrupt_025_seed211,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,corrupt_025_seed211,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,corrupt_025_seed307,primary,candidate,0.1,416,0.5774688127162771,0.6303871749959966,0.13825044644117748,0.9585235675948399
RPE1,corrupt_025_seed307,primary,candidate,0.2,416,0.5774688127162771,0.6257521037506516,0.2610360868292078,0.9259306863826793
RPE1,corrupt_025_seed307,primary,candidate,0.3,416,0.5774688127162771,0.5491203865883124,0.3656138139263578,0.9068888433217704
RPE1,corrupt_025_seed307,primary,e230,0.1,416,0.574645779778172,0.6044399789812733,0.13671560778503125,0.9602307678113021
RPE1,corrupt_025_seed307,primary,e230,0.2,416,0.574645779778172,0.628259646391379,0.2612729672041565,0.9256338724188882
RPE1,corrupt_025_seed307,primary,e230,0.3,416,0.574645779778172,0.5485595699684168,0.3655472935514785,0.9069839377408416
RPE1,corrupt_025_seed307,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,corrupt_025_seed307,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,corrupt_025_seed307,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,corrupt_025_seed307,all,candidate,0.1,467,0.5891367977737922,0.6087329534045242,0.13889939673517013,0.9574618612492274
RPE1,corrupt_025_seed307,all,candidate,0.2,467,0.5891367977737922,0.6637066554812513,0.26524588702749735,0.9199200288422485
RPE1,corrupt_025_seed307,all,candidate,0.3,467,0.5891367977737922,0.5944870450779212,0.37344430805729983,0.8975506384577944
RPE1,corrupt_025_seed307,all,e230,0.1,467,0.5874137780101429,0.6229810634589136,0.1397948467370017,0.9564662061281433
