e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
776,H04,176,ENSG00000163808,KIF15,2,KIF15-1+KIF15-2,True,KIF15,True,True,KIF15,True,True,48d05a3ac061e710cfe8dfa0f634f649ce884b680b04c0d56e756a7d144e8bd0,4059bb9354b942f0fdaf0dd4add94fb9f4848bd150411f607c0189728ddc24df,43d58960b5561265ada37493163c1790f3c4645e815076c60d5274bbb7071b82,334c57bf67351d40d07caa368354fe93619efaf1c8fef2b7fb83742d775094d4,COLUMN_UNSEEN,101706108bbea2b39a8a1f126c5e63cd73fdba7b41a550e4d7f6dc04f33a8db5,CALIBRATION_20PCT,0,True,False
777,H04,177,ENSG00000149212,SESN3,2,SESN3-1+SESN3-2,True,SESN3,True,True,SESN3,True,True,d607d034734ed90019953df154e5103879c8c3aa32bc2e26cc8bd2c29d150ba2,f3dc4344c6eccddace68573ca720cceaa8ba34e706427c3de720885eb58c727b,43eb8d43f65e0ce5485925cb7cd04d9cc7e82d64d1ca7662b2acbbe5d4de23fb,82c12e3a3d61a36a3d645c0e67dc7f46919efe651e4f1d9b73d8eea844bae092,DONOR_UNSEEN_ONLY,7e8fdc10096293629ec038f03b69a7edcb9d6236fb6e576c8421110490bf7b88,EVALUATION_80PCT,6,True,False
778,H04,178,ENSG00000144746,ARL6IP5,2,ARL6IP5-1+ARL6IP5-2,True,ARL6IP5,True,True,ARL6IP5,True,True,59d7ff59cd6f3ab9e8dfd11df0c3487992b6f4184f10fa538f49ae4a1e778fba,bccecc0e02d224f25b5ea96b84f0710a07ba896a36aeb8d2e07b9a0d412acb01,440a7e998f4d2092a19262c6458f6deba72f2b1cd9d9b6659a3142be1db9a492,078fb0110e955b8730ba4cf2a62af5d650f364cdfa7b0a8d2e1558a22157ab7f,COLUMN_UNSEEN,e4900365716da684106928a9e1fffd2a915d6725fa812a234c89688f346aa74c,EVALUATION_80PCT,0,True,False
779,H04,179,ENSG00000169813,HNRNPF,2,HNRNPF-1+HNRNPF-2,True,HNRNPF,True,True,HNRNPF,True,True,55f70510b2b21ad4ebd1077ed40382feeac51f02cab8055f63700aeff54851e4,45ce0799c95b2e87a24b32fccae9a4401b8da3caecf407fd604ac34cdab4a365,440c9b65fb7bdebdbd2a47c2074d108492f4959e57e0b6d3cd3a88ca0bb74aba,2d913a25de0ee5fc2ffcefad9635c6951a347d5f879772a8ad4bc169bd00c5b0,COLUMN_UNSEEN,ae888de5310f363e3e9851f6d65b5dd72d3ff0722d9c39202debcfa7e708ee48,EVALUATION_80PCT,0,True,False
780,H04,180,ENSG00000165985,C1QL3,2,C1QL3-1+C1QL3-2,True,C1QL3,True,True,C1QL3,True,True,7570edb0adb6d4249190fc977a6f3286f421215c0fd163679081fc709840cc24,5c6232e8ac183ae21db47b6fa034e87be1b80330ac6c24578957711a60d2982e,4415268edfd83ea250b23cce7730aa10b9b51f0c108291cb1b78913b6a4e227d,7cd5a9b10a961be72987424873fe0464636386f0f757765124d4e7e4c29edaba,DONOR_UNSEEN_ONLY,41cb524cb62e6002709b68becaac30ec05a359b5d6203345245c5341072070be,EVALUATION_80PCT,6,True,False
781,H04,181,ENSG00000102309,PIN4,2,PIN4-1+PIN4-2,True,PIN4,True,True,PIN4,True,True,a2e9882acb81bcf8a674e60d05ffbcd83199bc359570ba8238bf2c169fc0ca39,209461a9492a84efaf383edbd88c66605ab2c0621edff9fa9b3f6444506dba8a,44369794d685d465904ab502f1dce1935e340c2274c579dfd32b0053a75f442f,c75159b5363325b30b8ed3f6710e5959a9ba48c0fca8d899101519812c4fa151,DONOR_UNSEEN_ONLY,aeab8f23d99c3d54c35422e965a6c9fa8cafd1ed432df96e62e33e0f970e2465,EVALUATION_80PCT,6,True,False
782,H04,182,ENSG00000110697,PITPNM1,2,PITPNM1-1+PITPNM1-2,True,PITPNM1,True,True,PITPNM1,True,True,8b9ad8b6bca9851039d268e1c25c3d86dcfe3e388011b9e309369965df60e292,afc00a7522abeee70fe44073a78c8a8f127997e346bc5e38b99c89b951221568,443e6ba55ae9aea46f8f8f8e86bacffe13c234158c584e01c176daa4e0abe4de,ab168a7a78b4fcb98681aa0ddbbd18f115546d7e13332e8038c901ec38511cd3,DONOR_UNSEEN_ONLY,939f165116c170a491f7cfc3c50b00cd4acff3e308b8d0e1959f84b29573e814,EVALUATION_80PCT,6,True,False
783,H04,183,ENSG00000125505,MBOAT7,2,MBOAT7-1+MBOAT7-2,True,MBOAT7,True,True,MBOAT7,True,True,b66a01c98dcdb80ee80f02d7ee60a3120280b1837f82c5687dbb0a42b926aa8e,73bdfaf08a107fe06f5542062f9ccc859f7a6b533e94ee03adb0bd302fdcf910,4446f4ecdf64308004ef136946fb68bc08f029e03a7e5cbfbbc6cbc7640e9c53,34f00cc4a4cb7d84f0e476d01c722a317b70a2d3e62c7a30b37fa3fafe6a779a,DONOR_UNSEEN_ONLY,6896f494e11544d7e2b28f3d6639f813d8943c464c080233fb86f34de49130cf,EVALUATION_80PCT,6,True,False
784,H04,184,ENSG00000197134,ZNF257,2,ZNF257-1+ZNF257-2,True,ZNF257,True,True,ZNF257,True,True,f2cdfc29af6c147decf4fb94650c2fac20cdc12935f80b3541b43e179416b053,cd1ac06e6b6506af542a1abf814ff33540a9df79e6082870e90506d0153fb14d,4456c440b53b738873b14261748a58cad69b0987fa36aefffc8035728d6e412a,2f7d15b96e13706dddc708cc5ab3438fed8a15a8ff5bab943db11dadbcc0f224,COLUMN_UNSEEN,906bcb12bb2752683c2bd8b7b818cc0cbef6b3c4f1b1b954b93be0e3795ec181,EVALUATION_80PCT,0,True,False
785,H04,185,ENSG00000278195,SSTR3,2,SSTR3-1+SSTR3-2,True,SSTR3,True,True,SSTR3,True,True,e1c85a53122432e9fb0b1f44564a005bc425a2899f7fddee8b122877ef3af5ec,f9d479f31e0abaa8fd4b69b42b286620bd7ee68d156e08bfb401b66229c1f8e4,4457139305bb4b4af81e778e30fb941d80a0cc4938271cf5d8a5bbaced7810b3,0cde36501fd69a1c6f31235f8a16cb6c5815ef1e5067c557358412a74f74d41b,COLUMN_UNSEEN,10b178c9029fa56fe3e3936d7b8eb3940cb643e418eabe7b64bfb88b07988234,CALIBRATION_20PCT,0,True,False
786,H04,186,ENSG00000173275,ZNF449,2,ZNF449-1+ZNF449-2,True,ZNF449,True,True,ZNF449,True,True,636f3fd7b3cb775a5e24ed21d8624abe596f2bc95b9f4a199f2951d6878ef7cd,925fc8f470cd935c82e5e28dcd71871c2295afa04fca5fd9d2a8621190f7bf41,446b437862b97655521c79ccd1cb099fb7ed2b113b378cc7ec4519c78a5ee46c,9efa314dd5931932bb01cf2b28021daac511f9d894b6c7bf9f4f23606b596ace,DONOR_UNSEEN_ONLY,9a3415d18e3b18f9775b397c23a33416d2259787e700d91044743783c0e86289,EVALUATION_80PCT,6,True,False
787,H04,187,ENSG00000160703,NLRX1,2,NLRX1-1+NLRX1-2,True,NLRX1,True,True,NLRX1,True,True,fe20cde741060ec5b56fa44fe51036bedafbbfa270542e274fae3f721253c5f2,4864183bdba4690bce93e5193c32515ba60e25629ae925330ee66774df35cab5,44716317fb94c812f3d36f9a85adc22e6a200a09aa53b3a850588d3ccdde746f,976c350611e3fd9fbc14dfb2849c72ab28e33fa37779541a938338afb0ba3b91,DONOR_UNSEEN_ONLY,bc6927ae43f251b824a28fd064e175c0390e8a002add69abbacc0a95a17678ca,EVALUATION_80PCT,6,True,False
788,H04,188,ENSG00000155792,DEPTOR,2,DEPTOR-1+DEPTOR-2,True,DEPTOR,True,True,DEPTOR,True,True,fa5d171871e8b091bda60bbeab4441504507aa6c998b8c8a654ea6ac02adac09,bfdc743b0c5452db84bfff0b58112e21bc59779c02b10175d9932bb9af1f1091,4474b49e9c1c268fc8129d8ced86472a2dbb05ba2a8601e24a0cedbec479912b,0e657919692460f29e125445587f7d0512541fd2ecf95afe86af176f13d53e70,COLUMN_UNSEEN,c96f9cf343e1e30e5a5706bbda1765b5a5b65922d8be7dbf0d2273761621fe6c,EVALUATION_80PCT,0,True,False
789,H04,189,ENSG00000124098,FAM210B,2,FAM210B-1+FAM210B-2,True,FAM210B,True,True,FAM210B,True,True,3dbc008ddd8825e585f3378fd7cbca3b26efb526c32c8f5894944a11a432d26d,1778857dfe3d7d58d3ecf532901040ec56ce11dbd5060b83de83877d6b6a204b,44b28621b82957f7ab2d51a22e76de081332682208ebb1d5b2b97cc381fb519a,32e33f8203ff7a672c6aaa6209a4043c77b1d3662fb888e5949d55623fcd41d1,COLUMN_UNSEEN,073ae8e6f736ae82f14d1fe7fb3f62fddb466b9c76a7f95f5e4d297e7d0484f8,CALIBRATION_20PCT,0,True,False
790,H04,190,ENSG00000189350,TOGARAM2,2,TOGARAM2-1+TOGARAM2-2,True,TOGARAM2,True,True,TOGARAM2,True,True,20fa013afc6ea513ff22f50462d45f37aca17f3cc04cda0f9ab290dadaefd559,6d6e544c8339473e24ee0717b87c7f1ca4be998069bdcfb7b3c931b1fdcece91,44d39478d6dd46e949afde681e31518e36bf5eef5a34e00bb8cb549aeaa2805d,7369207cc5f6e254a4590ca6432ea41e0d52ea0548a0e3f571403e835ff67548,DONOR_UNSEEN_ONLY,1cf58b47cd69e6ba9faea2c6936f6150dcf03b0968639028775a18d3e9c96407,CALIBRATION_20PCT,6,True,False
791,H04,191,ENSG00000091947,TMEM101,2,TMEM101-1+TMEM101-2,True,TMEM101,True,True,TMEM101,True,True,12139d58d2242fe9c3f8ae3819b7200385c1b51ae443b7d978dea520b7ac971a,03cf5a5088cc03a95b6a4c4720e51fd9e4481a76b3ecdaa16b8ad4177df52eee,44d3d6a0a6921b41e0646fbe3a825789373d3f9685d8cbf1eae022295421e890,cf0cb634bc4501c621a3438a17b5bd4766463a77f2cf7a621700ac486fa20cc6,DONOR_UNSEEN_ONLY,933cffd1f65fcce691af18c0eaa7746aa6e28fa486fb612cc5138b4a34090b91,EVALUATION_80PCT,6,True,False
792,H04,192,ENSG00000100403,ZC3H7B,2,ZC3H7B-1+ZC3H7B-2,True,ZC3H7B,True,True,ZC3H7B,True,True,44f3bacd9e716c408cb30656683ca3b19ee5b970ecd1a261d846e647d2507453,8c62bd2077514c097b84a93bcdc3009a9ed12511d7f6fcfdd80b2301f7f1ac30,44dc5a40eeb051266a5cda98ce83dae61446a42eb78050bc85483d8b73c45fe4,60f7adb3ef1fb9966c79f1693b31e9a5e6e6907c7d209b0b47fae04a4b8389f5,DONOR_UNSEEN_ONLY,b782a400269be9fd57f39150b9b32b003d3436b6659e1f82e8eab860a3835565,EVALUATION_80PCT,6,True,False
793,H04,193,ENSG00000126698,DNAJC8,2,DNAJC8-1+DNAJC8-2,True,DNAJC8,True,True,DNAJC8,True,True,7510a9a84c8ba7ea5ec530636344d198403806ce64f00986701525b3f511474f,be21d60f8a168dfa78c9083636ef20229f48c91c6142efd0ddd8bfdd36680d53,451381f178c843a78182079c8534418966988aaad1f284bd273143c7152437d9,9bdd12cbd2ed53758af13d44e6d847b9040913229b3b7332d5a885329f6b72a0,DONOR_UNSEEN_ONLY,5ffbd7f349f98141e58bb973668aad70c3d565fc3c58f9e28eb8cbc28e2f63e9,EVALUATION_80PCT,6,True,False
794,H04,194,ENSG00000107816,LZTS2,2,LZTS2-1+LZTS2-2,True,LZTS2,True,True,LZTS2,True,True,aa3670babf5ab0205f19f83ad5e0bdab87f48a9ecc92ead21cf993b67f44d13e,8168fa5879a0e4bd254349ff65de8bdecdf955f456f8ed3adb507872461cce58,451e2172ea9e4b5a13e37a5c0fa17abac71a2763d00fa647c59de0c3d339e3d5,96e58139c593792a0bf07f62a4fea41f47809d758125aefe31b3714f180d098e,DONOR_UNSEEN_ONLY,6370d52d0c990775f33a330741b3d0ba7d8379debd3ac0ffb1433dc54b004804,EVALUATION_80PCT,6,True,False
795,H04,195,ENSG00000154096,THY1,2,THY1-1+THY1-2,True,THY1,True,True,THY1,True,True,a7d618cd70c9956e14e5baaeb113e434a1c47b57e0fbbc8d1fd03a5d6e58f04f,fe9bcb654e2ee2ffcc2a8ea05b52bd1eae671448ee5818044fdd8cad3c2b244a,452ee26ee159660c6585a748e2b07d96e3abde78c8568bdab6b283eb78fc2d88,8a0f129f49eca86f6cfcdd0268d7ab1c992aa6dc968c47f5128bf2269052c5c5,DONOR_UNSEEN_ONLY,2333507b0c511b74c14be6cf9f90e6e0066847a18a5b4f0b55ebe5a7b40eb04c,CALIBRATION_20PCT,6,True,False
796,H04,196,ENSG00000124203,ZNF831,2,ZNF831-1+ZNF831-2,True,ZNF831,True,True,ZNF831,True,True,82e50cf4db92833a6fc96f0364df1591ef8c8e817e5a4258daea9720c0f636b5,5f207fb64948436b55b50a3d8abf6e82bde8dab96e6964b9622e5d21b78d3f8a,454f7bb5323f3ed854f0eb40a1ad334efaead4000b6a0cbcffa2aadd040957eb,ecc557451310649a090796bcdb1eada0266ab41115099c02e156ca2baecaf048,DONOR_UNSEEN_ONLY,e082104c82a0b01fa64e1a34cca0fb54f8d4cc7dc81fbfc07e5e2c26883202f7,EVALUATION_80PCT,6,True,False
797,H04,197,ENSG00000115267,IFIH1,2,IFIH1-1+IFIH1-2,True,IFIH1,True,True,IFIH1,True,True,66b7cdc9362a67e14bc073da95272fb488a18d8e7f2876b80c27d9eedb51b5a0,d68f938a5f7b1d7c06a837792e91b6fb3e2a7c8169098b04f3fef0305c4491ec,455ac6769bcbc340fee7aa30db77c94e9711e429932e6c0d7bbc0fba12d2a05e,c4531953c889904946b636cb0c2b2fc5e188983d3e3f741bcd91f93a258b639c,DONOR_UNSEEN_ONLY,b68881b00d52e2a5229d20d904dae9938aab583876ac2d3268d22ed6a389f388,EVALUATION_80PCT,6,True,False
798,H04,198,ENSG00000134627,PIWIL4,2,PIWIL4-1+PIWIL4-2,True,PIWIL4,True,True,PIWIL4,True,True,66c1850d291c358aa54934435fed9ee13806de8548491ab186374a2b9ddb8b78,43632a793e8759950de4237625c7ab5868cd5731d9d9984198b08ce90b6dd446,4567d907a3f48a326d18eb46c2a60f5d7e17eb14e0987747dff840406de55a6d,bd11b1a0989addbe1b2d0f66ddee2537bc4cd5996c37ce4546171a23e7b73070,DONOR_UNSEEN_ONLY,85ba11d494d27c781fcc4d9efa4058854e4676334518b72554372fa006f3eb4e,EVALUATION_80PCT,6,True,False
799,H04,199,ENSG00000154945,ANKRD40,2,ANKRD40-1+ANKRD40-2,True,ANKRD40,True,True,ANKRD40,True,True,b42e9e5740f9211dc1293e1f2f8cf76daeb8592ece1a76dcecda3f5c928379e9,7b71b352eee01a77184e4b54155365eb4fee7c05a93cea534e9d82fdd90c5922,456c8062297c094c6a40f9e1cfad54fad7cf2baed94839e02e76acb712b4ea57,acb5e9ac36e7429bc243208a3eccce3295d164585f3078862efd40bde3527c98,DONOR_UNSEEN_ONLY,1b28c9545ef5deccbd89d724f97b0aaf90139cdb1c1d8ecc6c15ef6e5c34b8eb,CALIBRATION_20PCT,6,True,False
800,H04,200,ENSG00000107104,KANK1,2,KANK1-1+KANK1-2,True,KANK1,True,True,KANK1,True,True,9b2089935fae6ae95c6e8b2fec04b80c531ca42b6baa8084d7fed84ea2df4f69,cd7a97a40a8050aea1f99e249f8888af5e461745b4dc3d855b0f08f4fbd90c1e,45b09e6dbd1461e33a65e70d75ec58a1912f9ed39b1925cd064fe29372150271,c8cc325624617b07ac530511c62c5b69fb5efd50f766e62052c3863615ce44f7,DONOR_UNSEEN_ONLY,870e4d18901dc7299b04c3bdd2834c6b7b422b75750394e9401aaf1d57f72140,EVALUATION_80PCT,6,True,False
