dataset,fold_id,setting,method,n_tasks,status,spearman,utility_20,capture_20,remaining_relative_error_80
Frangieh,frangieh_context_holdout_1_Co-culture,context_and_perturbation_unseen,learned_full,30,EVALUATED,-0.1604004449388209,0.16135589634526856,0.21462930914969874,0.9817133635628765
Frangieh,frangieh_context_holdout_1_Co-culture,context_unseen_row,learned_full,159,EVALUATED,0.2642494626224027,0.38506337320764583,0.22849839414752202,0.9658957112641261
Frangieh,frangieh_context_holdout_1_Co-culture,perturbation_unseen_column,learned_full,60,EVALUATED,-0.10358432898027232,0.04422681599376739,0.2037257446838312,0.995342819145211
Frangieh,frangieh_context_holdout_1_Co-culture,random_missing_pair,learned_full,30,EVALUATED,0.28186874304783094,0.23736735994189437,0.2079128413091272,0.990108948363591
Frangieh,frangieh_context_holdout_2_Control,context_and_perturbation_unseen,learned_full,30,EVALUATED,-0.09499443826473859,-0.06599388591988647,0.19757288139789678,1.003033898252629
Frangieh,frangieh_context_holdout_2_Control,context_unseen_row,learned_full,159,EVALUATED,0.14919393360401242,0.19310256291221198,0.21089749250364972,0.9879314857631473
Frangieh,frangieh_context_holdout_2_Control,perturbation_unseen_column,learned_full,60,EVALUATED,0.012225618227285358,0.2665758411310177,0.22285354503964697,0.9714330687004413
Frangieh,frangieh_context_holdout_2_Control,random_missing_pair,learned_full,30,EVALUATED,0.17597330367074526,0.15104679435909435,0.20772003513496848,0.9903499560812894
Frangieh,frangieh_context_holdout_3_IFNγ,context_and_perturbation_unseen,learned_full,30,EVALUATED,-0.02736373748609566,0.5548892700824266,0.2340271330460449,0.9574660836924439
Frangieh,frangieh_context_holdout_3_IFNγ,context_unseen_row,learned_full,159,EVALUATED,0.06329113924050633,0.19263024640906468,0.21629407613405036,0.9811751330290236
Frangieh,frangieh_context_holdout_3_IFNγ,perturbation_unseen_column,learned_full,60,EVALUATED,-0.12197832731314258,0.1305473809600458,0.20726650695914892,0.9909168663010638
Frangieh,frangieh_context_holdout_3_IFNγ,random_missing_pair,learned_full,30,EVALUATED,0.09899888765294772,-0.14312711109778403,0.1887978900802307,1.0140026373997115
Frangieh,frangieh_context_holdout_1_Co-culture,context_and_perturbation_unseen,guarded_full,30,EVALUATED,-0.1604004449388209,0.16135589634526856,0.21462930914969874,0.9817133635628765
Frangieh,frangieh_context_holdout_1_Co-culture,context_unseen_row,guarded_full,159,EVALUATED,0.2642494626224027,0.38506337320764583,0.22849839414752202,0.9658957112641261
Frangieh,frangieh_context_holdout_1_Co-culture,perturbation_unseen_column,guarded_full,60,EVALUATED,-0.10358432898027232,0.04422681599376739,0.2037257446838312,0.995342819145211
Frangieh,frangieh_context_holdout_1_Co-culture,random_missing_pair,guarded_full,30,EVALUATED,0.28186874304783094,0.23736735994189437,0.2079128413091272,0.990108948363591
Frangieh,frangieh_context_holdout_2_Control,context_and_perturbation_unseen,guarded_full,30,EVALUATED,-0.09499443826473859,-0.06599388591988647,0.19757288139789678,1.003033898252629
Frangieh,frangieh_context_holdout_2_Control,context_unseen_row,guarded_full,159,EVALUATED,0.14919393360401242,0.19310256291221198,0.21089749250364972,0.9879314857631473
Frangieh,frangieh_context_holdout_2_Control,perturbation_unseen_column,guarded_full,60,EVALUATED,0.012225618227285358,0.2665758411310177,0.22285354503964697,0.9714330687004413
Frangieh,frangieh_context_holdout_2_Control,random_missing_pair,guarded_full,30,EVALUATED,0.17597330367074526,0.15104679435909435,0.20772003513496848,0.9903499560812894
Frangieh,frangieh_context_holdout_3_IFNγ,context_and_perturbation_unseen,guarded_full,30,EVALUATED,-0.02736373748609566,0.5548892700824266,0.2340271330460449,0.9574660836924439
Frangieh,frangieh_context_holdout_3_IFNγ,context_unseen_row,guarded_full,159,EVALUATED,0.06329113924050633,0.19263024640906468,0.21629407613405036,0.9811751330290236
Frangieh,frangieh_context_holdout_3_IFNγ,perturbation_unseen_column,guarded_full,60,EVALUATED,-0.12197832731314258,0.1305473809600458,0.20726650695914892,0.9909168663010638
Frangieh,frangieh_context_holdout_3_IFNγ,random_missing_pair,guarded_full,30,EVALUATED,0.09899888765294772,-0.14312711109778403,0.1887978900802307,1.0140026373997115
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,magnitude,7,EVALUATED,-0.1785714285714286,0.10110318045401594,0.29694506581113217,0.984276907864415
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,magnitude,24,EVALUATED,0.5182608695652173,0.6340321517537387,0.2693593098476299,0.9229145559819412
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,magnitude,28,EVALUATED,0.16365626710454295,0.3689420550106993,0.25906647603592914,0.9430063032269994
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,magnitude,10,EVALUATED,0.7575757575757575,-0.11099060244906464,0.17978696684262488,1.025266291446719
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,magnitude,7,EVALUATED,-0.1785714285714286,0.38664905134236816,0.33340186332975286,0.9332373913383459
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,magnitude,24,EVALUATED,0.7591304347826088,0.9732757226497165,0.3238123550704455,0.8541317620162794
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,magnitude,28,EVALUATED,-0.07881773399014778,0.2164848377251726,0.23903786067079605,0.9684972682371685
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,magnitude,10,EVALUATED,0.6121212121212121,-0.14947986285130319,0.18521491037922813,1.0184813620259647
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,magnitude,7,EVALUATED,-0.39285714285714296,0.15300625618919075,0.3009666506332343,0.9786466891134721
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,magnitude,24,EVALUATED,0.8182608695652173,0.537764583762355,0.2815530310220447,0.9075119608142593
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,magnitude,28,EVALUATED,-0.23973727422003283,0.0074316477272179556,0.2149928503545275,0.9991000086396923
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,magnitude,10,EVALUATED,0.8909090909090909,1.0,0.292116624624185,0.8848542192197688
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,magnitude,7,EVALUATED,0.07142857142857144,0.07841916920504094,0.29125421697441195,0.9922440962358234
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,magnitude,24,EVALUATED,0.8460869565217389,0.8601285699476736,0.28323580696289,0.9053863490995073
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,magnitude,28,EVALUATED,-0.014230979748221127,0.28051919404668246,0.23993841706258623,0.9673511055567083
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,magnitude,10,EVALUATED,0.4424242424242424,0.2792938601532501,0.228256188880071,0.9646797638999113
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,magnitude,7,EVALUATED,0.21428571428571433,-0.03729063770937982,0.28159721259113,1.005763902372418
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_unseen_row,magnitude,24,EVALUATED,0.42869565217391303,0.4844372586215977,0.23583686500951082,0.9652586968300917
