dataset_name,score_name,predictor_name,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse,aurc,oracle_aurc,random_aurc,excess_aurc
McFarlandTsherniak2020,ood_distance_risk,V0StrongBaseline,1163,0.05404918414790028,0.39502749416030114,0.8412904400702736,0.27874239858689576,1.7569680097736484,1.5277314407204745,1.4816030317233602,0.7899706768037822,1.5277314407204745,0.691632354919578
McFarlandTsherniak2020,prediction_magnitude_risk,ContextSimBaseline,1163,0.10338041063640006,0.29930083050121864,0.7496047148513109,0.21907293303490447,-5.09841298323425,1.5542197188569578,1.3862463971703538,0.8263178433642482,1.5542197188569578,0.5599285538061056
McFarlandTsherniak2020,prediction_magnitude_risk,V0StrongBaseline,1163,-0.05009708025964132,0.36432248164420317,0.8412904400702736,0.22256523168637776,-6.56151689597648,1.5277314407204745,1.5058449783828614,0.7899706768037822,1.5277314407204745,0.7158743015790792
McFarlandTsherniak2020,protocol_v0_2_family_confidence,ContextSimBaseline,1163,-0.07562629961058807,-0.09468290916748316,0.7496047148513109,-0.04446118360170847,4.002442716130766,1.5542197188569578,1.739648040426916,0.8263178433642482,1.5542197188569578,0.9133301970626677
McFarlandTsherniak2020,protocol_v0_2_family_confidence,V0StrongBaseline,1163,-0.0962013201340777,-0.1383094088293626,0.8412904400702736,-0.08208591801619479,3.9536028386944886,1.5277314407204745,1.7283951339398764,0.7899706768037822,1.5277314407204745,0.9384244571360942
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,ContextSimBaseline,1163,-0.07562629961058807,-0.09468290916748316,0.7496047148513109,-0.04446118360170847,4.002442716130766,1.5542197188569578,1.739648040426916,0.8263178433642482,1.5542197188569578,0.9133301970626677
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,V0StrongBaseline,1163,-0.0962013201340777,-0.1383094088293626,0.8412904400702736,-0.08208591801619479,3.9536028386944886,1.5277314407204745,1.7283951339398764,0.7899706768037822,1.5277314407204745,0.9384244571360942
McFarlandTsherniak2020,random_score,ContextSimBaseline,2326,0.008531190496147192,-0.010042110079181259,0.7496047148513109,0.007916925667278538,-1.4247934480280906,1.554219718856958,1.539217817032088,0.826034714688699,1.554219718856958,0.713183102343389
McFarlandTsherniak2020,random_score,V0StrongBaseline,2326,0.0013110819010548694,0.016403807576578725,0.8412904400702736,0.015125900595887334,0.2248326578593014,1.5277314407204745,1.5457884517341414,0.7896980310316651,1.5277314407204745,0.7560904207024762
McFarlandTsherniak2020,simple_combined_confidence,ContextSimBaseline,1163,0.1945909148671141,0.07835564490596743,0.7496047148513109,0.17927532550585504,6.768612689619462,1.5542197188569578,1.3593286923405776,0.8263178433642482,1.5542197188569578,0.5330108489763294
McFarlandTsherniak2020,simple_combined_confidence,V0StrongBaseline,1163,0.1816587095980725,0.14724806425735362,0.8412904400702736,0.19357092685899221,7.137189089337123,1.5277314407204745,1.3248588306682252,0.7899706768037822,1.5277314407204745,0.534888153864443
McFarlandTsherniak2020,support_count_score,ContextSimBaseline,1163,-0.14231800116187426,-0.05299665959362922,0.7496047148513109,-0.07698555787988579,-2.232707619530026,1.5542197188569578,1.7542854168108821,0.8263178433642482,1.5542197188569578,0.9279675734466339
