e170_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e170_selection_sha256,e170_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_e168_primary_target,selection_used_expression_abundance_effect_or_error
161,P01,161,ENSG00000175550,DRAP1,2,DRAP1-1+DRAP1-2,True,DRAP1,True,True,DRAP1,True,True,4ac2b50e779a53585e41e236f4f4dfe2d9e0c1a26912a30f90dfe09dff8a0413,0cec1bf8460ce69f92a29d11d265448c895929956a38084cdcd767401f72c0c6,06563f8af3d2093db59fd832126e304a3086b66fd2f59c19e977c0797b907fbb,7ad4447c72fd35b33ebc4a55257180e03fe09c1696943e4b2700a4a4e683ca52,DONOR_UNSEEN_ONLY,6,True,False
162,P01,162,ENSG00000104915,STX10,2,STX10-1+STX10-2,True,STX10,True,True,STX10,True,True,bf8ea2bf7f7939802f2db1f168d673008cbaa9bc62cd924634c22be83417a92e,922b3dbee057460660f8972e9889a955bd433657fdfc8b66bf42cefabb08dabd,0658a8359965854d310876861963ce6e2202407d71d564ea0bd20685396d2432,524ce37567ae72d2f2cfc1c7e68e0c5ffdd62e9a56fbaadae6d0df6c008c1bfe,DONOR_UNSEEN_ONLY,6,True,False
163,P01,163,ENSG00000119782,FKBP1B,2,FKBP1B-1+FKBP1B-2,True,FKBP1B,True,True,FKBP1B,True,True,7f79c105b49a5d91b95a54e37e33dd27f4fc032a92e9ae251ea33908fb9b0b55,15179dce916de7292d1aa7e9a4f8850681bce03ddb7c109b234093f0fc7079e8,0679e4de14142610a0b1a622db412386f895d54d712bccd4ab2ceb9fba12b4c1,6ec0d7d84cea12b3ef638d072cd84fd6780738df61c37cddfab19d69b5feb811,DONOR_UNSEEN_ONLY,6,True,False
164,P01,164,ENSG00000143418,CERS2,2,CERS2-1+CERS2-2,True,CERS2,True,True,CERS2,True,True,76d3ae2838088ea78c7a2553c5f9c76b7099a4c0a55002936399ec8ddb9a4b72,c232c09694dd934fda5e952c65e836170bfd2d8da9cee9c4924245f395ef4ecf,067b023ebd6d2cb92a75545140144366aebb68f94833532947823e772b8f90cc,0035226b626f7caf6062cfea10bf5fd6e734edf4e8ad19a5be89ad09412d1220,COLUMN_UNSEEN,0,True,False
165,P01,165,ENSG00000149582,TMEM25,2,TMEM25-1+TMEM25-2,True,TMEM25,True,True,TMEM25,True,True,6106623248961a5d603976beada42be405ea9557de675f04a4e9755496833412,c14e2e4bb0a079a845bd5e1e5912cf3a06c61c5e314d7c18cb421939b1158223,0688a94832fa8df82604dd6c96be0e0202bd60cb4201465f64150b648de00b7f,2af83cccda7700fecbe1aa13abcae1c9abf8c5081346232ec99c405d0217f347,COLUMN_UNSEEN,0,True,False
166,P01,166,ENSG00000161542,PRPSAP1,2,PRPSAP1-1+PRPSAP1-2,True,PRPSAP1,True,True,PRPSAP1,True,True,dd440d1848c6c4588dfd1def236d239a3c237b88d62c5486b6d5e9e71161a6a6,772ae1d33c88769b98a770fc2a2fa902f6c72ff33a76e7c7c781524c477bd12d,06a9c3368e1723d3b7050be03a4ddfc4c86e664aa65b3ea1dcbaccf3e71bd672,cf93ca7ff0a1bd1e4fac7c5f019073d69bdc7fb135024c667d3daf68e14d6c43,DONOR_UNSEEN_ONLY,6,True,False
167,P01,167,ENSG00000185651,UBE2L3,2,UBE2L3-1+UBE2L3-2,True,UBE2L3,True,True,UBE2L3,True,True,71856ee6e8678a0aed5c9ae5a0981c61b1bcaad2e472a7dbd7139d8a9b6cfb7b,a555c8cdf7263baa5573c5e7e3813053849a1fad27ec725f8fea1bd8bb43a3c2,06ae0711f8f5bb760972c23ac29635cad33794e261af858ae8790fab9b860969,9c44b556e438fcc98b741ac9b14556e01e4c82149d8018a46e4e50ee2ff0cc38,DONOR_UNSEEN_ONLY,6,True,False
168,P01,168,ENSG00000135049,AGTPBP1,2,AGTPBP1-1+AGTPBP1-2,True,AGTPBP1,True,True,AGTPBP1,True,True,605dc1105b36d9eaeb2c480a049136c3ea44cc05d7874f50a7965f7129eb06f9,834507277e7bd19bdbd2c70443065cbc92dcc87f54340545c394f9f64b05f612,06ca8786ded6aeb955b9a3af1cad34056194e01633cb86bc36059b1ef6a9c65c,6432a3b19b6de3802683d7391e0072544cf654a573cd40ae58e1871a3de03d0c,DONOR_UNSEEN_ONLY,6,True,False
169,P01,169,ENSG00000155368,DBI,2,DBI-1+DBI-2,True,DBI,True,True,DBI,True,True,2a1240bf697281a9326dfa3c2394cce932363d6500b949304389c3777625bec3,451926381e0f55e32850b88b15ee0f9977b19f43e53b42c068c8a345440a5d48,06d0753d96559b4c9b4547420cf61a41926fadfdce4d1927a6f5e35641175b9e,3a2defd5c33fd5456ce80215efe54871c303249ac5fd43decd78c17044205920,DONOR_UNSEEN_ONLY,6,True,False
170,P01,170,ENSG00000167491,GATAD2A,2,GATAD2A-1+GATAD2A-2,True,GATAD2A,True,True,GATAD2A,True,True,21b9c34288707bbb2f1e3bedd609f336c661d59916959e8dcf14dd997430c30d,c02346f1556efa5603a73a3d716b1ae3470ebdf9b2b5685be4adaca0da0babd4,06d3a1c5b2dd5ea1586f3ae0d65a2d50eb3ce911be564e77b2d0d94c0bdb8971,a09394dd4073677d957a3f425ba00d37d2982126a209fcc38d0d66094b95d3c4,DONOR_UNSEEN_ONLY,6,True,False
171,P01,171,ENSG00000106686,SPATA6L,2,SPATA6L-1+SPATA6L-2,True,SPATA6L,True,True,SPATA6L,True,True,cd6346cbc37a7ec175a5d04a72abf5acfc5ee86589ef247dce8b202e5c8a9d6a,2fd7d6c0f81760f469669c5b0ff86d1854fa552b3c6f016dfadf3ba69f887035,06e8ea05145ed2f9b5646fe3f2818264860030f31527edac0463fe475dfd4723,e4255c959c9bad5c51059b40dddb25fe70ef30da99da47b06d11cd4d3163a6a8,DONOR_UNSEEN_ONLY,6,True,False
172,P01,172,ENSG00000037280,FLT4,2,FLT4-1+FLT4-2,True,FLT4,True,True,FLT4,True,True,56341f7267bc17fc2282a89b02a7ec1e2b541dfcc33cbd18acd7855b383f9a85,5a612859ab475a3a4ac67c44ccff1c427f0672425579d66776b776b1bb319151,06ecd3bfe13d0a8e719c469e76f145b329cb0e2755f1b79d1bb88fb13c31ddc3,84ab4807c0035b59222737a5c45c351925e59de265ae3c747b59cf28ff4ede0e,DONOR_UNSEEN_ONLY,6,True,False
173,P01,173,ENSG00000196502,SULT1A1,2,SULT1A1-1+SULT1A1-2,True,SULT1A1,True,True,SULT1A1,True,True,c7f356be02319a8d558bb64107ad8484920130624a8fb395fc40777ba8cbace0,c761a57f2126032315909340710415ea280eca3b77801e82e1f37f880ab43dfa,06ef1f6e205c097474fd96a41f92e917549c7002699397a6f68587fb8014827e,86af5c65d4cd4ec4bfaf03394b7ea878750b09939c3f9249431727dc0e76df09,DONOR_UNSEEN_ONLY,6,True,False
174,P01,174,ENSG00000113552,GNPDA1,2,GNPDA1-1+GNPDA1-2,True,GNPDA1,True,True,GNPDA1,True,True,634ab8868a6b7c01f04cced76585224a86811c264113a7f874f94960514a35c6,8a643b4d0d204a16ea12caf0880f82b98ff3511bd5981cc7c31a726a289f9707,0704b8012b8d1f3a1a34ded4b89cc15d1ad860016d39270a28a4210ddd7400fd,3b1972bc3077b0c0416737fe8ded6e5f1492d84369121f9836a2b67063c92e48,DONOR_UNSEEN_ONLY,6,True,False
175,P01,175,ENSG00000152894,PTPRK,2,PTPRK-1+PTPRK-2,True,PTPRK,True,True,PTPRK,True,True,82deb0f4eada640aea1c0b8338d19092102d4d94266246336e2a0ead0cc343e5,277ec851d40685c4bfc7243f724fbcb883571eef7481a26a8b48971e63739497,072163c5208cffe4c28bd31a7533ae2a0a466d603b36ab739e31b21ea19e1f89,20b1c39de2f18c358bdb89cbd56ffe6c21ac06703461c7dd6a2a6486b104bb79,COLUMN_UNSEEN,0,True,False
176,P01,176,ENSG00000102753,KPNA3,2,KPNA3-1+KPNA3-2,True,KPNA3,True,True,KPNA3,True,True,9a4de8c16f7433982f69c9815a4e103e7a644bd41b583070484e1f0090388b7f,13bb579ebd293835ed1bcb804aa6ecad5881ef410344d0c4e77783b7448151d7,072cd485956c50340a2364c43d801e4cde49b1d4c0d4bcb08e23e939dcb5632f,7822bcfd7db5f3665812e99aef0f4dbc830b45eb06e3d5ff329841283e6f98bb,DONOR_UNSEEN_ONLY,6,True,False
177,P01,177,ENSG00000166707,ZCCHC18,2,ZCCHC18-1+ZCCHC18-2,True,ZCCHC18,True,True,ZCCHC18,True,True,beeba59e06d5f26406832b2387c724037f3ebdb8cdc427047fdbb78b2f56da65,80f919a15935ac2b5fb1236a0765e43df9099962931a20f91ede267559818614,07346ad513b51ea5733a0416eda7652ffd82b778132e50cd4345ad7ffd396fba,5298390d6d4c1604201f9b1ca2f1c705a6005a22af2a0f8299460968f2ae18b8,DONOR_UNSEEN_ONLY,6,True,False
178,P01,178,ENSG00000085224,ATRX,2,ATRX-1+ATRX-2,True,ATRX,True,True,ATRX,True,True,8bc5e307fc074846137c3f5fe083adff4afbb55fc3dd4e98ca4563faa057c50f,28eee4eee04e88ee96b58e9f6d5c1e703efcf9ea24b6d1a6fc714d25344710e9,073e36783fd4d59bbe8e200a8091b6208963a7c5984d52abf30a7bbc36d62350,07160c800d3b5057a94fe90d797c20a92139573ba1e228cf790d8da0527c1f21,COLUMN_UNSEEN,0,True,False
179,P01,179,ENSG00000172046,USP19,2,USP19-1+USP19-2,True,USP19,True,True,USP19,True,True,67e4c0bdef0c9fe7b12306accc5608b51b26767ca5ea4e1c207896183d7b3399,2e1b5d1cba98b8e9a27edb9ad57e5df5e6e8b159d5fad0737d39387937a3fba6,074a9bc1e77fecb7581a7f0f4e71703bac59f4b5d3df9b81b2798f3b2298c0c5,79774e8d435d00b78a5df1eeb508a5099fcd58b84e0408021f1e6bb5103153a7,DONOR_UNSEEN_ONLY,6,True,False
180,P01,180,ENSG00000176422,SPRYD4,2,SPRYD4-1+SPRYD4-2,True,SPRYD4,True,True,SPRYD4,True,True,0e7be870e4014e58e0f6ae412de713603660308d06d1b3618655f6b7f960d75f,4f78db08000fc87c0a009d9d2a81f231cdda99930d2fd7f275933dc1597a0892,07503f743342dd745b45aee9688b4e8fff14e5c5e3fa2d1dd1532a5039e14cf3,013bdadd5adf3e9897dd61f46c36921affb73c16a71cb2d882e3870c6385722f,COLUMN_UNSEEN,0,True,False
181,P01,181,ENSG00000140538,NTRK3,2,NTRK3-1+NTRK3-2,True,NTRK3,True,True,NTRK3,True,True,f828b050a33c0cccf786e92935ba6302f6921c39bb9133b324f6a36c5f8ac582,098406f42ee9575ab863e3323214d651f9b810e607b2b916a48cdf1d72a5b4dc,075184b6e5a9d13ec315f5607c33b6ca2e1b4379d9d0477ac8f7500744394ad1,ac3a52f1da33c9f5fe290318f76aafad42986e600db6e77354fe746928bb3387,DONOR_UNSEEN_ONLY,6,True,False
182,P01,182,ENSG00000151914,DST,2,DST-1+DST-2,True,DST,True,True,DST,True,True,738b0e5836ced8df6d286bd086fae93c12ed3e731732988729e7dbd306057595,61e5b9218b347e75dc18add3131429fa22280292d6e938cf4357b4b4cbb6807c,0756ef65c3e29c36b62bc9401ed6f92fa483974dbaa656cf397b27ca06ef5759,c5ef1055b001819bd78d82e0ded069b93d279c638d633bf74af04cf8969d8372,DONOR_UNSEEN_ONLY,6,True,False
183,P01,183,ENSG00000162078,ZG16B,2,ZG16B-1+ZG16B-2,True,ZG16B,True,True,ZG16B,True,True,0f5654e3fff09b721ab6148f74f8fec054eea1d14f81edba4eaff6fba00bd8d2,4e15035a42978eefd122bb222cb6e93313b6807a06349621f70f4c666b43a5c9,07bad29ecb3f77442a4fd275d6b2b05c3b6b5fd275bfbe7cd233fb9a1f40b377,ea125bb5929288263ca8ae1efe3e0b007b0e40fd079d03352c27e517c12a4c2f,DONOR_UNSEEN_ONLY,6,True,False
184,P01,184,ENSG00000171444,MCC,2,MCC-1+MCC-2,True,MCC,True,True,MCC,True,True,1ae7ba9e25fd4a727a6a2468ad6f837f79a24e261bdbf08e6b859ea0b6eda35c,fa4f3683191e10e0578e24855c78e21585fd2601a645e180e6590c28cce7faa2,07d5d80964c41d909e63651dfed7dba6340557af4b20c7eba439680747d81f05,5b4ce003615d31dda947a407ba47aecb87f14bc0a9777dfb07b5fffa26b0e2f5,DONOR_UNSEEN_ONLY,6,True,False
185,P01,185,ENSG00000167770,OTUB1,2,OTUB1-1+OTUB1-2,True,OTUB1,True,True,OTUB1,True,True,3b6fb9da1f42df54daae6fb4f21b3196469640fa52cb8e87d92833e273e1edd2,4cbd90462a223761dec3732cfcf86cc6ff132f92de69a7fcd8e8f4efbb7cf344,07db84c5367591198127d3a2c2d237b1f724a4acc9a8aa3e9a0d693aac7c5f08,914dfce8cc3eb802f0a5d2e6c6169899f13f7d2048d37fb8b6670af528d0065d,DONOR_UNSEEN_ONLY,6,True,False
186,P01,186,ENSG00000204406,MBD5,2,MBD5-1+MBD5-3,True,MBD5,True,True,MBD5,True,True,46eb84a45a4f2e4cc87b74f1207694e5e6450a433c93bed23637dba1995031e9,7a8e2b8926843bb4af2ae2b6ca4c44b872f6dde5b3fd50613e5d8fb1b5de1ccf,07e9a099e8d15fcd701552bba4f1c9a0ce155d4d42e28c0d02ee4157ba64296d,c3494db6902b2a2c5a6ebca7e4856f1bfb3a8a6dd3bde7c4a76ac007ba75df1f,DONOR_UNSEEN_ONLY,6,True,False
187,P01,187,ENSG00000139352,ASCL1,2,ASCL1-1+ASCL1-2,True,ASCL1,True,True,ASCL1,True,True,8656f478cd153220a1b2935507db9f7f2b96ef07fe848bedff24b9470f5258fc,72f3c14ce2d526cf6de5e4650cb69b18430937fe6a85666df1abb987f8d4958e,07ebf7d477de449c52ada1436882116bd7c6504b1c57c81f6fd843d91f057f68,1ef730a99cfc3d4e1d5bc6bf0579c278cd8223811c0238f1d98b2656acdb5447,COLUMN_UNSEEN,0,True,False
188,P01,188,ENSG00000121769,FABP3,2,FABP3-1+FABP3-2,True,FABP3,True,True,FABP3,True,True,dda00fcf39b083f05fc8958a8ab7ed8e6500a98b7ef1905ee24fbf787d460306,b057ca013255c82593e63a0b43a470032ae6d9ac24dc6fa7ecc0a279aaa069d5,07f1c14a9ac2aadcda23c3d2a6de546277fddd814d31abb7b6f63b3cea8f636c,ba5754219bfd50f1a04bbd140d4d74e372a92e60931c85383e20a5a46e9ef23d,DONOR_UNSEEN_ONLY,6,True,False
189,P01,189,ENSG00000173258,ZNF483,2,ZNF483-1+ZNF483-2,True,ZNF483,True,True,ZNF483,True,True,dcc14058034417b2bb3edee7f83b2a4d3b06371d860d444f3a0cfca37aa7e887,85065ae758ae9a9bb5733bc6ff98e46e07ce888f953f31ee9049d7c92c0185b1,07f37085920aab9964c7e9aff9ebe3482b3eb3332ab9be4ebd5e48189d335ec9,bc819c2c5d941065f552a69f65fe25ae5051257075035455f927d8988da43258,DONOR_UNSEEN_ONLY,6,True,False
190,P01,190,ENSG00000116574,RHOU,2,RHOU-1+RHOU-2,True,RHOU,True,True,RHOU,True,True,34703083014e5a612015f579e91cfe2c2ccb44f2c56d343551613916daa2d9fc,b1d6336a53fb9fdc3fbfedaad3e83b3f2e5b00b71efe289c5c0df491cc6b0e45,080d982c9067b18e8d4f4a08b91da4068c0bb3dd022a59c3f1589d0cad102a23,84f1cd69265e72c41a92392b061de466bcd2845c19cadbebc0b80fdc2047714c,DONOR_UNSEEN_ONLY,6,True,False
191,P01,191,ENSG00000101443,WFDC2,2,WFDC2-1+WFDC2-2,True,WFDC2,True,True,WFDC2,True,True,9f32a21d371f8f435236ea7ab5e6604f64469d9e7ed95ecae6019ea7b7d1f98a,e0925ed315190c6b23a2e1440e71ef851eb8c9019ff86aea2ea433e2246ad6d0,0811a4737d678ea47ee8fbf39ebc7a7e6d99d3f9d8e46555eceadef9abd21d37,666c341c9334014eee2c09fcc96249c012d51b427c8022eef67e64143f452240,DONOR_UNSEEN_ONLY,6,True,False
192,P01,192,ENSG00000114626,ABTB1,2,ABTB1-1+ABTB1-2,True,ABTB1,True,True,ABTB1,True,True,1ead0e22afb89e32259244f1ac95115e676c2bfb8cf48d570fc0313ace1fa354,1b73113ad6b08d51a950d8c1ba7e8e439528561ca469e431c59ebce5edc1b2d6,08219c6c02e48fcfcf9f213c22e7e1bbd34c93950c2d1dafd8357e83f840523a,cd1113081ad60d184ac10fd4de930f31dab94b98855593f2793025a8b84dfadf,DONOR_UNSEEN_ONLY,6,True,False
193,P01,193,ENSG00000183682,BMP8A,2,BMP8A-1+BMP8A-2,True,BMP8A,True,True,BMP8A,True,True,3df3ce6033c49bed41442a57ec16a8b8e5aa0ecff4b646446f640c50e29c77ff,30aac0be802b7e6173d637a6045c22c201e54d114ee4af7700af400bee33914c,08304994b89a18a5f58a3f15d5ef2b094536a2f1958b80e035d4928b3ffa8736,36227929f7299c5a0192965f9911218f7dfc5b8a4e797a188f6dd4f61e6fac54,DONOR_UNSEEN_ONLY,6,True,False
194,P01,194,ENSG00000163221,S100A12,2,S100A12-1+S100A12-2,True,S100A12,True,True,S100A12,True,True,6f6921676a8e082defc3ed0c6af8725621f71de3de84d99751feff8791eadd07,1ff03253a333478908438dbe17604561f4acd18d54303d5d73a2fe07a036b1ce,085cc2a25e9d831d47b023e3d0f6e07a88a35d60c6e43571fe233a10336918c0,ccaf369b066941d5c45fefb6eb1f430106f7d9b54cdc771c14814a71d1267812,DONOR_UNSEEN_ONLY,6,True,False
195,P01,195,ENSG00000165417,GTF2A1,2,GTF2A1-1+GTF2A1-2,True,GTF2A1,True,True,GTF2A1,True,True,23b9125f1cc2ab7dd2cd7f2e2149a7708336a12c87c7dd7473a3b1305b6815ce,73164c4ac59ed24bf62a701032f627a91fbf9574c1940130731d628dc7178e3c,08675a912ee111b01e1870f132577ea69a3e161ddcbe7e49e7c1f01227f46f8b,27dc3ba4faa16871acef6b23f4fb82daa3faf329cbe4af5d634882a47c709365,COLUMN_UNSEEN,0,True,False
196,P01,196,ENSG00000102805,CLN5,2,CLN5-1+CLN5-2,True,CLN5,True,True,CLN5,True,True,cd12ce141df686371b4eaff82bcc3e8bfbd76fdb06ea65a8c209665c63b55b45,2c4d1203375b8a53d460c6ec1f97da41a3e828a6e4169e6c7090ec309bee426e,086a7764ead59bde72112d015899ea99948f845ef1c4d59cb4b1e3ede1ceb581,2af4c9e04c229d7db27c326c4072830dd91a897219a75720ce0b3f13a86f03a4,COLUMN_UNSEEN,0,True,False
197,P01,197,ENSG00000177688,SUMO4,2,SUMO4-1+SUMO4-2,True,SUMO4,True,True,SUMO4,True,True,5aa1644e4ec9df5c79a1242c0fdf3c86e1a89ef15b0ceaf7b063db03330aa90f,92b0eaf38933409158db8b7f80d2c6d287831fb3e58d421ed15948ce41690381,086d5825daca001eb63298e61fc312a898cf7c298ea05678eaecc803db623fe7,63faf13c94dce7b4748b64ae5be2482a29e2229750611eb0f220685e771788d5,DONOR_UNSEEN_ONLY,6,True,False
198,P01,198,ENSG00000197008,ZNF138,2,ZNF138-1+ZNF138-2,True,ZNF138,True,True,ZNF138,True,True,de1d5d26247b83d6f38da832b64886fbfcbf208eea02960e784b421ad77245db,117edf337cf730fc6c366e29f5e43b959787b883c81513cc5449f2bacc7a214d,08851b67436aa6001809089c0ff3d50c1c5cdcfbd38508a2d66a723c9e6d4a6b,ae19a027cc85df52334e04105f0280e345bc5afe1ca0cb778e9f51ff24518192,DONOR_UNSEEN_ONLY,6,True,False
199,P01,199,ENSG00000104814,MAP4K1,2,MAP4K1-1+MAP4K1-2,True,MAP4K1,True,True,MAP4K1,True,True,528ed75b42311cfcb6ac71033fd7aaa9d31579e3db3bcff5b7e532d976c13a20,107a4d67b3a7fccb9d9339abf0108af3b1ec91a16dcfb2e4e36a8a3ac305f97d,0897d65060ca987c0d8bacf0844b15d3dfea86e22dc573ad8d28079228c30c99,7a0cc7a0943fbc4a305acd8c8e25aa7772aa8c1647c2a4505de1f89c29f330f7,DONOR_UNSEEN_ONLY,6,True,False
200,P01,200,ENSG00000183718,TRIM52,2,TRIM52-1+TRIM52-2,True,TRIM52,True,True,TRIM52,True,True,7928b681b224a7e6cc74d742c702cf2c423a104818e439d24e184c86634e8990,d7857041de2d8fdbe04cd1a0fb4576ce86a29cce707335891b8a9bd8ef817abd,0898bdc13daf0825f7f6a6134020fc99c44a844a6172ef66c522a2d44563d082,fba961de920983c7c2bcb2b39235bbe017bd47969ba4dc2c2067bae1d6d1e95e,DONOR_UNSEEN_ONLY,6,True,False
