e172_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e172_selection_sha256,e172_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_all_e168_and_e170_targets,selection_used_expression_abundance_effect_error_or_e171_validation
161,Q01,161,ENSG00000108846,ABCC3,2,ABCC3-1+ABCC3-2,True,ABCC3,True,True,ABCC3,True,True,729d447080fa2750643181d4889719ab970605c6081389020b283c2a5ccecd20,07ceb4dd6edebda223247bfc2abd9f728afcf9b38e731858470b79aa4f8d2b58,08fbeb7bf03eaeb9d653e481650c5e9520053894ac50af474f7ae2225ec9af1d,cc13568b4d9d5d49149d6af818f71ae8314e450940399f0669a89911fab842a7,DONOR_UNSEEN_ONLY,6,True,False
162,Q01,162,ENSG00000186446,ZNF501,2,ZNF501-1+ZNF501-2,True,ZNF501,True,True,ZNF501,True,True,cac2ccb0d4eafea4fd40168d4e57ee570ba15c915e9535a67a663c5c70111757,f5fed9a4705cc20f8e7e2f25cad51e1bce8eff100c12bf0939a9192d38d6cc69,090940fd8ff43ba6d6097954e64c91f68aa5b7c27241029c2ce8c1c0fb409948,c6982c30a09cc6d4c01380acd1c5ed24070439e73a746f7cdbcd82bc8d9c81fd,DONOR_UNSEEN_ONLY,6,True,False
163,Q01,163,ENSG00000198646,NCOA6,2,NCOA6-1+NCOA6-2,True,NCOA6,True,True,NCOA6,True,True,9880879c2751ad9baefc2b1b7c7b7b160188e7c37aa2ef98037cbb45133cb684,7bc114b80ed6a845adbcd64254d2b0662459dfaf97f65156d8db443f8c448b12,0911736201e793f10e88a136081b3781fd3be796a36e57db45fd8336410eefd1,1761ef70d7a2079641590d5b59f9ffb9c357a4b33d6a7bed2953fb192ff9a60d,COLUMN_UNSEEN,0,True,False
164,Q01,164,ENSG00000171368,TPPP,2,TPPP-1+TPPP-2,True,TPPP,True,True,TPPP,True,True,2db9ffbf86754c3f06055bcb775427a677064e5b44f9d72ec496df2ec74f2246,0459c6f99e216500dde6a22ae81a818b28ffcda32da6a0fc003ad72b302e9e8b,091d28cdf59f0fca1b11e033ea22a967aef69540c9421267ec37414c74cbf0e9,c34d6791e3b2cdd158c0da33b007f5938ce980b0a87e7807f7ed9f3ce3c8158f,DONOR_UNSEEN_ONLY,6,True,False
165,Q01,165,ENSG00000165775,FUNDC2,2,FUNDC2-1+FUNDC2-2,True,FUNDC2,True,True,FUNDC2,True,True,6c5851de70188c3db379dbb1eab59416ee7020cc53426585c5f92db6b9459360,1e4998e44edb2c5767f1f9f8dc373e087253f4d7b1312a6c3f22b67558c1b264,0921b543d32d03180dbd8d89f21d7f56f5b4562ec51e3cf531ecdaa80028f528,d81c924c38f9938b2d9302163eb351c668ff97fc13326e83732fefdf3036e639,DONOR_UNSEEN_ONLY,6,True,False
166,Q01,166,ENSG00000136986,DERL1,2,DERL1-1+DERL1-2,True,DERL1,True,True,DERL1,True,True,774870375e1b4fb5e800b8e9d574540a544c55936e4c6b9d2fe53a7ab0d92a0f,a5523067912d590dfaeac83ddb7dd67f3e62ab0803a8f82430577cf3231ed4c4,09238c8b0f7330cfeab24b394220679f4b02328172eabec7360fa98cd220c5d8,47cf543d992e258b8359b1541430df31fdfd74ebb712fc8d1fc05480fec2dddb,DONOR_UNSEEN_ONLY,6,True,False
167,Q01,167,ENSG00000100852,ARHGAP5,2,ARHGAP5-1+ARHGAP5-2,True,ARHGAP5,True,True,ARHGAP5,True,True,0ac1c5f74e7ef55aad13797c0e100605d815dd34790ec1f2c96d1bc5b69aaf18,32c49ccdf9faaa0532177c3b8430839b9fc7d5dbdc50df10082b4716872a9e8a,0935d52c581b051d7484d8bb44fe5c0c0932cb42eb6635e952af773cb43be519,e2e8dc9a5a2878b0a88f72ea2a20b24edb2903979f31a112e407cbdb3fd7fc81,DONOR_UNSEEN_ONLY,6,True,False
168,Q01,168,ENSG00000240344,PPIL3,2,PPIL3-1+PPIL3-2,True,PPIL3,True,True,PPIL3,True,True,600fc051a235b31d01f8e8feee5c6ed4e0d60938cdd1f57feb9414c49e4ce5ae,8c0d418e9e1b78befa69be00b0669218faf615b707360be44b7167956598b742,093826991b8af3f29d9d8bc15ea8fc9720e22434c8a6f8f1b3c18f3f12bf6ee1,ed5e72a1d5b4ebf44a1185e58660d3f62923c14e2f8109a8447f4588aa809744,DONOR_UNSEEN_ONLY,6,True,False
169,Q01,169,ENSG00000166803,PCLAF,2,PCLAF-1+PCLAF-2,True,PCLAF,True,True,PCLAF,True,True,18785705377d65562c5f5a5b65a75eb4feb3aa77c770d7979de00affcae35a98,ba38de041e6cea13e1aae3a35927e89bcf1e2d1f474acb7e1dce8fac24f67dbe,0953556a8e50071fc4e14f336dc3b3bef77cb5ad3f6a3eb26975d248578c0299,c6936f5941b46033a0bc60701dea6c7ea73055b51fe3d7aa3bcac9573bf61952,DONOR_UNSEEN_ONLY,6,True,False
170,Q01,170,ENSG00000066923,STAG3,2,STAG3-1+STAG3-2,True,STAG3,True,True,STAG3,True,True,349b4c748a67691683356be6b957ac68c588c99a02aab6ce4af1a2bbc48f4f05,5ad932987f93824e930f4d49f510eb7c69e9746f2880b08c48ddbe87365c03c6,095e9ff98b8780518e23facbeb77c9fa2e84e88210f8e182e2b5d9b00685e939,a31b4a6a40ab4d6ca2c8f39a09e6d1d813c951461a7733428cfa03ed4b588c92,DONOR_UNSEEN_ONLY,6,True,False
171,Q01,171,ENSG00000164663,USP49,2,USP49-1+USP49-2,True,USP49,True,True,USP49,True,True,8b7e33f9c1b6d678b4fbf44b704e627d5ba3b042549b2ad53c5f73a1319dda5e,0105f9c1618c7bc696e9d4bf0e2aa09132e80e83d0948ab7554f594c89c03c9b,097e6d296ac8a879bb364b4eaf946dab939490d64ad9533e4c82e782f79d06d7,35091202e317d6de680c5ae8699f3dc58458e315347f241fafdfbf89dc5db6f7,DONOR_UNSEEN_ONLY,6,True,False
172,Q01,172,ENSG00000123338,NCKAP1L,2,NCKAP1L-1+NCKAP1L-2,True,NCKAP1L,True,True,NCKAP1L,True,True,a05fa1821551194f80e7fe1815165f22a61a15cf7560fc4eee617d0e84eaa877,cb1af4cc00dcdb0ea1125927d75d261357186baf7bd70c8f39e6a74088cf7b2c,0982e98419c5c970fd10886522a810ec7f7466a6d5173042e007246df7291c12,067048c021c11ce20454e77c370a84b7efc51c449fb536dac91730c2a41af4dc,COLUMN_UNSEEN,0,True,False
173,Q01,173,ENSG00000222009,BTBD19,2,BTBD19-1+BTBD19-2,True,BTBD19,True,True,BTBD19,True,True,b661c66eb67834e0ae93e5d983bb945b70493eea9e133cbe8bc430697926a311,4e95251b347ac1c766bfd242b75cc529a3e7aad46dac858ed5c9ce7a08258c80,098a12235bcefacd563986d073e70521a7b6479195e15917ebd9e28a23f2ba88,16c3c03e03bf70d6fc6b683c3cbc897c939b93d71c8cc58fc1f5292fd990d6ee,COLUMN_UNSEEN,0,True,False
174,Q01,174,ENSG00000138386,NAB1,2,NAB1-1+NAB1-2,True,NAB1,True,True,NAB1,True,True,c1ee4ed4b37b12c2375a8cbe21cc221abf814e33994cc446025c72a5ec9868b0,b2fd5927bb48dece35681c283442bed1c469825cdad26354249bdcbe9ec89db4,099e3d323406fc074d10b1f5b3ea8994156bfa9ed2806d9d6403e62a8fd00f88,5120cca767ab09ff08555471870a9c1a411d669ccd39041af232e744c4c98db3,DONOR_UNSEEN_ONLY,6,True,False
175,Q01,175,ENSG00000134709,HOOK1,2,HOOK1-1+HOOK1-2,True,HOOK1,True,True,HOOK1,True,True,bfdae9a7745ecac18d82baca2547b33975a75544d3a0bd7076173c6ae4a8b2e6,c53d186099e2cc3a59318f71a267e395ee62e27f25a7d709d05a55a5d3639327,09a518a0afd039ae90dc69fa27e8e5c098ed76e817b78055005e7005846fb527,d753a6a111ee149d1ab7711aea63cd0cccecc6e59cf7a4edab6fb793902cb9bc,DONOR_UNSEEN_ONLY,6,True,False
176,Q01,176,ENSG00000076258,FMO4,2,FMO4-1+FMO4-2,True,FMO4,True,True,FMO4,True,True,61222c42287b14f1051aa7b5a540caa798db8ad2979d7b49f02ea7f529763625,2b1163dbf0d5daaff46cbb3d284d81a7ba0d4edd919030a083bc7ce9f01a8cee,09a6eb655851bdafa7b16f33cfba3cb8713de8b06452ad53f3eaf2c33981f596,edd0e4b81a9e26a7f489542fa435b2453fae1f1f0c65a9ef18c4889431fc3f40,DONOR_UNSEEN_ONLY,6,True,False
177,Q01,177,ENSG00000166133,RPUSD2,2,RPUSD2-1+RPUSD2-2,True,RPUSD2,True,True,RPUSD2,True,True,24074e9563d7b5f810076fa1fb35be035da34dd8356a18eb258e5a10e7c99bdf,38c51746290644db0014a26b6f4a7bd554146bb46b214b80045da351dec7ca44,09a969ed8b95243b20831de6f240d34e70ad4760400d4523fdddb9f7ef0e1779,17ef21293ca24f2cb4615237c80b46fc3373157a5872e393a5ad3eeeeb03b0a2,COLUMN_UNSEEN,0,True,False
178,Q01,178,ENSG00000205581,HMGN1,2,HMGN1-1+HMGN1-2,True,HMGN1,True,True,HMGN1,True,True,fcbae4c9ffae7d260c7d3a3fae212b99b42c622376029a6781dfc2c5381edba4,4082697858b6a59edad8c032a188d9d51afd18f3b73d7aedb77e969399721810,09b5ce94be1906cbbadf4a08b1e6c76ec2fc4a31afa8a50bcba73b0a321dc33d,59a927d8a39696c9221304399add8fd80197ab5fe4734af22bbe0d0d317fe584,DONOR_UNSEEN_ONLY,6,True,False
179,Q01,179,ENSG00000078808,SDF4,2,SDF4-1+SDF4-2,True,SDF4,True,True,SDF4,True,True,afd2485813bcc98b0d60519edb960178c938bac9cae5e1a08e3bef5847c03e6f,0719c61e81d57e702e5fcbcfa37259d701657adb8099085a5eac5a9fa989561e,09bc756cc346d8e75677b0ab791e367e50d4c8e8d8925fc8678e68e223880268,cb89310166eab71808dcfc9cef7e27337e1a05a4bf70cc3a0452b5c70681eb01,DONOR_UNSEEN_ONLY,6,True,False
180,Q01,180,ENSG00000173207,CKS1B,2,CKS1B-1+CKS1B-2,True,CKS1B,True,True,CKS1B,True,True,cdb53af22ad52cc2a2f3673d292517636b47568749f6aa47b3058b04da66edf1,6a232eec27a1e2955d86269c13e3528ac3f0729a6540f14b7e0ad0d4944146f9,09c32b56af501f6ad9d40445d15afde76745b679fc8482a3a3a85cf315ed1301,ba9651c8522fa944a1dfd64a456f4f7a16e6261b8e2255f79ad9d08eef34ac1c,DONOR_UNSEEN_ONLY,6,True,False
181,Q01,181,ENSG00000145777,TSLP,2,TSLP-1+TSLP-2,True,TSLP,True,True,TSLP,True,True,f35f06f9126502d4da5ed3cae733d96e9499ea50fcd98bfaafc81e3e3dbc43e5,d425142ff29fe121e064c4d777aca2c6f0059d6245b1aa5744736967e9aa8925,09c95dde10aff6d0aec3a962b0746cd8f6598e4040b13fa745ea69e7d9c5f46d,19c1dfc5ea35a3fce9f42b728bb98ed8c52ed57cd803a1be33a2c023392aaa36,COLUMN_UNSEEN,0,True,False
182,Q01,182,ENSG00000167257,RNF214,2,RNF214-1+RNF214-2,True,RNF214,True,True,RNF214,True,True,dacd450953a4c328328dcee923159c37b11fb86049feb991b9e205b55da16787,fa8a024bd3b7069d2a6fbcfe49388c5269dcf8e0deb9758644939f77b6b63197,09cb0002698558e40c0a7446b72a73b0e08db4f4f0a2f3b2c41ab330a37cdc3f,287f07ea6dca7d191796b912eecad5dccf122b0e1157b299c6d1ef6225e0d834,COLUMN_UNSEEN,0,True,False
183,Q01,183,ENSG00000182372,CLN8,2,CLN8-1+CLN8-2,True,CLN8,True,True,CLN8,True,True,c0c1917c8bf338d6b18b5b91059b7d8973bf5bf47889674bac37e5ca989cb7fe,3b702cc9546b440ca406bc73a5dcc7624b411500b1fc5ed2a3ab73a59decb96b,09cd98631ec07c1a3a94a9afbdf9d654a2bc0a1881535a0ded88fbb3fcc653c2,bf3fd110e1a268bef5cab5199953a55e4e98f956e44851a7a428149a6098e853,DONOR_UNSEEN_ONLY,6,True,False
184,Q01,184,ENSG00000049759,NEDD4L,2,NEDD4L-1+NEDD4L-2,True,NEDD4L,True,True,NEDD4L,True,True,830ee8317f61ae518adae0a63469542134a7c48fa4b6d66f1e156a50a6ed04a6,ac6e8bb6063d89c00d445f593ea0f555f7f21adb69e114dcc7d828f56f6c727e,09d79995fdf961c03008cfc404d851900015a143c3d041c6b3b632e66588aa9c,17fe520eefdf887b4910168b87f541a6d62365ab402ae240df24dd1753f6a616,COLUMN_UNSEEN,0,True,False
185,Q01,185,ENSG00000135821,GLUL,2,GLUL-1+GLUL-2,True,GLUL,True,True,GLUL,True,True,ad94d56f428396da5517d0adbd97956d59ce635ef6f0bd9a5eecc939bd1a372e,0c2415ee6992f46748bc074f48c2e804922723bed6278e7225cd0c4572fc2e26,09ea8ac4d77a27273d781fa1d3760df291d64db3e8d5857b3adfc6de0ff13b04,8acee182a74d4219834fd2ff8ddbd902a4566f75054b8d9d116070264a4e00c4,DONOR_UNSEEN_ONLY,6,True,False
186,Q01,186,ENSG00000213185,FAM24B,2,FAM24B-1+FAM24B-2,True,FAM24B,True,True,FAM24B,True,True,5459163b79b937746af760da748cdd2f31f34e2b4dcba8a1d35196ebf5503e20,fd9138ddc1ecef2bf43e605a662566fc1d1429d51cf8a4b867d183d2b90b13d4,09f5fb83069d9f75520ea539bf652ddd5ca6c095684e9588c1376540637d116d,5afdf4957f798f43e2d9e272af2355718227066bc5019b943ad65cd198bd5f13,DONOR_UNSEEN_ONLY,6,True,False
187,Q01,187,ENSG00000143507,DUSP10,2,DUSP10-1+DUSP10-2,True,DUSP10,True,True,DUSP10,True,True,58388fd084488488be41c266ace2b74dabd2394693d1415623e0526f29759aec,f700edb0d4c87d7ff6a66ab2455abed90102d0c9444b88ab4a21cb3715edd144,09feae56f6148c59ccc3e092fa7654a8f3c145aedde63007b2b44f66598a16aa,af63d4782b6aa3679af761bf6c8b4d4fde06843150d1d46926d1a230fecaac72,DONOR_UNSEEN_ONLY,6,True,False
188,Q01,188,ENSG00000145569,OTULINL,2,OTULINL-1+OTULINL-2,True,OTULINL,True,True,OTULINL,True,True,60b333af6b21df51846278cdd0641df9eac3c0d2bbf154022338b17eb8a040c7,df5ee13892bcf3535d5727518bc6ce144ef4c5dcc7dd0e5078282ffc73e9b709,0a00d32f48b3d0e48c5a3cc0fecab26ba82c9f9ca8eaef7ad1e93cde4f16f58a,be31423f7c08106b682b0746da0b8e659fbfcd681eaf77e61313200c52755c79,DONOR_UNSEEN_ONLY,6,True,False
189,Q01,189,ENSG00000197776,KLHDC1,2,KLHDC1-1+KLHDC1-2,True,KLHDC1,True,True,KLHDC1,True,True,184658913d09af4cb020f2351ef9db5b0db000dff0ac0e50902bf2df8ff7df5d,615a35e6e044f3be557c8b4f9ae14d89a504dba20b4bc5cfb39ccdd7414210c2,0a2b5ea2390b6910c302c8b9b408fefa12d3556335cf25b77307dad7ef78e72f,a21e5352ee62a13d3fcb161a736428d72d565d04959afabf133b3682d000c896,DONOR_UNSEEN_ONLY,6,True,False
190,Q01,190,ENSG00000099999,RNF215,2,RNF215-1+RNF215-2,True,RNF215,True,True,RNF215,True,True,bba246ee27473ee700f5e4764348f5478b3104f70b2b4dd9cadfc101caf75707,1fb0f874f241e50a4a21c1c5168728e16cb17d9f56db585f1f2d3a8ad5507e72,0a30c70efb6cb0278960a01a4ffd369609592cd989feb01a634869a2b234d07d,ea8a4fe139ef8cf899f3a796b8d4bea8318c32ca094a3cfbab77fd65e0def5d1,DONOR_UNSEEN_ONLY,6,True,False
191,Q01,191,ENSG00000168779,SHOX2,2,SHOX2-1+SHOX2-2,True,SHOX2,True,True,SHOX2,True,True,9e29cdc30ebed437a6bdbb984a7df21f684685740613f014b4676b807e28203f,576e0bbe4f2e9ce7c6c220ed62c22054e8bfdd8a07e8268d37fa9cedf67192cd,0a3288893435148d7d07304c83b887bc47367900f8a6ec05ce044e35622679b9,9c0c3c65d1c8f108db22179bfe4d4b283fc2cf8a463e41b843d834cf1f68fdd4,DONOR_UNSEEN_ONLY,6,True,False
192,Q01,192,ENSG00000141401,IMPA2,2,IMPA2-1+IMPA2-2,True,IMPA2,True,True,IMPA2,True,True,251362c1861962edb1054cc006d21b95d9b166ec6f50b4b2d557a91604b11919,a41c6272c482ea7f397765962001db4d48aac81d5860b58602abf91dfde9fe0c,0a4718f2767077994aff3df4fa39488e19170a15637cb439342371450b4b9dc3,aa0500c388fd9545e8a3d91f8227b90ee9973726c0235a482ac88941146edb43,DONOR_UNSEEN_ONLY,6,True,False
193,Q01,193,ENSG00000147119,CHST7,2,CHST7-1+CHST7-2,True,CHST7,True,True,CHST7,True,True,9139e794306505b45b27401106f5ee0c9b498cf0d87b4c1f5f36e2548779f9a9,67c5bc728532acfa31a80001822d6540313868574c36b138ee0d40706c5ffd22,0a74ef0f32a5d5f442368ebc86c2e61db90d55c9f33879cdcb22f981fb7ca6ef,cbc7365d0e1a0d81397b0cb30be6e38043d049aa10d33083efdbcddc6ca38bd0,DONOR_UNSEEN_ONLY,6,True,False
194,Q01,194,ENSG00000110799,VWF,2,VWF-1+VWF-2,True,VWF,True,True,VWF,True,True,f4a86ddf62177ac059defdac56fcc13cfbe7462a142ea7c4e228284246ee55d8,edf5e000463e4c01345f2a7e2a39a4f8d9daef48c3d8b5e4ac12f14956b5e481,0a785e3a61829798d40c22229f4ac6fe79c66541a3bcd6cc20838a13a3e305a7,63d366e0617388530cfc8e0d576283c9dde8419d363a9675765e26f2612f9feb,DONOR_UNSEEN_ONLY,6,True,False
195,Q01,195,ENSG00000106853,PTGR1,2,PTGR1-1+PTGR1-2,True,PTGR1,True,True,PTGR1,True,True,7074d7b866f5e4313d5f16b6a3746ab489f04749f9e2936456cf83e6d673b651,88c0a1913bc6f921c3b4d2e699bfe4394fe888586a9693250d89ad15c3cd6ec1,0a95e90bcb65ab326fce222a851d33cbe977ae6138786258bb1976755741a0ea,d7c638af5f23a7c08e112e364f7b59f15e0d040c8580d5bf3b0c4c15f93d9f22,DONOR_UNSEEN_ONLY,6,True,False
196,Q01,196,ENSG00000198740,ZNF652,2,ZNF652-1+ZNF652-2,True,ZNF652,True,True,ZNF652,True,True,6b43de351e6e8e9684ea026934d930a521b3ba021071331660ee90adafc68210,82de60382251cf31bff4411cea73fbbc8724fc513a6e0517288f8fa6004a37bb,0aa28f2883881af44f78ba27f6109ee9f6827a1a0e75a9ae36682f8a782e7140,8ec452b85e3e3d94911431dac887e37619e7cce82cae5792b4e68c3c3e7a4712,DONOR_UNSEEN_ONLY,6,True,False
197,Q01,197,ENSG00000145284,SCD5,2,SCD5-1+SCD5-2,True,SCD5,True,True,SCD5,True,True,9b29fa6dd89c74a8d0681dd45644427f4c328645ec0ed1222590362ac76e4bd4,49e9dc3d9e95a1311ed1a5a2ab23cce7310653751f77aad20baa52dd23f11c37,0ab8d8ad45332a41fa0f478521c167444a848a8a485e47036ef4ef2bd7b39346,f31a1886f32b25c5a378ac79d289b04bb96b62122f21cfdb0735616535aa930b,DONOR_UNSEEN_ONLY,6,True,False
198,Q01,198,ENSG00000116678,LEPR,2,LEPR-1+LEPR-2,True,LEPR,True,True,LEPR,True,True,1b3c0c85a5c806421e720b52a4176e1ba198009d8172091d878fa726dd4b1fd9,71f4b94dbe94c441c8303ee6f53b6ce054d8f1f3502eefb94ceea7bdcbb148af,0acda8f2613202d6f5d8b92b0b68adc02783a82bfcc5124c258f3c03469025a3,50db536c3a7894de0d8f6e3b97601bb837521be6cd415cb1b80dcd2628b1f473,DONOR_UNSEEN_ONLY,6,True,False
199,Q01,199,ENSG00000166557,TMED3,2,TMED3-1+TMED3-2,True,TMED3,True,True,TMED3,True,True,875f9e2589538876b02b5734793bbd46328dcdbaf32a7dad675e976a26f5d12c,f2845679e193078283fbc635329f7b90f543ab84fb15ae445ecab8e1759efdc7,0ae6ecf213f642ec30e33669f7eeb721386fafe3a96d956dfe9caa6937a7e7b0,ac270e47a3af8332516514234e6f9b142c92c9ee6e2d1f9418abe686d7bf78b8,DONOR_UNSEEN_ONLY,6,True,False
200,Q01,200,ENSG00000181929,PRKAG1,2,PRKAG1-1+PRKAG1-2,True,PRKAG1,True,True,PRKAG1,True,True,88cf07fee35e4210b00882085b596173f5beff942d6af6840aff7bbaeb1b9ffb,a79558b1fa740b7c25a435f227fe3940684e40a08f61197245ac70a67fe428af,0ae8d4ef7ea7ea0a61e87acc70474f7c4d31b57d47a229b325ea38b8237f307f,83a220c147c30dfc4f9225451b827db0ae021bb924620da2752d3d8b962755ce,DONOR_UNSEEN_ONLY,6,True,False
