dataset_name,setting,heldout,task_id,context,perturbation,raw_perturbation,n_cells,support_count,context_similarity,predicted_l2,disagreement_rmse,error_v0_rmse,error_contextsim_rmse,error_mean_rmse,risk_disagreement,risk_predicted_magnitude,risk_inverse_support,risk_inverse_context_similarity,risk_safeconf_smoke,n_genes_setting
sciplex3_cell_line_gene5000,leave_context,K562,52,K562,Givinostat_100.0,Givinostat_100.0,191,2,0.5542293341170622,2.724318176090488,0.002356079185404462,0.06073892813791849,0.06033440869056935,0.060525542978649295,-0.6971640781177589,-0.8012429217654395,-0.2461829819586668,-0.24618298195867955,-1.990772963800545,5000
sciplex3_cell_line_gene5000,leave_context,K562,53,K562,Givinostat_1000.0,Givinostat_1000.0,122,2,0.5542293341170622,4.918961674873617,0.0035297231625845147,0.09200594750138553,0.09143289579036078,0.09170288779574802,-0.08701744407739298,-0.16009133886436264,-0.2461829819586668,-0.24618298195867955,-0.739474746859102,5000
sciplex3_cell_line_gene5000,leave_context,K562,54,K562,Givinostat_10000.0,Givinostat_10000.0,80,2,0.5542293341170622,12.45726989751898,0.006837587524734942,0.1948007874445517,0.19411785556955113,0.1944295659347901,1.6326542329140814,2.0421789852339054,-0.2461829819586668,-0.24618298195867955,3.1824672542306405,5000
sciplex3_cell_line_gene5000,leave_context,K562,55,K562,Hesperadin_10.0,Hesperadin_10.0,178,2,0.5542293341170622,3.76305695387019,0.00312946776647409,0.06928139738406848,0.06797062403116062,0.06861129997156966,-0.2950996968232811,-0.4977817846999166,-0.2461829819586668,-0.24618298195867955,-1.285247445440544,5000
sciplex3_cell_line_gene5000,leave_context,K562,56,K562,Hesperadin_100.0,Hesperadin_100.0,168,2,0.5542293341170622,3.257785176833611,0.002920303142065907,0.07262394814699494,0.07217944284999801,0.0723873114566682,-0.40383888351395775,-0.6453938227470379,-0.2461829819586668,-0.24618298195867955,-1.541598670178342,5000
sciplex3_cell_line_gene5000,leave_context,K562,57,K562,Hesperadin_1000.0,Hesperadin_1000.0,178,2,0.5542293341170622,3.713944010986007,0.003481614103426865,0.07348759370316797,0.07272214725546855,0.07308514328303241,-0.11202807854800781,-0.5121298285113985,-0.2461829819586668,-0.24618298195867955,-1.1165238709767527,5000
sciplex3_cell_line_gene5000,leave_context,K562,58,K562,Hesperadin_10000.0,Hesperadin_10000.0,100,2,0.5542293341170622,4.88651207498609,0.004172238922354638,0.11466324957541339,0.11410057812097128,0.11436323474401934,0.24700959969747277,-0.16957128963720133,-0.2461829819586668,-0.24618298195867955,-0.4149276538570749,5000
sciplex3_cell_line_gene5000,leave_context,K562,59,K562,Quisinostat_10.0,Quisinostat_10.0,112,2,0.5542293341170622,8.51671565542805,0.005715968084944473,0.15190832131201862,0.15149477959214552,0.15167476771970304,1.0495537874904977,0.89097033051389,-0.2461829819586668,-0.24618298195867955,1.4481581540870412,5000
sciplex3_cell_line_gene5000,leave_context,K562,60,K562,Quisinostat_100.0,Quisinostat_100.0,103,2,0.5542293341170622,9.837416777274095,0.006104256823311367,0.16936406865161827,0.16943390711109416,0.1693714939231806,1.2514148896277726,1.2768050299902887,-0.2461829819586668,-0.24618298195867955,2.035853955700715,5000
sciplex3_cell_line_gene5000,leave_context,K562,61,K562,Quisinostat_1000.0,Quisinostat_1000.0,83,2,0.5542293341170622,12.109344956054056,0.006989423270697985,0.1816471413012531,0.18114119782077195,0.1813606780350263,1.7115896435902833,1.9405348562103586,-0.2461829819586668,-0.24618298195867955,3.1597585358832956,5000
sciplex3_cell_line_gene5000,leave_context,K562,62,K562,Quisinostat_10000.0,Quisinostat_10000.0,58,2,0.5542293341170622,12.938761566211355,0.007358461950679581,0.2030681904681203,0.20269661990818474,0.2028491255157153,1.9034431466964703,2.1828438110732584,-0.2461829819586668,-0.24618298195867955,3.5939209938523824,5000
sciplex3_cell_line_gene5000,leave_context,K562,63,K562,TAK901_10.0,TAK901_10.0,210,2,0.5542293341170622,1.8205410604507695,0.0016223281633107852,0.04540857429652617,0.04515550382597117,0.04527494984473914,-1.078621935064996,-1.0652758403708849,-0.2461829819586668,-0.24618298195867955,-2.636263739353227,5000
sciplex3_cell_line_gene5000,leave_context,K562,64,K562,TAK901_100.0,TAK901_100.0,185,2,0.5542293341170622,3.291040569942653,0.002792188845893853,0.06629245125998819,0.0652899660604302,0.06577830430586538,-0.4704421363757388,-0.6356784644468484,-0.2461829819586668,-0.24618298195867955,-1.5984865647399336,5000
sciplex3_cell_line_gene5000,leave_context,K562,65,K562,TAK901_1000.0,TAK901_1000.0,113,2,0.5542293341170622,3.4716897724171254,0.002895391204479268,0.08898430821080962,0.08825713713739655,0.08860964322875621,-0.4167899446206086,-0.5829029124355325,-0.2461829819586668,-0.24618298195867955,-1.4920588209734875,5000
sciplex3_cell_line_gene5000,leave_context,K562,66,K562,TAK901_10000.0,TAK901_10000.0,88,2,0.5542293341170622,4.558506212535711,0.0037409926707506493,0.11010531470797931,0.10983502334149224,0.10995434307028557,0.022816016315472663,-0.2653961823942709,-0.2461829819586668,-0.24618298195867955,-0.7349461299961446,5000
sciplex3_cell_line_gene5000,leave_context,K562,67,K562,Tanespimycin_10.0,Tanespimycin_10.0,223,2,0.5542293341170622,1.791341231841902,0.001649354576385214,0.0428290721876906,0.0424977467166156,0.04265575995152857,-1.0645716137680994,-1.0738063904777226,-0.2461829819586668,-0.24618298195867955,-2.630743968163168,5000
sciplex3_cell_line_gene5000,leave_context,K562,68,K562,Tanespimycin_100.0,Tanespimycin_100.0,179,2,0.5542293341170622,3.0865617465483486,0.0027360822590202444,0.0647891903590706,0.06498753084243128,0.06487401359628786,-0.49961047515141993,-0.695415693459989,-0.2461829819586668,-0.24618298195867955,-1.6873921325287553,5000
sciplex3_cell_line_gene5000,leave_context,K562,69,K562,Tanespimycin_1000.0,Tanespimycin_1000.0,137,2,0.5542293341170622,4.266911605599656,0.003640748735726009,0.10014082676983384,0.09987402586694395,0.09999094634234205,-0.02929816884415707,-0.3505837510841886,-0.2461829819586668,-0.24618298195867955,-0.872247883845692,5000
sciplex3_cell_line_gene5000,leave_context,K562,70,K562,Tanespimycin_10000.0,Tanespimycin_10000.0,89,2,0.5542293341170622,4.316470669724579,0.003639857594554884,0.11921176256191986,0.11900731895691118,0.1190956801405203,-0.029761449699841357,-0.33610537569957216,-0.2461829819586668,-0.24618298195867955,-0.8582327893167598,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,71,MCF7,Alvespimycin_10.0,Alvespimycin_10.0,237,2,0.5691145286798448,2.3441126070752434,0.0011309597927137117,0.042335731303342644,0.0424460514967885,0.04238715542752698,-1.1646830475395475,-1.0426558298340765,-0.0,-0.0,-2.207338877373624,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,72,MCF7,Alvespimycin_100.0,Alvespimycin_100.0,87,2,0.5691145286798448,4.365511573372936,0.0022405937259674285,0.08674752048289831,0.08673509597414435,0.08673407364386725,-0.08581184102010497,-0.30720182437493804,-0.0,-0.0,-0.393013665395043,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,73,MCF7,Alvespimycin_1000.0,Alvespimycin_1000.0,71,2,0.5691145286798448,4.96768238525096,0.0024792303988984384,0.09395505296088708,0.09386978564436758,0.09390424744884471,0.14620903318832346,-0.08811150972151098,-0.0,-0.0,0.058097523466812476,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,74,MCF7,Belinostat_10.0,Belinostat_10.0,300,2,0.5691145286798448,2.1025873574501563,0.0010650142658316336,0.03748289306176028,0.037630214788001146,0.037552850784653355,-1.228800346064484,-1.1305309674085402,-0.0,-0.0,-2.3593313134730245,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,75,MCF7,Belinostat_100.0,Belinostat_100.0,300,2,0.5691145286798448,2.7074794880543482,0.0013392758887758153,0.05111333998692814,0.05121531348855101,0.051159969797906026,-0.9621421634148785,-0.9104505440281075,-0.0,-0.0,-1.872592707442986,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,76,MCF7,Belinostat_1000.0,Belinostat_1000.0,259,2,0.5691145286798448,4.8425266807736245,0.002192064133591201,0.08408416705152862,0.0842855082648569,0.0841777627662497,-0.13299603240952396,-0.13364743098128315,-0.0,-0.0,-0.26664346339080713,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,77,MCF7,Belinostat_10000.0,Belinostat_10000.0,260,2,0.5691145286798448,9.363281899191378,0.003813532592503582,0.15671894548154836,0.1569384213247794,0.1568171296271935,1.4435199519840725,1.511157770030179,-0.0,-0.0,2.9546777220142513,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,78,MCF7,Dacinostat_10.0,Dacinostat_10.0,300,2,0.5691145286798448,4.960236937386473,0.002303263044099292,0.08824125735947151,0.08804292095608897,0.0881346211920689,-0.024879923890985266,-0.0908204180299005,-0.0,-0.0,-0.11570034192088577,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,79,MCF7,Dacinostat_100.0,Dacinostat_100.0,249,2,0.5691145286798448,6.792763224259024,0.0029367727531105807,0.11717303464048735,0.11697119177061034,0.11706294775690439,0.5910667983750449,0.5759152537796283,-0.0,-0.0,1.1669820521546732,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,80,MCF7,Dacinostat_1000.0,Dacinostat_1000.0,231,2,0.5691145286798448,9.418544461374424,0.0038377147585899668,0.15959401827354816,0.159398143453996,0.15948456816761725,1.4670317083570692,1.5312641782094094,-0.0,-0.0,2.9982958865664786,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,81,MCF7,Dacinostat_10000.0,Dacinostat_10000.0,243,2,0.5691145286798448,10.561176414609843,0.004217856944172912,0.17623533055261187,0.1761262167481612,0.17616815900344607,1.8366350938683835,1.946992721057011,-0.0,-0.0,3.783627814925395,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,82,MCF7,Flavopiridol_10.0,Flavopiridol_10.0,236,2,0.5691145286798448,2.5646780561022995,0.0013062477561867044,0.048902396150786814,0.049056308132702175,0.04897505780704739,-0.9942546468093015,-0.9624065838131639,-0.0,-0.0,-1.9566612306224656,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,83,MCF7,Flavopiridol_100.0,Flavopiridol_100.0,121,2,0.5691145286798448,4.023661260951936,0.0018758723951058205,0.08745014743834839,0.08760313002206023,0.08752164656413952,-0.4404218889628884,-0.43157864742138674,-0.0,-0.0,-0.8720005363842751,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,84,MCF7,Givinostat_10.0,Givinostat_10.0,300,2,0.5691145286798448,2.46321750135956,0.0012644064140498238,0.04597920360315188,0.04616483379071839,0.04606777437530594,-1.034936008401447,-0.9993214000497251,-0.0,-0.0,-2.034257408451172,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,85,MCF7,Givinostat_100.0,Givinostat_100.0,300,2,0.5691145286798448,2.8560272552669517,0.0013905851301339238,0.053588023864704376,0.053686242730182514,0.05363264919735057,-0.9122553841170408,-0.8564037911505108,-0.0,-0.0,-1.7686591752675516,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,86,MCF7,Givinostat_1000.0,Givinostat_1000.0,284,2,0.5691145286798448,4.670333541137857,0.0020929408154482933,0.08088723670685753,0.08100445053550598,0.08093909999960093,-0.2293713239666879,-0.19629717819553982,-0.0,-0.0,-0.42566850216222774,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,87,MCF7,Givinostat_10000.0,Givinostat_10000.0,300,2,0.5691145286798448,10.168373083499972,0.004235709720415191,0.16575055955803217,0.16552000261730043,0.16562178056699497,1.853992932040971,1.8040774489909712,-0.0,-0.0,3.6580703810319424,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,88,MCF7,Hesperadin_10.0,Hesperadin_10.0,231,2,0.5691145286798448,4.036773176278751,0.001811341507258843,0.06033911177431878,0.06095739026707758,0.06064227639079003,-0.5031637669307829,-0.4268080846541518,-0.0,-0.0,-0.9299718515849347,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,89,MCF7,Hesperadin_100.0,Hesperadin_100.0,128,2,0.5691145286798448,3.842055773756154,0.0016676679558246393,0.06655463571011534,0.06670798606514086,0.066626137406128,-0.6428542118023085,-0.49765292825280694,-0.0,-0.0,-1.1405071400551154,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,90,MCF7,Hesperadin_1000.0,Hesperadin_1000.0,132,2,0.5691145286798448,4.049945223232254,0.0018244282485758575,0.07452372569849774,0.07501067818984923,0.07476203338160432,-0.49043983341453284,-0.4220156439467179,-0.0,-0.0,-0.9124554773612508,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,91,MCF7,Hesperadin_10000.0,Hesperadin_10000.0,126,2,0.5691145286798448,5.102471940252453,0.002547065109678751,0.09831278881391466,0.09830017129722124,0.09829823101825685,0.21216314117856624,-0.03907046449852461,-0.0,-0.0,0.17309267668004163,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,92,MCF7,Quisinostat_10.0,Quisinostat_10.0,237,2,0.5691145286798448,8.086943919549464,0.003324301100706994,0.13777063517296254,0.13774610522077513,0.13774834300784602,0.9678515770325229,1.0467824066814335,-0.0,-0.0,2.0146339837139564,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,93,MCF7,Quisinostat_100.0,Quisinostat_100.0,248,2,0.5691145286798448,8.528731609944797,0.0035497492732275925,0.1549814809929236,0.15467186210692008,0.15481657545736952,1.1870495797303076,1.2075198622164431,-0.0,-0.0,2.394569441946751,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,94,MCF7,Quisinostat_1000.0,Quisinostat_1000.0,236,2,0.5691145286798448,10.030225990689901,0.003997747906670195,0.16747100654254743,0.1675197435088818,0.16748344871363088,1.6226282076873966,1.7538148168022403,-0.0,-0.0,3.376443024489637,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,95,MCF7,Quisinostat_10000.0,Quisinostat_10000.0,216,2,0.5691145286798448,10.828864349934051,0.004366725684113839,0.18114921487594407,0.1809248116328686,0.18102388147143939,1.9813766994194584,2.0443867375424642,-0.0,-0.0,4.025763436961922,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,96,MCF7,TAK901_10.0,TAK901_10.0,278,2,0.5691145286798448,1.890258336751348,0.0010116977968414398,0.037986407552387344,0.03797594761115404,0.03797780920093697,-1.2806387059983222,-1.2077835194043334,-0.0,-0.0,-2.4884222254026556,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,97,MCF7,TAK901_100.0,TAK901_100.0,250,2,0.5691145286798448,3.6294931176388,0.0016596957278622079,0.056235868817394744,0.056644981522497834,0.05643469495217062,-0.6506054232088092,-0.57499048479607,-0.0,-0.0,-1.225595908004879,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,98,MCF7,TAK901_1000.0,TAK901_1000.0,193,2,0.5691145286798448,4.047902770650254,0.002000616391963549,0.06585643724682431,0.06576443974124327,0.0658028518475188,-0.3191362087374054,-0.4227587579768707,-0.0,-0.0,-0.741894966714276,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,99,MCF7,TAK901_10000.0,TAK901_10000.0,71,2,0.5691145286798448,4.838711209945038,0.002352876126491499,0.09289279157392469,0.09266528242625892,0.09277164780083742,0.023357719583630733,-0.13503562962508467,-0.0,-0.0,-0.11167791004145394,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,100,MCF7,Tanespimycin_10.0,Tanespimycin_10.0,251,2,0.5691145286798448,1.9234210336065167,0.0009888350317090017,0.03699054308931577,0.0370693061114372,0.037026644659576974,-1.3028676395804788,-1.195717797277923,-0.0,-0.0,-2.4985854368584017,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,101,MCF7,Tanespimycin_100.0,Tanespimycin_100.0,114,2,0.5691145286798448,2.702924156934406,0.0013736239387519159,0.06825247535272946,0.06827918018997951,0.0682623741435948,-0.9287463551138064,-0.9121079291233866,-0.0,-0.0,-1.840854284237193,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,102,MCF7,Tanespimycin_1000.0,Tanespimycin_1000.0,68,2,0.5691145286798448,4.2929414483524,0.0021739180186183754,0.08854782883181678,0.08846739070897655,0.08850094409816972,-0.15063907699177415,-0.33360531523096504,-0.0,-0.0,-0.4842443922227392,5000
sciplex3_cell_line_gene5000,leave_context,MCF7,103,MCF7,Tanespimycin_10000.0,Tanespimycin_10000.0,91,2,0.5691145286798448,4.921433276723605,0.002479798501319643,0.09451676852590199,0.09402922337445162,0.09426515705025955,0.14676138592937063,-0.10493851551426456,-0.0,-0.0,0.04182287041510607,5000
