fold_id,task_id,context,GEARS,scGPT,no_change,setting,dataset,GEARS_excess,scGPT_excess
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Cebpa,GMP (late),0.1770021087516662,0.1774340393643434,0.17803405625363936,perturbation_unseen_column,Lara_exvivo,-0.0010319475019731628,-0.0006000168892959512
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Crebbp,GMP (late),0.1786521500834343,0.1790174038425174,0.17930415623517268,perturbation_unseen_column,Lara_exvivo,-0.0006520061517383824,-0.00028675239265527064
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Hmgxb4,GMP (late),0.1670129826517857,0.1914166708967017,0.19147438474286743,random_missing_pair,Lara_exvivo,-0.02446140209108172,-5.7713846165735605e-05
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Kmt2a,GMP (late),0.0880292853537741,0.1060341957877377,0.1057888102764364,perturbation_unseen_column,Lara_exvivo,-0.017759524922662293,0.0002453855113013076
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Rbbp4,GMP (late),0.1535009949175039,0.1571711014933816,0.15597739690970755,perturbation_unseen_column,Lara_exvivo,-0.0024764019922036418,0.0011937045836740434
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Setdb2,GMP (late),0.0710442081125405,0.087510802717052,0.08768462940712536,perturbation_unseen_column,Lara_exvivo,-0.01664042129458486,-0.0001738266900733615
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Smarcd1,GMP (late),0.1243013560175719,0.1258541400651528,0.12606831447652006,random_missing_pair,Lara_exvivo,-0.0017669584589481563,-0.00021417441136725723
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Spi1,GMP (late),0.2514752610621861,0.2325091427258587,0.23292397291372988,perturbation_unseen_column,Lara_exvivo,0.01855128814845622,-0.000414830187871168
Lara_exvivo_context_holdout_2_GMP,GMP::Ash1l,GMP,0.1312783975849863,0.1577733922962688,0.15719132001709474,context_unseen_row,Lara_exvivo,-0.025912922432108437,0.0005820722791740618
Lara_exvivo_context_holdout_2_GMP,GMP::Brd9,GMP,0.0823955621756665,0.0904800016471842,0.09049498016914932,context_unseen_row,Lara_exvivo,-0.008099417993482821,-1.4978521965122726e-05
Lara_exvivo_context_holdout_2_GMP,GMP::Carm1,GMP,0.1051913095465799,0.0754539991790352,0.07622253256094609,context_and_perturbation_unseen,Lara_exvivo,0.028968776985633812,-0.0007685333819108936
Lara_exvivo_context_holdout_2_GMP,GMP::Cbx3,GMP,0.0591361186699877,0.0840074022468773,0.082828751928719,context_unseen_row,Lara_exvivo,-0.023692633258731298,0.0011786503181583086
Lara_exvivo_context_holdout_2_GMP,GMP::Cebpa,GMP,0.1457259438842872,0.1457087315603759,0.14601435742091268,context_and_perturbation_unseen,Lara_exvivo,-0.0002884135366254814,-0.00030562586053678453
Lara_exvivo_context_holdout_2_GMP,GMP::Chd4,GMP,0.0615597558436718,0.0647534065743678,0.06432740800371746,context_unseen_row,Lara_exvivo,-0.0027676521600456597,0.0004259985706503433
Lara_exvivo_context_holdout_2_GMP,GMP::Crebbp,GMP,0.1554164736459667,0.1605336868095032,0.16040908534893264,context_and_perturbation_unseen,Lara_exvivo,-0.004992611702965943,0.00012460146057055588
Lara_exvivo_context_holdout_2_GMP,GMP::Ehmt1,GMP,0.0709512024525577,0.0794015333856752,0.07860363287732436,context_unseen_row,Lara_exvivo,-0.007652430424766654,0.0007979005083508378
Lara_exvivo_context_holdout_2_GMP,GMP::Ehmt2,GMP,0.0416726759553361,0.0577559335263586,0.05734980299040441,context_unseen_row,Lara_exvivo,-0.01567712703506831,0.00040613053595418835
Lara_exvivo_context_holdout_2_GMP,GMP::Ezh2,GMP,0.0983588118798227,0.1475192445823149,0.1476161077342792,context_unseen_row,Lara_exvivo,-0.049257295854456484,-9.686315196427708e-05
Lara_exvivo_context_holdout_2_GMP,GMP::Gltscr1,GMP,0.0532016498267179,0.0583845205000262,0.05960701780314165,context_unseen_row,Lara_exvivo,-0.0064053679764237495,-0.0012224973031154454
Lara_exvivo_context_holdout_2_GMP,GMP::Hdac1,GMP,0.065113551491386,0.0635314594661532,0.06314471010958779,context_unseen_row,Lara_exvivo,0.001968841381798203,0.0003867493565654079
Lara_exvivo_context_holdout_2_GMP,GMP::Hmgxb4,GMP,0.105404096534857,0.1332723337632372,0.13315157303409805,context_unseen_row,Lara_exvivo,-0.02774747649924106,0.00012076072913913549
Lara_exvivo_context_holdout_2_GMP,GMP::Kdm6a,GMP,0.0986612576233577,0.1448381189420867,0.14502919084450963,context_unseen_row,Lara_exvivo,-0.04636793322115193,-0.00019107190242292904
Lara_exvivo_context_holdout_2_GMP,GMP::Kmt2a,GMP,0.1102206988850692,0.1121162174516978,0.11142225716940744,context_and_perturbation_unseen,Lara_exvivo,-0.0012015582843382389,0.0006939602822903512
Lara_exvivo_context_holdout_2_GMP,GMP::Kmt2d,GMP,0.0571702345928818,0.0880152077638955,0.08811296267549773,context_unseen_row,Lara_exvivo,-0.03094272808261593,-9.775491160222971e-05
Lara_exvivo_context_holdout_2_GMP,GMP::Mbd2,GMP,0.0577859589750299,0.0702558735125803,0.0691697883422482,context_unseen_row,Lara_exvivo,-0.011383829367218296,0.0010860851703320962
Lara_exvivo_context_holdout_2_GMP,GMP::Mbd3,GMP,0.0656607340313534,0.0573313874990652,0.05710787737414043,context_unseen_row,Lara_exvivo,0.008552856657212976,0.00022351012492477507
Lara_exvivo_context_holdout_2_GMP,GMP::Men1,GMP,0.075782766377287,0.0936619535392788,0.09282950192612296,context_unseen_row,Lara_exvivo,-0.01704673554883597,0.0008324516131558296
Lara_exvivo_context_holdout_2_GMP,GMP::Phf10,GMP,0.0487328072823688,0.0542442632535368,0.05493632221527815,context_unseen_row,Lara_exvivo,-0.006203514932909354,-0.0006920589617413556
Lara_exvivo_context_holdout_2_GMP,GMP::Prmt1,GMP,0.0906762274902159,0.1354732107647205,0.13425408981303827,context_unseen_row,Lara_exvivo,-0.043577862322822375,0.0012191209516822232
Lara_exvivo_context_holdout_2_GMP,GMP::Prmt5,GMP,0.0465798773615874,0.0648786081564096,0.06411918572286315,context_unseen_row,Lara_exvivo,-0.017539308361275756,0.0007594224335464445
Lara_exvivo_context_holdout_2_GMP,GMP::Rbbp4,GMP,0.1317449770473383,0.1204802327382945,0.11914761980848833,context_and_perturbation_unseen,Lara_exvivo,0.012597357238849985,0.0013326129298061734
Lara_exvivo_context_holdout_2_GMP,GMP::Rcor1,GMP,0.0582814204260818,0.073707826098946,0.07336285137710198,context_unseen_row,Lara_exvivo,-0.015081430951020179,0.000344974721844013
Lara_exvivo_context_holdout_2_GMP,GMP::Setdb1,GMP,0.0575254171561068,0.0820242118400752,0.08127457521263656,context_unseen_row,Lara_exvivo,-0.02374915805652976,0.0007496366274386407
Lara_exvivo_context_holdout_2_GMP,GMP::Setdb2,GMP,0.0485282800058552,0.061809841322572,0.061713485294121406,context_and_perturbation_unseen,Lara_exvivo,-0.013185205288266208,9.635602845059488e-05
Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd1,GMP,0.0804951602850457,0.0990603977399141,0.09903860221478372,context_unseen_row,Lara_exvivo,-0.018543441929738017,2.179552513037475e-05
