scope,replicate,rho_safeconf,rho_magnitude,rho_disagreement,partial_safeconf_given_magnitude,utility_safeconf,utility_magnitude,delta_utility_safeconf_minus_magnitude,delta_rho_safeconf_minus_magnitude,mean_delta_family_centroid_minus_control,mean_delta_family_centroid_minus_official_general,mean_delta_family_centroid_minus_source
pooled,2199,0.3900538231219271,0.6286209281505375,0.24260467840273983,0.21799973358702135,0.295936658808394,0.576061276423755,-0.28012461761536106,-0.2385671050286104,-0.008278506576984868,-0.0026389885744131773,-0.0029750010875300857
pooled,2200,0.4087721027296138,0.6274225583282738,0.28754640193844694,0.23583289314884137,0.3313253055774098,0.5985911446507344,-0.2672658390733246,-0.21865045559865998,-0.008567450994810889,-0.0027834590692531118,-0.003145958311145618
pooled,2201,0.38290054098857557,0.6206342222159915,0.23241861704747035,0.23531940802045528,0.23828934054174283,0.60341868839595,-0.3651293478542072,-0.23773368122741595,-0.008873880891004299,-0.002558511525413392,-0.0029728685593375863
pooled,2202,0.43387445673652947,0.6092007193594074,0.21685107115547758,0.23797020005681727,0.29913203297320545,0.5604003119676325,-0.26126827899442706,-0.17532626262287798,-0.008463220289505143,-0.0026165264912887828,-0.0030273470272564867
pooled,2203,0.414026105558177,0.6142458796091738,0.2791804120792846,0.26908295985373926,0.27149389948878727,0.550732695441168,-0.2792387959523807,-0.20021977405099678,-0.008511935634281083,-0.00268400147928155,-0.0029794274979206992
pooled,2204,0.3468609969823193,0.5881643360419753,0.19411682962315455,0.22838706557381638,0.307919040271568,0.5720122868956542,-0.2640932466240862,-0.24130333905965595,-0.008551264422842545,-0.002774051134650449,-0.00319292437909395
pooled,2205,0.41320381935488393,0.619208256499979,0.2279708651188164,0.2444938491198997,0.3619161758470241,0.6045345508678873,-0.2426183750208632,-0.2060044371450951,-0.008320611249523923,-0.0026251746615555244,-0.0029405640583043393
pooled,2206,0.4356499241318007,0.6547786878730874,0.289215506695497,0.2494629437592395,0.38365628456634104,0.6085995562867498,-0.22494327172040873,-0.21912876374128665,-0.008430264080659451,-0.0026476557016940124,-0.002810989733216892
pooled,2207,0.41336441957675185,0.6309546520493502,0.1833466993245801,0.23059861763541545,0.3405564070519813,0.6114277693965183,-0.270871362344537,-0.21759023247259834,-0.007933487778476533,-0.002544847040070375,-0.0029381724283802186
pooled,2208,0.4107615564793462,0.6221539262320097,0.2321401713467389,0.23967173127751853,0.2849932380127512,0.5874516720542912,-0.30245843404153994,-0.2113923697526635,-0.008913355835603808,-0.002450458446532893,-0.002739121583826436
pooled,2209,0.4301224984100904,0.5909666153775704,0.2092356838277174,0.2815608595109488,0.35464128690876917,0.5608634794478626,-0.20622219253909346,-0.16084411696748002,-0.008137184352733641,-0.0026105432542156823,-0.003003138003559589
pooled,2210,0.40692426558109096,0.5842239044212709,0.21751923447848057,0.25428850376181317,0.321172346689093,0.6049181156579928,-0.2837457689688998,-0.17729963884017996,-0.0087038513557232,-0.002628794727737053,-0.002896814398729293
pooled,2211,0.3982504284475946,0.6234674726114487,0.28127043357683834,0.26736660124053335,0.30926679178390587,0.5344888595388518,-0.22522206775494596,-0.22521704416385413,-0.009335183788286192,-0.0025836947256320138,-0.002835083187909609
pooled,2212,0.40775910361199325,0.5937978093586194,0.24110337332181786,0.25353012304697053,0.32327526964619235,0.5608684727638926,-0.23759320311770027,-0.18603870574662612,-0.008795224982784679,-0.0024891530134696785,-0.0027870411620483024
pooled,2213,0.4011521058081714,0.605891053220787,0.23262160852463623,0.2539281200389962,0.2940046962220085,0.5692963231078999,-0.2752916268858914,-0.20473894741261556,-0.008341438956474302,-0.0025110355245814586,-0.0028659156411073323
pooled,2214,0.4441530337514189,0.6491041618020976,0.23148795610423184,0.23168699057577763,0.32378180250904787,0.6333304239923708,-0.30954862148332296,-0.20495112805067872,-0.008978163620916371,-0.002593536981781636,-0.00309020901726598
pooled,2215,0.3404090145623441,0.5872876400902973,0.22017501478935067,0.2103175742483378,0.2610635446396481,0.5890452711815745,-0.32798172654192637,-0.2468786255279532,-0.008453533676659242,-0.0026532255892150777,-0.0031333262849553077
pooled,2216,0.4100635257503827,0.6080521368920135,0.26830348439780294,0.27881986884448856,0.2632145034089814,0.5589202330699475,-0.29570572966096614,-0.19798861114163085,-0.008645893091782632,-0.0026165175708852497,-0.0029537601073098365
pooled,2217,0.44147646187109657,0.6498684525002941,0.204566432120468,0.2486341294602801,0.3247237051895778,0.5691936071306853,-0.24446990194110751,-0.20839199062919755,-0.008042577773363743,-0.002647874562623451,-0.0032701007202749818
pooled,2218,0.395032876946416,0.6325448412276315,0.24797403048132727,0.2226473798880606,0.3016913377558051,0.5996555397676229,-0.2979642020118178,-0.23751196428121557,-0.008441962709773335,-0.0025867226814372843,-0.0029419588610768216
pooled,2219,0.3981731288427171,0.5997066573310869,0.22477835720655126,0.23984771682603,0.2931408571161597,0.5815130229784026,-0.28837216586224285,-0.20153352848836975,-0.008763284426626227,-0.0027187553563897664,-0.0031490486257407446
pooled,2220,0.4494230958347916,0.6496229258512933,0.2763649018029122,0.2531925710832435,0.31789032783914895,0.6415383156104792,-0.3236479877713303,-0.2001998300165017,-0.008414570466710833,-0.0026675735553108267,-0.002814196558705159
pooled,2221,0.421034247823822,0.5940516812724734,0.19380286061446428,0.27250245202185897,0.318709918671775,0.570238177206511,-0.25152825853473604,-0.17301743344865145,-0.00840712656409988,-0.0024903748577390266,-0.0027776166641499747
pooled,2222,0.37936497599924357,0.6037921357667497,0.2283746852266937,0.23973811830660202,0.33721789544639713,0.5631793113541983,-0.22596141590780117,-0.22442715976750616,-0.008710374287225214,-0.0026305577471850126,-0.0029050820103315752
pooled,2223,0.4052524552609519,0.6207211030556036,0.2611929522525817,0.2341960682498305,0.30714284937306047,0.6060324036768867,-0.29888955430382624,-0.2154686477946517,-0.00826626615735398,-0.002700904323203071,-0.003060882794486677
pooled,2224,0.40653579850017285,0.5627557244819977,0.1944156489772191,0.2767618743335375,0.33221621056367884,0.5643237314108537,-0.23210752084717484,-0.15621992598182488,-0.008460922859279135,-0.0025314900166301794,-0.0028969115269052046
pooled,2225,0.3698695495571155,0.6103669658951703,0.21476576029547234,0.23631272664671593,0.28480488583552344,0.5855724547643533,-0.30076756892882983,-0.24049741633805477,-0.008932587547888447,-0.0025149572079141667,-0.0030457726166653394
pooled,2226,0.40793906702872423,0.6264190809047872,0.25858182901841903,0.22217131558234185,0.2864446979631565,0.5750757016499577,-0.28863100368680117,-0.21848001387606292,-0.008858668966595446,-0.002539701683628157,-0.0027774556633055818
pooled,2227,0.47332960907286503,0.6213671453271257,0.30395519036260427,0.3111110386715816,0.418791267925249,0.575212667032472,-0.15642139910722297,-0.14803753625426064,-0.008163783205788061,-0.0026067410290205335,-0.002873078207747458
pooled,2228,0.41716276236412475,0.5872743170645562,0.22977365603715671,0.26367299277173195,0.33663753948515973,0.6334519838720228,-0.2968144443868631,-0.1701115547004315,-0.007723587401650811,-0.0027045627908840416,-0.003121834299701401
pooled,2229,0.3443967211840806,0.6130574296011924,0.2008913836818049,0.19724135086961206,0.25230579821833565,0.6114898120893437,-0.35918401387100807,-0.26866070841711176,-0.00842806511376897,-0.002641366218006456,-0.0030203277714609916
pooled,2230,0.38997421433990137,0.5934081585846015,0.27070871486305415,0.23362112370080956,0.34678223790861423,0.631888621417182,-0.2851063835085678,-0.20343394424470013,-0.00871886390808107,-0.00258345574090921,-0.0029763146125518928
pooled,2231,0.38823197681634225,0.619748429460707,0.1895371683016724,0.2513252125257238,0.28395391654519375,0.6181058292323413,-0.3341519126871475,-0.2315164526443647,-0.009214894210154605,-0.002467393986803942,-0.0027553304643716105
pooled,2232,0.44303093128394033,0.5934931738476058,0.3005076453260784,0.2902638041607504,0.32068181495829773,0.623170251788213,-0.3024884368299152,-0.15046224256366547,-0.007884370497337534,-0.0027070702870501343,-0.0031707074883081865
pooled,2233,0.37913216811960837,0.5908366244123683,0.20445257071574627,0.2428937675065373,0.2704882916837678,0.5782637200932426,-0.30777542840947475,-0.2117044562927599,-0.008026179478970148,-0.002615314075733716,-0.003027918982966153
pooled,2234,0.43176175020611834,0.6275122131057534,0.25471699508979256,0.27461650033132967,0.32240293814566023,0.5747709879405872,-0.252368049794927,-0.1957504628996351,-0.008633106062918268,-0.002513923372236722,-0.0028682959513672596
pooled,2235,0.416971710688608,0.6335346218631608,0.25925876866228886,0.2717792589175697,0.32044340398904614,0.5896633895676568,-0.2692199855786107,-0.21656291117455279,-0.008049026183005655,-0.002679818390406038,-0.0027260261864807036
pooled,2236,0.45624393334870905,0.6515357716173495,0.24174257761628828,0.2733007818961342,0.3129485835808288,0.6232418633485574,-0.3102932797677286,-0.1952918382686405,-0.00922631448783733,-0.0024457770942245514,-0.0027665646120443393
pooled,2237,0.4222604839547122,0.636841585893684,0.2921353300552343,0.2441523013222465,0.35246792508747704,0.6113772881507491,-0.25890936306327206,-0.21458110193897179,-0.007961342392442075,-0.0027476028320350477,-0.0031479712160967254
pooled,2238,0.39993687819894863,0.5937142522680634,0.24493501433605047,0.24688778524322624,0.30790304733414814,0.5673748816113171,-0.25947183427716897,-0.19377737406911477,-0.0081257732578898,-0.002681448611553529,-0.003095380307481551
pooled,2239,0.4192631188389333,0.5949816023584332,0.2563016876988562,0.25045512726182423,0.33069777667955835,0.5705519311072597,-0.2398541544277013,-0.17571848351949992,-0.008023051423102476,-0.0024986673210789473,-0.002884461699636723
pooled,2240,0.4041711888397207,0.6046924137592189,0.21443423367103387,0.2505541577627259,0.33503462336105544,0.5938842780498235,-0.258849654688768,-0.2005212249194982,-0.008126478169605482,-0.0026057040342665964,-0.0030244924916555402
pooled,2241,0.38465203451701035,0.6026920974465495,0.16868000762446775,0.23597816535920874,0.2928452947684204,0.5687762015161392,-0.27593090674771875,-0.21804006292953915,-0.00924704947756912,-0.0025202574307911824,-0.0026457118869774115
pooled,2242,0.4787477089500872,0.6381228193261737,0.2784840993287927,0.31541172348887353,0.3681129434689456,0.6081123894384273,-0.2399994459694817,-0.15937511037608643,-0.008689700300231818,-0.0025150916744872743,-0.002700121038623608
pooled,2243,0.36397429865292386,0.5676445795068108,0.18675563294048964,0.2480555449966454,0.34355036520292503,0.5786227287073997,-0.2350723635044747,-0.20367028085388694,-0.008560408728548031,-0.0025384472085790907,-0.0026593471388980006
pooled,2244,0.4166414022652945,0.6190974949574886,0.19722805194722065,0.22856242894878634,0.34725087249167186,0.5659193554441431,-0.2186684829524712,-0.20245609269219406,-0.008869633382324268,-0.002519757880429516,-0.0028332616626289145
pooled,2245,0.4114959474894425,0.6429054396599986,0.2292065112763814,0.24381225703060583,0.28424176427587683,0.606539246496085,-0.3222974822202082,-0.23140949217055606,-0.008784779592989785,-0.002553604091826079,-0.00304351602782041
pooled,2246,0.3829186364592401,0.5725387298028817,0.2228949271439576,0.24922847835791875,0.32797399997654725,0.6060780932262915,-0.2781040932497442,-0.18962009334364155,-0.007926631771421402,-0.002536894306164154,-0.002811518540788991
pooled,2247,0.4458423498958382,0.6695099390986761,0.28829686982599495,0.26499458018785665,0.32118928926279644,0.6626210604104438,-0.34143177114764733,-0.22366758920283786,-0.008191138512837825,-0.002678905098797004,-0.003019540611712851
pooled,2248,0.4238098126366575,0.6133392246169295,0.16474892603965505,0.29346631233357334,0.30691977117239627,0.5972151962011322,-0.2902954250287359,-0.18952941198027196,-0.008381170452421491,-0.002524268365088812,-0.002939933285252005
pooled,2249,0.4098236504766265,0.6189943648421343,0.2649891071662096,0.22629618972855045,0.32593400463956196,0.5939151871963766,-0.26798118255681463,-0.20917071436550783,-0.008343039583387156,-0.0027516358979890595,-0.0031011053347519534
pooled,2250,0.3919507809094571,0.594721390523366,0.225921480478894,0.27636639585948036,0.3166554360601325,0.598204805434237,-0.2815493693741045,-0.20277060961390891,-0.007877722217382612,-0.00260865133984945,-0.003113984641281446
pooled,2251,0.4091930936229252,0.6187051827503,0.24887614273036684,0.2655467668153554,0.3077942257936606,0.5590052936171118,-0.2512110678234512,-0.20951208912737473,-0.00919465279473978,-0.0024903617023193073,-0.002679193126431246
pooled,2252,0.37828744382155954,0.5981199622302851,0.258132482850642,0.22996099010957405,0.2534614874062586,0.543083786870567,-0.2896222994643084,-0.21983251840872553,-0.008471066104389368,-0.0026132956481797333,-0.0027827171201713044
pooled,2253,0.42571565083893864,0.6154416781522397,0.2878223316706619,0.2676026469992791,0.3755727502292707,0.5853465241935613,-0.20977377396429053,-0.18972602731330107,-0.008489206139329379,-0.002561539613807351,-0.0028231635996919437
pooled,2254,0.4114119176526334,0.6251579508476399,0.22435407209387506,0.2390277425695298,0.30811592937801635,0.5972447048568192,-0.2891287754788029,-0.2137460331950065,-0.008801039209383086,-0.002601883055235736,-0.0029325460861220525
pooled,2255,0.44382306909951197,0.6305572370163431,0.26024113730343784,0.24755547194052027,0.3874821667123696,0.6272775497614658,-0.23979538304909614,-0.18673416791683117,-0.009515991825055425,-0.0024155628541802318,-0.0028431322230886473
pooled,2256,0.40840025409275343,0.6296453165812126,0.2168058013723258,0.24450107520834682,0.34318253834490087,0.6407188911292923,-0.2975363527843914,-0.22124506248845915,-0.008275973746383489,-0.0025934606127297217,-0.0027931844427082474
pooled,2257,0.3399648672399,0.6066831025750491,0.22999205308675272,0.22518809587386934,0.2487967975389364,0.5862408434378622,-0.3374440458989258,-0.2667182353351491,-0.009072498470637522,-0.0025382505552420742,-0.002913950791982882
pooled,2258,0.4214732306459288,0.6364698422221627,0.25886032453026675,0.2269766309591594,0.3429888754658926,0.6296132789366259,-0.2866244034707333,-0.21499661157623395,-0.008414433347311163,-0.002643251857118656,-0.003114802124186794
pooled,2259,0.41044637277025064,0.631592538000913,0.2063738513506747,0.22300638787330912,0.326723633787438,0.5980316049030453,-0.2713079711156073,-0.22114616523066233,-0.008613242872696908,-0.0026020113437105704,-0.0030407561605696057
pooled,2260,0.4172835413471466,0.6042593329975603,0.26803180503669877,0.26757497455472407,0.35670845167154186,0.6230477109249228,-0.266339259253381,-0.18697579165041367,-0.008770109933776016,-0.0026000809212619463,-0.002689691533233889
pooled,2261,0.3900993280498787,0.6110904929568651,0.20147498506843253,0.23874116965730588,0.2829911442363485,0.5400244799800136,-0.25703333574366505,-0.22099116490698645,-0.008557911190200688,-0.002607423270056481,-0.002892840835490228
pooled,2262,0.42468693082337033,0.6338447102091489,0.253308399645472,0.26179433672383673,0.2991752484402449,0.5999682035416822,-0.30079295510143733,-0.20915777938577856,-0.008543887711029634,-0.0024077832522965705,-0.0027080968754293337
pooled,2263,0.45385768877112714,0.6337428037239176,0.2575373709726187,0.28304148953028874,0.3455545547426554,0.5926239255326158,-0.24706937078996039,-0.17988511495279041,-0.008431904370481202,-0.0026133269338762884,-0.0029056965598973587
pooled,2264,0.3821256958710792,0.6204031298105017,0.2441264676090374,0.24024118982916062,0.32381715852397247,0.6169774875969128,-0.2931603290729404,-0.23827743393942252,-0.009500173353828514,-0.0025345274414280416,-0.0027129267772951684
pooled,2265,0.39065187436992715,0.6247680678045209,0.16262144594144892,0.2435778238920876,0.30163715953186276,0.6191582890556521,-0.3175211295237893,-0.23411619343459372,-0.00828729577851247,-0.002653314643795636,-0.003069085823527612
