dataset,fold_id,train_fraction,setting,score,budget,n_tasks,spearman,review_utility
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,magnitude,0.10000000000000001,20,0.56992481203007517,0.72253320832740031
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,magnitude,0.20000000000000001,20,0.56992481203007517,0.93688272127002559
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,magnitude,0.29999999999999999,20,0.56992481203007517,0.76752120839512927
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf,0.050000000000000003,20,0.75639097744360906,0.71783108989024047
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf,0.10000000000000001,20,0.75639097744360906,0.72253320832740031
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf,0.20000000000000001,20,0.75639097744360906,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf,0.29999999999999999,20,0.75639097744360906,0.82217281257810571
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,disagreement,0.050000000000000003,20,0.71879699248120288,0.71783108989024047
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,disagreement,0.10000000000000001,20,0.71879699248120288,0.30043031268939063
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,disagreement,0.20000000000000001,20,0.71879699248120288,0.72275670055176444
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,disagreement,0.29999999999999999,20,0.71879699248120288,0.82217281257810571
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf_m,0.050000000000000003,20,0.61324321348086142,0.71783108989024047
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf_m,0.10000000000000001,20,0.61324321348086142,0.72253320832740031
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf_m,0.20000000000000001,20,0.61324321348086142,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,perturbation_unseen_column,safeconf_m,0.29999999999999999,20,0.61324321348086142,0.76752120839512927
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,magnitude,0.050000000000000003,8,-0.04761904761904763,0.233318239056645
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,magnitude,0.10000000000000001,8,-0.04761904761904763,0.233318239056645
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,magnitude,0.20000000000000001,8,-0.04761904761904763,-0.0060752905680012152
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,magnitude,0.29999999999999999,8,-0.04761904761904763,-0.18614434700538982
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf,0.050000000000000003,8,0.30952380952380953,-0.24463871537122295
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf,0.10000000000000001,8,0.30952380952380953,-0.24463871537122295
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf,0.20000000000000001,8,0.30952380952380953,-0.0060752905680012152
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf,0.29999999999999999,8,0.30952380952380953,0.471544812769366
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,disagreement,0.050000000000000003,8,0.28571428571428575,-0.24463871537122295
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,disagreement,0.10000000000000001,8,0.28571428571428575,-0.24463871537122295
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,disagreement,0.20000000000000001,8,0.28571428571428575,-0.0060752905680012152
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,disagreement,0.29999999999999999,8,0.28571428571428575,0.471544812769366
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf_m,0.050000000000000003,8,-0.04761904761904763,0.233318239056645
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf_m,0.10000000000000001,8,-0.04761904761904763,0.233318239056645
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf_m,0.20000000000000001,8,-0.04761904761904763,-0.0060752905680012152
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.5,random_missing_pair,safeconf_m,0.29999999999999999,8,-0.04761904761904763,-0.18614434700538982
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,magnitude,0.050000000000000003,5,0.099999999999999992,-0.17512036053795446
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,magnitude,0.10000000000000001,5,0.099999999999999992,-0.17512036053795446
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,magnitude,0.20000000000000001,5,0.099999999999999992,-0.17512036053795446
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,magnitude,0.29999999999999999,5,0.099999999999999992,-0.24089102270065696
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf,0.050000000000000003,5,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf,0.10000000000000001,5,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf,0.20000000000000001,5,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf,0.29999999999999999,5,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,disagreement,0.050000000000000003,5,0.29999999999999999,-0.38486345779209918
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,disagreement,0.10000000000000001,5,0.29999999999999999,-0.38486345779209918
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,disagreement,0.20000000000000001,5,0.29999999999999999,-0.38486345779209918
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,disagreement,0.29999999999999999,5,0.29999999999999999,-0.4623732939608976
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf_m,0.050000000000000003,5,0.099999999999999992,-0.17512036053795446
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf_m,0.10000000000000001,5,0.099999999999999992,-0.17512036053795446
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf_m,0.20000000000000001,5,0.099999999999999992,-0.17512036053795446
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_and_perturbation_unseen,safeconf_m,0.29999999999999999,5,0.099999999999999992,-0.24089102270065696
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,magnitude,0.050000000000000003,18,0.76883384932920529,0.8246264821668845
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,magnitude,0.10000000000000001,18,0.76883384932920529,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,magnitude,0.20000000000000001,18,0.76883384932920529,0.99999999999999922
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,magnitude,0.29999999999999999,18,0.76883384932920529,0.8752670787650626
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf,0.050000000000000003,18,0.1022199413454573,0.24537281561135291
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf,0.10000000000000001,18,0.1022199413454573,0.26895676239440941
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf,0.20000000000000001,18,0.1022199413454573,0.15701551735531491
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf,0.29999999999999999,18,0.1022199413454573,0.12356768958675277
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,disagreement,0.050000000000000003,18,0.69659442724458198,0.8246264821668845
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,disagreement,0.10000000000000001,18,0.69659442724458198,0.65384507673545511
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,disagreement,0.20000000000000001,18,0.69659442724458198,0.8304729608815471
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,disagreement,0.29999999999999999,18,0.69659442724458198,0.64531350377344854
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf_m,0.050000000000000003,18,0.77708978328173384,0.8246264821668845
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf_m,0.10000000000000001,18,0.77708978328173384,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf_m,0.20000000000000001,18,0.77708978328173384,0.99999999999999922
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,context_unseen_row,safeconf_m,0.29999999999999999,18,0.77708978328173384,0.8752670787650626
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,magnitude,0.050000000000000003,20,0.60902255639097735,0.74524024033134173
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,magnitude,0.10000000000000001,20,0.60902255639097735,0.73491010067194951
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,magnitude,0.20000000000000001,20,0.60902255639097735,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,magnitude,0.29999999999999999,20,0.60902255639097735,0.65917659024016095
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf,0.050000000000000003,20,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf,0.10000000000000001,20,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf,0.20000000000000001,20,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf,0.29999999999999999,20,,4.3095732595925762e-16
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,disagreement,0.050000000000000003,20,0.20601503759398496,0.25785779929731523
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,disagreement,0.10000000000000001,20,0.20601503759398496,0.037181591461941867
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,disagreement,0.20000000000000001,20,0.20601503759398496,0.071349383953072582
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,disagreement,0.29999999999999999,20,0.20601503759398496,-0.16084783937419961
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf_m,0.050000000000000003,20,0.60902255639097735,0.74524024033134173
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf_m,0.10000000000000001,20,0.60902255639097735,0.73491010067194951
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf_m,0.20000000000000001,20,0.60902255639097735,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,perturbation_unseen_column,safeconf_m,0.29999999999999999,20,0.60902255639097735,0.65917659024016095
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,magnitude,0.050000000000000003,8,-0.14285714285714288,-0.053116630759369309
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,magnitude,0.10000000000000001,8,-0.14285714285714288,-0.053116630759369309
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,magnitude,0.20000000000000001,8,-0.14285714285714288,-0.24388793201270795
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,magnitude,0.29999999999999999,8,-0.14285714285714288,-0.52284625778964333
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf,0.050000000000000003,8,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf,0.10000000000000001,8,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf,0.20000000000000001,8,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf,0.29999999999999999,8,,0
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,disagreement,0.050000000000000003,8,0.38095238095238104,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,disagreement,0.10000000000000001,8,0.38095238095238104,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,disagreement,0.20000000000000001,8,0.38095238095238104,0.25112384124600673
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,disagreement,0.29999999999999999,8,0.38095238095238104,0.035497810594951607
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf_m,0.050000000000000003,8,-0.14285714285714288,-0.053116630759369309
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf_m,0.10000000000000001,8,-0.14285714285714288,-0.053116630759369309
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf_m,0.20000000000000001,8,-0.14285714285714288,-0.24388793201270795
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,0.75,random_missing_pair,safeconf_m,0.29999999999999999,8,-0.14285714285714288,-0.52284625778964333
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,magnitude,0.050000000000000003,5,-0.69999999999999996,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,magnitude,0.10000000000000001,5,-0.69999999999999996,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,magnitude,0.20000000000000001,5,-0.69999999999999996,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,magnitude,0.29999999999999999,5,-0.69999999999999996,-0.5853179698720361
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf,0.050000000000000003,5,0.39999999999999997,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf,0.10000000000000001,5,0.39999999999999997,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf,0.20000000000000001,5,0.39999999999999997,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf,0.29999999999999999,5,0.39999999999999997,0.67451891181303281
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,disagreement,0.050000000000000003,5,0.39999999999999997,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,disagreement,0.10000000000000001,5,0.39999999999999997,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,disagreement,0.20000000000000001,5,0.39999999999999997,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,disagreement,0.29999999999999999,5,0.39999999999999997,0.67451891181303281
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf_m,0.050000000000000003,5,-0.69999999999999996,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf_m,0.10000000000000001,5,-0.69999999999999996,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf_m,0.20000000000000001,5,-0.69999999999999996,-0.36999539792061181
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_and_perturbation_unseen,safeconf_m,0.29999999999999999,5,-0.69999999999999996,-0.5853179698720361
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,magnitude,0.050000000000000003,18,0.72342621259029927,0.77133498034940784
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,magnitude,0.10000000000000001,18,0.72342621259029927,0.56364920050747924
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,magnitude,0.20000000000000001,18,0.72342621259029927,0.75815635995756614
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,magnitude,0.29999999999999999,18,0.72342621259029927,0.8228506455487542
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf,0.050000000000000003,18,0.74819401444788436,0.22707656515546767
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf,0.10000000000000001,18,0.74819401444788436,0.066943491004063174
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf,0.20000000000000001,18,0.74819401444788436,0.20937472682076849
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf,0.29999999999999999,18,0.74819401444788436,0.36733241771588826
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,disagreement,0.050000000000000003,18,0.76676986584107332,0.22707656515546767
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,disagreement,0.10000000000000001,18,0.76676986584107332,0.066943491004063174
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,disagreement,0.20000000000000001,18,0.76676986584107332,0.20937472682076849
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,disagreement,0.29999999999999999,18,0.76676986584107332,0.78822582907848371
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf_m,0.050000000000000003,18,0.75580805116035099,0.49920577275243772
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf_m,0.10000000000000001,18,0.75580805116035099,0.56364920050747924
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf_m,0.20000000000000001,18,0.75580805116035099,0.75815635995756614
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,context_unseen_row,safeconf_m,0.29999999999999999,18,0.75580805116035099,0.8228506455487542
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,magnitude,0.050000000000000003,20,0.45714285714285713,0.74930137261946661
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,magnitude,0.10000000000000001,20,0.45714285714285713,0.73362504394506911
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,magnitude,0.20000000000000001,20,0.45714285714285713,0.93011854054945298
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,magnitude,0.29999999999999999,20,0.45714285714285713,0.76670505254966148
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf,0.050000000000000003,20,0.47067669172932325,0.74930137261946661
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf,0.10000000000000001,20,0.47067669172932325,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf,0.20000000000000001,20,0.47067669172932325,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf,0.29999999999999999,20,0.47067669172932325,0.73959167319774177
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,disagreement,0.050000000000000003,20,0.47067669172932325,0.74930137261946661
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,disagreement,0.10000000000000001,20,0.47067669172932325,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,disagreement,0.20000000000000001,20,0.47067669172932325,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,disagreement,0.29999999999999999,20,0.47067669172932325,0.73959167319774177
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf_m,0.050000000000000003,20,0.43399777420429181,0.74930137261946661
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf_m,0.10000000000000001,20,0.43399777420429181,0.73362504394506911
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf_m,0.20000000000000001,20,0.43399777420429181,0.93011854054945298
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,perturbation_unseen_column,safeconf_m,0.29999999999999999,20,0.43399777420429181,0.76670505254966148
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,magnitude,0.050000000000000003,8,-0.04761904761904763,-0.047928575241384878
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,magnitude,0.10000000000000001,8,-0.04761904761904763,-0.047928575241384878
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,magnitude,0.20000000000000001,8,-0.04761904761904763,-0.23914816830747535
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,magnitude,0.29999999999999999,8,-0.04761904761904763,-0.51243895173746346
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf,0.050000000000000003,8,0.23809523809523811,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf,0.10000000000000001,8,0.23809523809523811,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf,0.20000000000000001,8,0.23809523809523811,0.28127846893407066
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf,0.29999999999999999,8,0.23809523809523811,0.069885871417719472
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,disagreement,0.050000000000000003,8,0.23809523809523811,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,disagreement,0.10000000000000001,8,0.23809523809523811,1
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,disagreement,0.20000000000000001,8,0.23809523809523811,0.28127846893407066
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,disagreement,0.29999999999999999,8,0.23809523809523811,0.069885871417719472
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf_m,0.050000000000000003,8,0.04761904761904763,-0.047928575241384878
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf_m,0.10000000000000001,8,0.04761904761904763,-0.047928575241384878
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf_m,0.20000000000000001,8,0.04761904761904763,-0.23914816830747535
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,1,random_missing_pair,safeconf_m,0.29999999999999999,8,0.04761904761904763,-0.51243895173746346
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,magnitude,0.050000000000000003,5,0.19999999999999998,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,magnitude,0.10000000000000001,5,0.19999999999999998,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,magnitude,0.20000000000000001,5,0.19999999999999998,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,magnitude,0.29999999999999999,5,0.19999999999999998,-0.32690817193769911
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,safeconf,0.050000000000000003,5,0.19999999999999998,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,safeconf,0.10000000000000001,5,0.19999999999999998,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,safeconf,0.20000000000000001,5,0.19999999999999998,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,safeconf,0.29999999999999999,5,0.19999999999999998,-0.32690817193769911
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,disagreement,0.050000000000000003,5,-0.49999999999999994,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,disagreement,0.10000000000000001,5,-0.49999999999999994,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,disagreement,0.20000000000000001,5,-0.49999999999999994,0.19042766018281465
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,disagreement,0.29999999999999999,5,-0.49999999999999994,-0.32690817193769911
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,0.25,context_and_perturbation_unseen,safeconf_m,0.050000000000000003,5,0.19999999999999998,0.19042766018281465
