dataset,setting,train_fraction,score,budget,n_batches,spearman,review_utility
Lara_exvivo,random_missing_pair,0.75,safeconf_m,0.10000000000000001,5,0.30315944866366512,0.3465382640980339
Lara_exvivo,random_missing_pair,0.75,safeconf_m,0.20000000000000001,5,0.30315944866366512,0.46763632371906966
Lara_exvivo,random_missing_pair,0.75,safeconf_m,0.29999999999999999,5,0.30315944866366512,0.42796465548404533
Lara_exvivo,random_missing_pair,1,disagreement,0.050000000000000003,5,0.66060606060606053,0.60815461770902224
Lara_exvivo,random_missing_pair,1,disagreement,0.10000000000000001,5,0.66060606060606053,0.60815461770902224
Lara_exvivo,random_missing_pair,1,disagreement,0.20000000000000001,5,0.66060606060606053,0.46115407799099961
Lara_exvivo,random_missing_pair,1,disagreement,0.29999999999999999,5,0.66060606060606053,0.61753337478690917
Lara_exvivo,random_missing_pair,1,magnitude,0.050000000000000003,5,0.49333333333333329,0.1890474696988626
Lara_exvivo,random_missing_pair,1,magnitude,0.10000000000000001,5,0.49333333333333329,0.1890474696988626
Lara_exvivo,random_missing_pair,1,magnitude,0.20000000000000001,5,0.49333333333333329,0.35713579815924062
Lara_exvivo,random_missing_pair,1,magnitude,0.29999999999999999,5,0.49333333333333329,0.47548212551263769
Lara_exvivo,random_missing_pair,1,safeconf,0.050000000000000003,5,0.62424242424242415,0.49690279775360191
Lara_exvivo,random_missing_pair,1,safeconf,0.10000000000000001,5,0.62424242424242415,0.49690279775360191
Lara_exvivo,random_missing_pair,1,safeconf,0.20000000000000001,5,0.62424242424242415,0.4220614359064051
Lara_exvivo,random_missing_pair,1,safeconf,0.29999999999999999,5,0.62424242424242415,0.51791985832875198
Lara_exvivo,random_missing_pair,1,safeconf_m,0.050000000000000003,5,0.51458512210620433,0.1890474696988626
Lara_exvivo,random_missing_pair,1,safeconf_m,0.10000000000000001,5,0.51458512210620433,0.1890474696988626
Lara_exvivo,random_missing_pair,1,safeconf_m,0.20000000000000001,5,0.51458512210620433,0.35713579815924062
Lara_exvivo,random_missing_pair,1,safeconf_m,0.29999999999999999,5,0.51458512210620433,0.47548212551263769
Santinha,context_and_perturbation_unseen,0.25,disagreement,0.050000000000000003,5,-0.099999999999999992,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,disagreement,0.10000000000000001,5,-0.099999999999999992,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,disagreement,0.20000000000000001,5,-0.099999999999999992,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,disagreement,0.29999999999999999,5,-0.099999999999999992,0.075159478152869719
Santinha,context_and_perturbation_unseen,0.25,magnitude,0.050000000000000003,5,0.13999999999999996,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,magnitude,0.10000000000000001,5,0.13999999999999996,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,magnitude,0.20000000000000001,5,0.13999999999999996,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,magnitude,0.29999999999999999,5,0.13999999999999996,0.022398180479987789
Santinha,context_and_perturbation_unseen,0.25,safeconf,0.050000000000000003,5,-0.02,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,safeconf,0.10000000000000001,5,-0.02,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,safeconf,0.20000000000000001,5,-0.02,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,safeconf,0.29999999999999999,5,-0.02,-0.2157113043891393
Santinha,context_and_perturbation_unseen,0.25,safeconf_m,0.050000000000000003,5,0.13999999999999996,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,safeconf_m,0.10000000000000001,5,0.13999999999999996,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,safeconf_m,0.20000000000000001,5,0.13999999999999996,0.0042896660955213054
Santinha,context_and_perturbation_unseen,0.25,safeconf_m,0.29999999999999999,5,0.13999999999999996,0.022398180479987789
Santinha,context_and_perturbation_unseen,0.5,disagreement,0.050000000000000003,5,0.19999999999999998,0.6560512071500082
Santinha,context_and_perturbation_unseen,0.5,disagreement,0.10000000000000001,5,0.19999999999999998,0.6560512071500082
Santinha,context_and_perturbation_unseen,0.5,disagreement,0.20000000000000001,5,0.19999999999999998,0.6560512071500082
Santinha,context_and_perturbation_unseen,0.5,disagreement,0.29999999999999999,5,0.19999999999999998,0.079292937414795511
Santinha,context_and_perturbation_unseen,0.5,magnitude,0.050000000000000003,5,0.099999999999999978,0.062011857889563579
Santinha,context_and_perturbation_unseen,0.5,magnitude,0.10000000000000001,5,0.099999999999999978,0.062011857889563579
Santinha,context_and_perturbation_unseen,0.5,magnitude,0.20000000000000001,5,0.099999999999999978,0.062011857889563579
Santinha,context_and_perturbation_unseen,0.5,magnitude,0.29999999999999999,5,0.099999999999999978,0.2776226084536198
Santinha,context_and_perturbation_unseen,0.5,safeconf,0.050000000000000003,5,0.19999999999999996,0.45605120715000813
Santinha,context_and_perturbation_unseen,0.5,safeconf,0.10000000000000001,5,0.19999999999999996,0.45605120715000813
Santinha,context_and_perturbation_unseen,0.5,safeconf,0.20000000000000001,5,0.19999999999999996,0.45605120715000813
Santinha,context_and_perturbation_unseen,0.5,safeconf,0.29999999999999999,5,0.19999999999999996,0.032721208883249919
Santinha,context_and_perturbation_unseen,0.5,safeconf_m,0.050000000000000003,5,0.14051956704170304,0.062011857889563579
Santinha,context_and_perturbation_unseen,0.5,safeconf_m,0.10000000000000001,5,0.14051956704170304,0.062011857889563579
Santinha,context_and_perturbation_unseen,0.5,safeconf_m,0.20000000000000001,5,0.14051956704170304,0.062011857889563579
Santinha,context_and_perturbation_unseen,0.5,safeconf_m,0.29999999999999999,5,0.14051956704170304,0.2776226084536198
Santinha,context_and_perturbation_unseen,0.75,disagreement,0.050000000000000003,5,0.13999999999999999,0.2436692797561088
Santinha,context_and_perturbation_unseen,0.75,disagreement,0.10000000000000001,5,0.13999999999999999,0.2436692797561088
Santinha,context_and_perturbation_unseen,0.75,disagreement,0.20000000000000001,5,0.13999999999999999,0.2436692797561088
Santinha,context_and_perturbation_unseen,0.75,disagreement,0.29999999999999999,5,0.13999999999999999,-0.20555469741269033
Santinha,context_and_perturbation_unseen,0.75,magnitude,0.050000000000000003,5,0.27999999999999997,0.20360075322515589
Santinha,context_and_perturbation_unseen,0.75,magnitude,0.10000000000000001,5,0.27999999999999997,0.20360075322515589
Santinha,context_and_perturbation_unseen,0.75,magnitude,0.20000000000000001,5,0.27999999999999997,0.20360075322515589
Santinha,context_and_perturbation_unseen,0.75,magnitude,0.29999999999999999,5,0.27999999999999997,0.095677434294383301
Santinha,context_and_perturbation_unseen,0.75,safeconf,0.050000000000000003,5,0.19999999999999998,0.25866849271340842
Santinha,context_and_perturbation_unseen,0.75,safeconf,0.10000000000000001,5,0.19999999999999998,0.25866849271340842
Santinha,context_and_perturbation_unseen,0.75,safeconf,0.20000000000000001,5,0.19999999999999998,0.25866849271340842
Santinha,context_and_perturbation_unseen,0.75,safeconf,0.29999999999999999,5,0.19999999999999998,0.015753383065678927
Santinha,context_and_perturbation_unseen,0.75,safeconf_m,0.050000000000000003,5,0.27999999999999997,0.20360075322515589
Santinha,context_and_perturbation_unseen,0.75,safeconf_m,0.10000000000000001,5,0.27999999999999997,0.20360075322515589
Santinha,context_and_perturbation_unseen,0.75,safeconf_m,0.20000000000000001,5,0.27999999999999997,0.20360075322515589
Santinha,context_and_perturbation_unseen,0.75,safeconf_m,0.29999999999999999,5,0.27999999999999997,0.095677434294383301
Santinha,context_and_perturbation_unseen,1,disagreement,0.050000000000000003,5,-0.02,0.04533502170022112
Santinha,context_and_perturbation_unseen,1,disagreement,0.10000000000000001,5,-0.02,0.04533502170022112
Santinha,context_and_perturbation_unseen,1,disagreement,0.20000000000000001,5,-0.02,0.04533502170022112
Santinha,context_and_perturbation_unseen,1,disagreement,0.29999999999999999,5,-0.02,0.030648295281408423
Santinha,context_and_perturbation_unseen,1,magnitude,0.050000000000000003,5,0.29999999999999999,0.34848529090843711
Santinha,context_and_perturbation_unseen,1,magnitude,0.10000000000000001,5,0.29999999999999999,0.34848529090843711
Santinha,context_and_perturbation_unseen,1,magnitude,0.20000000000000001,5,0.29999999999999999,0.34848529090843711
Santinha,context_and_perturbation_unseen,1,magnitude,0.29999999999999999,5,0.29999999999999999,0.16003991368047693
Santinha,context_and_perturbation_unseen,1,safeconf,0.050000000000000003,5,-0.02,0.04533502170022112
Santinha,context_and_perturbation_unseen,1,safeconf,0.10000000000000001,5,-0.02,0.04533502170022112
Santinha,context_and_perturbation_unseen,1,safeconf,0.20000000000000001,5,-0.02,0.04533502170022112
Santinha,context_and_perturbation_unseen,1,safeconf,0.29999999999999999,5,-0.02,0.030648295281408423
Santinha,context_and_perturbation_unseen,1,safeconf_m,0.050000000000000003,5,0.29999999999999999,0.34848529090843711
Santinha,context_and_perturbation_unseen,1,safeconf_m,0.10000000000000001,5,0.29999999999999999,0.34848529090843711
Santinha,context_and_perturbation_unseen,1,safeconf_m,0.20000000000000001,5,0.29999999999999999,0.34848529090843711
Santinha,context_and_perturbation_unseen,1,safeconf_m,0.29999999999999999,5,0.29999999999999999,0.16003991368047693
Santinha,context_unseen_row,0.25,disagreement,0.050000000000000003,5,0.65283797729618154,0.88662033020665465
Santinha,context_unseen_row,0.25,disagreement,0.10000000000000001,5,0.65283797729618154,0.77774251474953671
Santinha,context_unseen_row,0.25,disagreement,0.20000000000000001,5,0.65283797729618154,0.75175150895348808
Santinha,context_unseen_row,0.25,disagreement,0.29999999999999999,5,0.65283797729618154,0.71575052234996972
Santinha,context_unseen_row,0.25,magnitude,0.050000000000000003,5,0.68049535603715161,0.81738588459659967
Santinha,context_unseen_row,0.25,magnitude,0.10000000000000001,5,0.68049535603715161,0.94920221243858582
Santinha,context_unseen_row,0.25,magnitude,0.20000000000000001,5,0.68049535603715161,0.77743145038324446
Santinha,context_unseen_row,0.25,magnitude,0.29999999999999999,5,0.68049535603715161,0.79288365105095304
Santinha,context_unseen_row,0.25,safeconf,0.050000000000000003,5,0.61155830753353979,0.88662033020665465
Santinha,context_unseen_row,0.25,safeconf,0.10000000000000001,5,0.61155830753353979,0.77774251474953671
Santinha,context_unseen_row,0.25,safeconf,0.20000000000000001,5,0.61155830753353979,0.80599123262148764
Santinha,context_unseen_row,0.25,safeconf,0.29999999999999999,5,0.61155830753353979,0.74624083812337072
Santinha,context_unseen_row,0.25,safeconf_m,0.050000000000000003,5,0.67589559857702652,0.81738588459659967
Santinha,context_unseen_row,0.25,safeconf_m,0.10000000000000001,5,0.67589559857702652,0.94920221243858582
Santinha,context_unseen_row,0.25,safeconf_m,0.20000000000000001,5,0.67589559857702652,0.77743145038324446
Santinha,context_unseen_row,0.25,safeconf_m,0.29999999999999999,5,0.67589559857702652,0.79288365105095304
Santinha,context_unseen_row,0.5,disagreement,0.050000000000000003,5,0.64375644994840042,0.56149766556412251
Santinha,context_unseen_row,0.5,disagreement,0.10000000000000001,5,0.64375644994840042,0.54258831592269019
Santinha,context_unseen_row,0.5,disagreement,0.20000000000000001,5,0.64375644994840042,0.63257004529333338
Santinha,context_unseen_row,0.5,disagreement,0.29999999999999999,5,0.64375644994840042,0.62197962478728619
Santinha,context_unseen_row,0.5,magnitude,0.050000000000000003,5,0.72837977296181633,0.72622368426471584
Santinha,context_unseen_row,0.5,magnitude,0.10000000000000001,5,0.72837977296181633,0.64627411303476112
Santinha,context_unseen_row,0.5,magnitude,0.20000000000000001,5,0.72837977296181633,0.80749705769452085
Santinha,context_unseen_row,0.5,magnitude,0.29999999999999999,5,0.72837977296181633,0.76327446054034187
Santinha,context_unseen_row,0.5,safeconf,0.050000000000000003,5,0.52451613248569673,0.42133036158902321
Santinha,context_unseen_row,0.5,safeconf,0.10000000000000001,5,0.52451613248569673,0.43818383820602219
Santinha,context_unseen_row,0.5,safeconf,0.20000000000000001,5,0.52451613248569673,0.55242307816549752
Santinha,context_unseen_row,0.5,safeconf,0.29999999999999999,5,0.52451613248569673,0.52497528205720401
Santinha,context_unseen_row,0.5,safeconf_m,0.050000000000000003,5,0.72667236354821929,0.72622368426471584
Santinha,context_unseen_row,0.5,safeconf_m,0.10000000000000001,5,0.72667236354821929,0.64627411303476112
Santinha,context_unseen_row,0.5,safeconf_m,0.20000000000000001,5,0.72667236354821929,0.80749705769452085
Santinha,context_unseen_row,0.5,safeconf_m,0.29999999999999999,5,0.72667236354821929,0.77348623348981671
Santinha,context_unseen_row,0.75,disagreement,0.050000000000000003,5,0.62311661506707938,0.60233769436353324
Santinha,context_unseen_row,0.75,disagreement,0.10000000000000001,5,0.62311661506707938,0.55980493371464735
Santinha,context_unseen_row,0.75,disagreement,0.20000000000000001,5,0.62311661506707938,0.50930815780666283
Santinha,context_unseen_row,0.75,disagreement,0.29999999999999999,5,0.62311661506707938,0.47278448099327475
Santinha,context_unseen_row,0.75,magnitude,0.050000000000000003,5,0.80061919504643964,0.71003377530987066
Santinha,context_unseen_row,0.75,magnitude,0.10000000000000001,5,0.80061919504643964,0.70277513656329382
Santinha,context_unseen_row,0.75,magnitude,0.20000000000000001,5,0.80061919504643964,0.75091371550086894
Santinha,context_unseen_row,0.75,magnitude,0.29999999999999999,5,0.80061919504643964,0.84428319450314171
Santinha,context_unseen_row,0.75,safeconf,0.050000000000000003,5,0.40268515314033843,0.34713749288119822
Santinha,context_unseen_row,0.75,safeconf,0.10000000000000001,5,0.40268515314033843,0.36732668457167511
Santinha,context_unseen_row,0.75,safeconf,0.20000000000000001,5,0.40268515314033843,0.36348744888671036
Santinha,context_unseen_row,0.75,safeconf,0.29999999999999999,5,0.40268515314033843,0.41887660467120702
Santinha,context_unseen_row,0.75,safeconf_m,0.050000000000000003,5,0.79202901621307475,0.71003377530987066
Santinha,context_unseen_row,0.75,safeconf_m,0.10000000000000001,5,0.79202901621307475,0.70277513656329382
Santinha,context_unseen_row,0.75,safeconf_m,0.20000000000000001,5,0.79202901621307475,0.75091371550086894
Santinha,context_unseen_row,0.75,safeconf_m,0.29999999999999999,5,0.79202901621307475,0.84428319450314204
Santinha,context_unseen_row,1,disagreement,0.050000000000000003,5,0.6346749226006192,0.27648391196104183
Santinha,context_unseen_row,1,disagreement,0.10000000000000001,5,0.6346749226006192,0.20950774990232973
Santinha,context_unseen_row,1,disagreement,0.20000000000000001,5,0.6346749226006192,0.35169114617133762
Santinha,context_unseen_row,1,disagreement,0.29999999999999999,5,0.6346749226006192,0.57197065193035401
Santinha,context_unseen_row,1,magnitude,0.050000000000000003,5,0.79153766769865841,0.50652576572372121
Santinha,context_unseen_row,1,magnitude,0.10000000000000001,5,0.79153766769865841,0.54828656275889298
Santinha,context_unseen_row,1,magnitude,0.20000000000000001,5,0.79153766769865841,0.74888368657269311
Santinha,context_unseen_row,1,magnitude,0.29999999999999999,5,0.79153766769865841,0.78067372094933285
Santinha,context_unseen_row,1,safeconf,0.050000000000000003,5,0.65820433436532499,0.27648391196104183
Santinha,context_unseen_row,1,safeconf,0.10000000000000001,5,0.65820433436532499,0.1911212432836274
Santinha,context_unseen_row,1,safeconf,0.20000000000000001,5,0.65820433436532499,0.35676105399931612
Santinha,context_unseen_row,1,safeconf,0.29999999999999999,5,0.65820433436532499,0.47892744562295453
Santinha,context_unseen_row,1,safeconf_m,0.050000000000000003,5,0.79352131693197347,0.45209992420432721
Santinha,context_unseen_row,1,safeconf_m,0.10000000000000001,5,0.79352131693197347,0.54828656275889298
Santinha,context_unseen_row,1,safeconf_m,0.20000000000000001,5,0.79352131693197347,0.70326631662888051
Santinha,context_unseen_row,1,safeconf_m,0.29999999999999999,5,0.79352131693197347,0.75174256149075003
Santinha,perturbation_unseen_column,0.25,disagreement,0.050000000000000003,5,-0.072781954887218031,0.16583248222731153
Santinha,perturbation_unseen_column,0.25,disagreement,0.10000000000000001,5,-0.072781954887218031,0.10531281634311714
Santinha,perturbation_unseen_column,0.25,disagreement,0.20000000000000001,5,-0.072781954887218031,0.11041609039484628
Santinha,perturbation_unseen_column,0.25,disagreement,0.29999999999999999,5,-0.072781954887218031,0.10204182731815273
Santinha,perturbation_unseen_column,0.25,magnitude,0.050000000000000003,5,0.2030075187969925,0.35424024277346816
Santinha,perturbation_unseen_column,0.25,magnitude,0.10000000000000001,5,0.2030075187969925,0.42505838160251591
Santinha,perturbation_unseen_column,0.25,magnitude,0.20000000000000001,5,0.2030075187969925,0.29544323957827295
Santinha,perturbation_unseen_column,0.25,magnitude,0.29999999999999999,5,0.2030075187969925,0.11309605311197177
Santinha,perturbation_unseen_column,0.25,safeconf,0.050000000000000003,5,0.15909774436090224,0.27365337898599618
Santinha,perturbation_unseen_column,0.25,safeconf,0.10000000000000001,5,0.15909774436090224,0.27340725114314424
Santinha,perturbation_unseen_column,0.25,safeconf,0.20000000000000001,5,0.15909774436090224,0.16421885218089569
Santinha,perturbation_unseen_column,0.25,safeconf,0.29999999999999999,5,0.15909774436090224,0.093879414760167021
Santinha,perturbation_unseen_column,0.25,safeconf_m,0.050000000000000003,5,0.19940166383621158,0.35424024277346816
Santinha,perturbation_unseen_column,0.25,safeconf_m,0.10000000000000001,5,0.19940166383621158,0.4010841292875959
Santinha,perturbation_unseen_column,0.25,safeconf_m,0.20000000000000001,5,0.19940166383621158,0.29544323957827295
Santinha,perturbation_unseen_column,0.25,safeconf_m,0.29999999999999999,5,0.19940166383621158,0.11309605311197177
Santinha,perturbation_unseen_column,0.5,disagreement,0.050000000000000003,5,0.23488721804511276,0.29509064161941112
Santinha,perturbation_unseen_column,0.5,disagreement,0.10000000000000001,5,0.23488721804511276,0.32518255497910192
Santinha,perturbation_unseen_column,0.5,disagreement,0.20000000000000001,5,0.23488721804511276,0.36480834447391625
Santinha,perturbation_unseen_column,0.5,disagreement,0.29999999999999999,5,0.23488721804511276,0.39179445795216405
Santinha,perturbation_unseen_column,0.5,magnitude,0.050000000000000003,5,0.3933834586466165,0.43382037029850773
Santinha,perturbation_unseen_column,0.5,magnitude,0.10000000000000001,5,0.3933834586466165,0.34054760166184683
Santinha,perturbation_unseen_column,0.5,magnitude,0.20000000000000001,5,0.3933834586466165,0.47248669056108311
Santinha,perturbation_unseen_column,0.5,magnitude,0.29999999999999999,5,0.3933834586466165,0.64563427135574036
Santinha,perturbation_unseen_column,0.5,safeconf,0.050000000000000003,5,0.30150375939849627,0.12302976063724839
Santinha,perturbation_unseen_column,0.5,safeconf,0.10000000000000001,5,0.30150375939849627,0.13533189518934513
Santinha,perturbation_unseen_column,0.5,safeconf,0.20000000000000001,5,0.30150375939849627,0.39641587014654289
Santinha,perturbation_unseen_column,0.5,safeconf,0.29999999999999999,5,0.30150375939849627,0.3956387592109642
Santinha,perturbation_unseen_column,0.5,safeconf_m,0.050000000000000003,5,0.39294400135996987,0.43382037029850773
Santinha,perturbation_unseen_column,0.5,safeconf_m,0.10000000000000001,5,0.39294400135996987,0.34039884058311592
Santinha,perturbation_unseen_column,0.5,safeconf_m,0.20000000000000001,5,0.39294400135996987,0.52295881515972675
Santinha,perturbation_unseen_column,0.5,safeconf_m,0.29999999999999999,5,0.39294400135996987,0.64563427135574036
Santinha,perturbation_unseen_column,0.75,disagreement,0.050000000000000003,5,0.14225563909774436,0.059787644778228399
Santinha,perturbation_unseen_column,0.75,disagreement,0.10000000000000001,5,0.14225563909774436,-0.0026676659252861334
Santinha,perturbation_unseen_column,0.75,disagreement,0.20000000000000001,5,0.14225563909774436,0.044651683136973694
Santinha,perturbation_unseen_column,0.75,disagreement,0.29999999999999999,5,0.14225563909774436,-0.006058148613237657
Santinha,perturbation_unseen_column,0.75,magnitude,0.050000000000000003,5,0.3858646616541353,0.52596822472267168
Santinha,perturbation_unseen_column,0.75,magnitude,0.10000000000000001,5,0.3858646616541353,0.50836740288516469
Santinha,perturbation_unseen_column,0.75,magnitude,0.20000000000000001,5,0.3858646616541353,0.54290419920944499
Santinha,perturbation_unseen_column,0.75,magnitude,0.29999999999999999,5,0.3858646616541353,0.5101134014165718
Santinha,perturbation_unseen_column,0.75,safeconf,0.050000000000000003,5,0.094736842105263133,-0.0076379341179674707
Santinha,perturbation_unseen_column,0.75,safeconf,0.10000000000000001,5,0.094736842105263133,-0.056756930834891806
Santinha,perturbation_unseen_column,0.75,safeconf,0.20000000000000001,5,0.094736842105263133,0.020140033030521365
Santinha,perturbation_unseen_column,0.75,safeconf,0.29999999999999999,5,0.094736842105263133,0.1194717275137311
Santinha,perturbation_unseen_column,0.75,safeconf_m,0.050000000000000003,5,0.36058883337695813,0.52596822472267168
Santinha,perturbation_unseen_column,0.75,safeconf_m,0.10000000000000001,5,0.36058883337695813,0.35904926816700522
Santinha,perturbation_unseen_column,0.75,safeconf_m,0.20000000000000001,5,0.36058883337695813,0.54290419920944499
Santinha,perturbation_unseen_column,0.75,safeconf_m,0.29999999999999999,5,0.36058883337695813,0.4756843986827845
Santinha,perturbation_unseen_column,1,disagreement,0.050000000000000003,5,0.22406015037593979,0.37794730098895546
Santinha,perturbation_unseen_column,1,disagreement,0.10000000000000001,5,0.22406015037593979,0.45418880335235762
Santinha,perturbation_unseen_column,1,disagreement,0.20000000000000001,5,0.22406015037593979,0.3185238197913669
Santinha,perturbation_unseen_column,1,disagreement,0.29999999999999999,5,0.22406015037593979,0.33197940963942812
Santinha,perturbation_unseen_column,1,magnitude,0.050000000000000003,5,0.38045112781954882,0.37794730098895546
Santinha,perturbation_unseen_column,1,magnitude,0.10000000000000001,5,0.38045112781954882,0.55141104118992801
Santinha,perturbation_unseen_column,1,magnitude,0.20000000000000001,5,0.38045112781954882,0.74401130462732945
Santinha,perturbation_unseen_column,1,magnitude,0.29999999999999999,5,0.38045112781954882,0.67183815422100435
Santinha,perturbation_unseen_column,1,safeconf,0.050000000000000003,5,0.2234586466165413,0.37794730098895546
Santinha,perturbation_unseen_column,1,safeconf,0.10000000000000001,5,0.2234586466165413,0.45418880335235762
Santinha,perturbation_unseen_column,1,safeconf,0.20000000000000001,5,0.2234586466165413,0.3185238197913669
Santinha,perturbation_unseen_column,1,safeconf,0.29999999999999999,5,0.2234586466165413,0.33197940963942812
Santinha,perturbation_unseen_column,1,safeconf_m,0.050000000000000003,5,0.35081199468662577,0.37794730098895546
Santinha,perturbation_unseen_column,1,safeconf_m,0.10000000000000001,5,0.35081199468662577,0.53047678134439524
Santinha,perturbation_unseen_column,1,safeconf_m,0.20000000000000001,5,0.35081199468662577,0.72862764904539945
Santinha,perturbation_unseen_column,1,safeconf_m,0.29999999999999999,5,0.35081199468662577,0.60711692504256276
Santinha,random_missing_pair,0.25,disagreement,0.050000000000000003,5,0.35238095238095241,0.38736734917067694
Santinha,random_missing_pair,0.25,disagreement,0.10000000000000001,5,0.35238095238095241,0.38736734917067694
Santinha,random_missing_pair,0.25,disagreement,0.20000000000000001,5,0.35238095238095241,0.58982541689441015
Santinha,random_missing_pair,0.25,disagreement,0.29999999999999999,5,0.35238095238095241,0.35295163037607252
Santinha,random_missing_pair,0.25,magnitude,0.050000000000000003,5,0.25714285714285723,0.53019788422719583
Santinha,random_missing_pair,0.25,magnitude,0.10000000000000001,5,0.25714285714285723,0.53019788422719583
Santinha,random_missing_pair,0.25,magnitude,0.20000000000000001,5,0.25714285714285723,0.43446410806089003
Santinha,random_missing_pair,0.25,magnitude,0.29999999999999999,5,0.25714285714285723,0.35641218489319015
Santinha,random_missing_pair,0.25,safeconf,0.050000000000000003,5,0.11149005776141196,0.52786294173908643
Santinha,random_missing_pair,0.25,safeconf,0.10000000000000001,5,0.11149005776141196,0.52786294173908643
Santinha,random_missing_pair,0.25,safeconf,0.20000000000000001,5,0.11149005776141196,0.42958118102173282
Santinha,random_missing_pair,0.25,safeconf,0.29999999999999999,5,0.11149005776141196,0.33089881537992993
Santinha,random_missing_pair,0.25,safeconf_m,0.050000000000000003,5,0.25714285714285723,0.53019788422719583
Santinha,random_missing_pair,0.25,safeconf_m,0.10000000000000001,5,0.25714285714285723,0.53019788422719583
Santinha,random_missing_pair,0.25,safeconf_m,0.20000000000000001,5,0.25714285714285723,0.43446410806089003
Santinha,random_missing_pair,0.25,safeconf_m,0.29999999999999999,5,0.25714285714285723,0.35641218489319015
Santinha,random_missing_pair,0.5,disagreement,0.050000000000000003,5,0.10952380952380954,0.22305322382043294
Santinha,random_missing_pair,0.5,disagreement,0.10000000000000001,5,0.10952380952380954,0.22305322382043294
Santinha,random_missing_pair,0.5,disagreement,0.20000000000000001,5,0.10952380952380954,0.19132126206011174
Santinha,random_missing_pair,0.5,disagreement,0.29999999999999999,5,0.10952380952380954,0.25903625541609132
Santinha,random_missing_pair,0.5,magnitude,0.050000000000000003,5,0.076190476190476183,0.31048672533377514
Santinha,random_missing_pair,0.5,magnitude,0.10000000000000001,5,0.076190476190476183,0.31048672533377514
Santinha,random_missing_pair,0.5,magnitude,0.20000000000000001,5,0.076190476190476183,0.26734039385455105
Santinha,random_missing_pair,0.5,magnitude,0.29999999999999999,5,0.076190476190476183,0.18116751401601322
Santinha,random_missing_pair,0.5,safeconf,0.050000000000000003,5,0.25331501153669828,0.31797808755885548
Santinha,random_missing_pair,0.5,safeconf,0.10000000000000001,5,0.25331501153669828,0.31797808755885548
Santinha,random_missing_pair,0.5,safeconf,0.20000000000000001,5,0.25331501153669828,0.37329190291600289
Santinha,random_missing_pair,0.5,safeconf,0.29999999999999999,5,0.25331501153669828,0.55714928989012091
Santinha,random_missing_pair,0.5,safeconf_m,0.050000000000000003,5,0.038095238095238092,0.31048672533377514
Santinha,random_missing_pair,0.5,safeconf_m,0.10000000000000001,5,0.038095238095238092,0.31048672533377514
Santinha,random_missing_pair,0.5,safeconf_m,0.20000000000000001,5,0.038095238095238092,0.26734039385455105
Santinha,random_missing_pair,0.5,safeconf_m,0.29999999999999999,5,0.038095238095238092,0.18116751401601322
Santinha,random_missing_pair,0.75,disagreement,0.050000000000000003,5,0.30476190476190484,0.56955180486881518
Santinha,random_missing_pair,0.75,disagreement,0.10000000000000001,5,0.30476190476190484,0.56955180486881518
Santinha,random_missing_pair,0.75,disagreement,0.20000000000000001,5,0.30476190476190484,0.16147233865056676
Santinha,random_missing_pair,0.75,disagreement,0.29999999999999999,5,0.30476190476190484,0.33308877423664096
Santinha,random_missing_pair,0.75,magnitude,0.050000000000000003,5,0.1380952380952381,0.074895748797166581
Santinha,random_missing_pair,0.75,magnitude,0.10000000000000001,5,0.1380952380952381,0.074895748797166581
Santinha,random_missing_pair,0.75,magnitude,0.20000000000000001,5,0.1380952380952381,0.028205012439560705
Santinha,random_missing_pair,0.75,magnitude,0.29999999999999999,5,0.1380952380952381,0.10693867392557502
Santinha,random_missing_pair,0.75,safeconf,0.050000000000000003,5,0.20634920634920639,0.16955180486881519
Santinha,random_missing_pair,0.75,safeconf,0.10000000000000001,5,0.20634920634920639,0.16955180486881519
Santinha,random_missing_pair,0.75,safeconf,0.20000000000000001,5,0.20634920634920639,-0.010661890635558058
Santinha,random_missing_pair,0.75,safeconf,0.29999999999999999,5,0.20634920634920639,0.10644198411853575
Santinha,random_missing_pair,0.75,safeconf_m,0.050000000000000003,5,0.13333333333333336,0.074895748797166581
Santinha,random_missing_pair,0.75,safeconf_m,0.10000000000000001,5,0.13333333333333336,0.074895748797166581
Santinha,random_missing_pair,0.75,safeconf_m,0.20000000000000001,5,0.13333333333333336,0.028205012439560705
Santinha,random_missing_pair,0.75,safeconf_m,0.29999999999999999,5,0.13333333333333336,0.10693867392557502
Santinha,random_missing_pair,1,disagreement,0.050000000000000003,5,0.10476190476190479,0.48899807656085137
Santinha,random_missing_pair,1,disagreement,0.10000000000000001,5,0.10476190476190479,0.48899807656085137
Santinha,random_missing_pair,1,disagreement,0.20000000000000001,5,0.10476190476190479,0.27306029581861224
