pair_group,source_dataset,target_dataset,directional_pair,n_target_tasks,n_common_genes,shared_perturbation_tasks,mean_error_combined_rmse,mean_nearest_context_similarity,score_col,spearman_vs_error,top20_k,top20_mean_error,top20_error_enrichment
sciplex_series_cross_dataset,SciPlex2_cellline,sciplex3_small_cellline,SciPlex2_cellline -> sciplex3_small_cellline,27,500,0,0.5149637129769912,0.16768779143921947,risk_cross_dataset,-0.3494282789073061,6,0.5126337558199235,0.995475492547624
sciplex_series_cross_dataset,SciPlex2_cellline,sciplex3_small_cellline,SciPlex2_cellline -> sciplex3_small_cellline,27,500,0,0.5149637129769912,0.16768779143921947,risk_disagreement,,6,0.5121582075755516,0.9945520328311659
sciplex_series_cross_dataset,SciPlex2_cellline,sciplex3_small_cellline,SciPlex2_cellline -> sciplex3_small_cellline,27,500,0,0.5149637129769912,0.16768779143921947,risk_low_context_similarity,-0.3494282789073061,6,0.5126337558199235,0.995475492547624
sciplex_series_cross_dataset,SciPlex2_cellline,sciplex3_small_cellline,SciPlex2_cellline -> sciplex3_small_cellline,27,500,0,0.5149637129769912,0.16768779143921947,risk_low_source_support,,6,0.5121582075755516,0.9945520328311659
sciplex_series_cross_dataset,SciPlex2_cellline,sciplex3_small_cellline,SciPlex2_cellline -> sciplex3_small_cellline,27,500,0,0.5149637129769912,0.16768779143921947,risk_oracle_true_magnitude_diagnostic,0.7802197802197801,6,0.5362667737556979,1.0413680813654893
sciplex_series_cross_dataset,SciPlex2_cellline,sciplex3_small_cellline,SciPlex2_cellline -> sciplex3_small_cellline,27,500,0,0.5149637129769912,0.16768779143921947,risk_predicted_magnitude,,6,0.5121582075755516,0.9945520328311659
sciplex_series_cross_dataset,SciPlex4_cellline,SciPlex2_cellline,SciPlex4_cellline -> SciPlex2_cellline,4,500,0,0.5069120122304914,0.8445629829872225,risk_cross_dataset,,0,,
sciplex_series_cross_dataset,SciPlex4_cellline,SciPlex2_cellline,SciPlex4_cellline -> SciPlex2_cellline,4,500,0,0.5069120122304914,0.8445629829872225,risk_disagreement,,0,,
sciplex_series_cross_dataset,SciPlex4_cellline,SciPlex2_cellline,SciPlex4_cellline -> SciPlex2_cellline,4,500,0,0.5069120122304914,0.8445629829872225,risk_low_context_similarity,,0,,
sciplex_series_cross_dataset,SciPlex4_cellline,SciPlex2_cellline,SciPlex4_cellline -> SciPlex2_cellline,4,500,0,0.5069120122304914,0.8445629829872225,risk_low_source_support,,0,,
sciplex_series_cross_dataset,SciPlex4_cellline,SciPlex2_cellline,SciPlex4_cellline -> SciPlex2_cellline,4,500,0,0.5069120122304914,0.8445629829872225,risk_oracle_true_magnitude_diagnostic,1.0,0,,
sciplex_series_cross_dataset,SciPlex4_cellline,SciPlex2_cellline,SciPlex4_cellline -> SciPlex2_cellline,4,500,0,0.5069120122304914,0.8445629829872225,risk_predicted_magnitude,,0,,
sciplex_series_cross_dataset,SciPlex4_cellline,sciplex3_small_cellline,SciPlex4_cellline -> sciplex3_small_cellline,27,500,0,0.08886643058283532,0.24833760457227583,risk_cross_dataset,-0.30283784171966527,6,0.08672288729420853,0.9758790436999861
sciplex_series_cross_dataset,SciPlex4_cellline,sciplex3_small_cellline,SciPlex4_cellline -> sciplex3_small_cellline,27,500,0,0.08886643058283532,0.24833760457227583,risk_disagreement,,6,0.09103431992139861,1.0243949185799979
sciplex_series_cross_dataset,SciPlex4_cellline,sciplex3_small_cellline,SciPlex4_cellline -> sciplex3_small_cellline,27,500,0,0.08886643058283532,0.24833760457227583,risk_low_context_similarity,-0.30283784171966527,6,0.08672288729420853,0.9758790436999861
sciplex_series_cross_dataset,SciPlex4_cellline,sciplex3_small_cellline,SciPlex4_cellline -> sciplex3_small_cellline,27,500,0,0.08886643058283532,0.24833760457227583,risk_low_source_support,,6,0.09103431992139861,1.0243949185799979
sciplex_series_cross_dataset,SciPlex4_cellline,sciplex3_small_cellline,SciPlex4_cellline -> sciplex3_small_cellline,27,500,0,0.08886643058283532,0.24833760457227583,risk_oracle_true_magnitude_diagnostic,0.9993894993894993,6,0.16576494950013324,1.8653269678207485
sciplex_series_cross_dataset,SciPlex4_cellline,sciplex3_small_cellline,SciPlex4_cellline -> sciplex3_small_cellline,27,500,0,0.08886643058283532,0.24833760457227583,risk_predicted_magnitude,,6,0.09103431992139861,1.0243949185799979
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex2_cellline,sciplex3_small_cellline -> SciPlex2_cellline,4,500,0,0.49787938510268437,0.19068345475509973,risk_cross_dataset,,0,,
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex2_cellline,sciplex3_small_cellline -> SciPlex2_cellline,4,500,0,0.49787938510268437,0.19068345475509973,risk_disagreement,,0,,
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex2_cellline,sciplex3_small_cellline -> SciPlex2_cellline,4,500,0,0.49787938510268437,0.19068345475509973,risk_low_context_similarity,,0,,
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex2_cellline,sciplex3_small_cellline -> SciPlex2_cellline,4,500,0,0.49787938510268437,0.19068345475509973,risk_low_source_support,,0,,
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex2_cellline,sciplex3_small_cellline -> SciPlex2_cellline,4,500,0,0.49787938510268437,0.19068345475509973,risk_oracle_true_magnitude_diagnostic,1.0,0,,
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex2_cellline,sciplex3_small_cellline -> SciPlex2_cellline,4,500,0,0.49787938510268437,0.19068345475509973,risk_predicted_magnitude,,0,,
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex4_cellline,sciplex3_small_cellline -> SciPlex4_cellline,14,500,0,0.06417225660757621,0.27225833064323723,risk_cross_dataset,-0.12403473458920847,3,0.062126609947413515,0.9681225693421979
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex4_cellline,sciplex3_small_cellline -> SciPlex4_cellline,14,500,0,0.06417225660757621,0.27225833064323723,risk_disagreement,0.12403473458920847,3,0.06362033799835554,0.9913994202729111
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex4_cellline,sciplex3_small_cellline -> SciPlex4_cellline,14,500,0,0.06417225660757621,0.27225833064323723,risk_low_context_similarity,-0.12403473458920847,3,0.062126609947413515,0.9681225693421979
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex4_cellline,sciplex3_small_cellline -> SciPlex4_cellline,14,500,0,0.06417225660757621,0.27225833064323723,risk_low_source_support,,3,0.062126609947413515,0.9681225693421979
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex4_cellline,sciplex3_small_cellline -> SciPlex4_cellline,14,500,0,0.06417225660757621,0.27225833064323723,risk_oracle_true_magnitude_diagnostic,0.832967032967033,3,0.07285319784355189,1.135275611220298
sciplex_series_cross_dataset,sciplex3_small_cellline,SciPlex4_cellline,sciplex3_small_cellline -> SciPlex4_cellline,14,500,0,0.06417225660757621,0.27225833064323723,risk_predicted_magnitude,-0.12403473458920847,3,0.062126609947413515,0.9681225693421979
tian_crispra_crispri,TianActivation_batch,TianInhibition_batch,TianActivation_batch -> TianInhibition_batch,705,500,81,0.05240503019388078,0.9614052170373409,risk_cross_dataset,0.025109656633986455,141,0.05308139161670306,1.0129064217751613
tian_crispra_crispri,TianActivation_batch,TianInhibition_batch,TianActivation_batch -> TianInhibition_batch,705,500,81,0.05240503019388078,0.9614052170373409,risk_disagreement,0.20726627219032082,141,0.05801913941837383,1.1071292050347603
tian_crispra_crispri,TianActivation_batch,TianInhibition_batch,TianActivation_batch -> TianInhibition_batch,705,500,81,0.05240503019388078,0.9614052170373409,risk_low_context_similarity,-0.06571970757670342,141,0.05128341994102615,0.9785972787592135
tian_crispra_crispri,TianActivation_batch,TianInhibition_batch,TianActivation_batch -> TianInhibition_batch,705,500,81,0.05240503019388078,0.9614052170373409,risk_low_source_support,-0.1967023951228684,141,0.0501154325779072,0.9563095831162993
tian_crispra_crispri,TianActivation_batch,TianInhibition_batch,TianActivation_batch -> TianInhibition_batch,705,500,81,0.05240503019388078,0.9614052170373409,risk_oracle_true_magnitude_diagnostic,0.895240916488129,141,0.06325028519511303,1.2069506488424584
tian_crispra_crispri,TianActivation_batch,TianInhibition_batch,TianActivation_batch -> TianInhibition_batch,705,500,81,0.05240503019388078,0.9614052170373409,risk_predicted_magnitude,0.22514859042320742,141,0.05887533987305286,1.1234673399716428
tian_crispra_crispri,TianInhibition_batch,TianActivation_batch,TianInhibition_batch -> TianActivation_batch,184,500,42,0.05031683891866388,0.969497723970202,risk_cross_dataset,0.10769267923125256,37,0.054905975422202095,1.0912047855581004
tian_crispra_crispri,TianInhibition_batch,TianActivation_batch,TianInhibition_batch -> TianActivation_batch,184,500,42,0.05031683891866388,0.969497723970202,risk_disagreement,0.29746537612846574,37,0.0558108556059795,1.109188430859033
tian_crispra_crispri,TianInhibition_batch,TianActivation_batch,TianInhibition_batch -> TianActivation_batch,184,500,42,0.05031683891866388,0.969497723970202,risk_low_context_similarity,-0.04809049517190124,37,0.04849175178091273,0.9637281042097783
tian_crispra_crispri,TianInhibition_batch,TianActivation_batch,TianInhibition_batch -> TianActivation_batch,184,500,42,0.05031683891866388,0.969497723970202,risk_low_source_support,-0.28698821277702047,37,0.04448805660370057,0.8841584161440385
tian_crispra_crispri,TianInhibition_batch,TianActivation_batch,TianInhibition_batch -> TianActivation_batch,184,500,42,0.05031683891866388,0.969497723970202,risk_oracle_true_magnitude_diagnostic,0.8174317582015371,37,0.0783691098642623,1.557512585219122
tian_crispra_crispri,TianInhibition_batch,TianActivation_batch,TianInhibition_batch -> TianActivation_batch,184,500,42,0.05031683891866388,0.969497723970202,risk_predicted_magnitude,0.31969590797968456,37,0.05565560147675979,1.106102900596079
