target,variant,scope,method,budget,n_tasks,spearman,utility,capture,remaining_relative_error
RPE1,shuffle47,all,similarity_count_shrink,0.3,467,0.5869564705114422,0.5978625367775668,0.3738503815352269,0.896968931972543
RPE1,shuffle47,all,similarity_variance_fixed,0.1,467,0.5785204510683809,0.6307288327061058,0.1402817702630066,0.9559247935408949
RPE1,shuffle47,all,similarity_variance_fixed,0.2,467,0.5785204510683809,0.592455918775959,0.2583794878771229,0.9285168342128247
RPE1,shuffle47,all,similarity_variance_fixed,0.3,467,0.5785204510683809,0.577166107641612,0.3713605899114496,0.9005355966605921
RPE1,shuffle47,all,similarity_variance_shrink,0.1,467,0.5811152435804358,0.6307288327061058,0.1402817702630066,0.9559247935408949
RPE1,shuffle47,all,similarity_variance_shrink,0.2,467,0.5811152435804358,0.5917886267075111,0.25831518126215,0.9285973467843859
RPE1,shuffle47,all,similarity_variance_shrink,0.3,467,0.5811152435804358,0.571333768493469,0.3706589563560819,0.9015406974899071
RPE1,shuffle47,all,combined_count_fixed,0.1,467,0.5851590398695146,0.5967819374030696,0.13814831204677705,0.9582969958908455
RPE1,shuffle47,all,combined_count_fixed,0.2,467,0.5851590398695146,0.6208607604731452,0.26111684877912733,0.9250896290084384
RPE1,shuffle47,all,combined_count_fixed,0.3,467,0.5851590398695146,0.5960718618329301,0.37363496237046295,0.8972775232300423
RPE1,shuffle47,all,combined_count_shrink,0.1,467,0.5860301407121125,0.5841191458075099,0.13735249444611614,0.959181869270628
RPE1,shuffle47,all,combined_count_shrink,0.2,467,0.5860301407121125,0.6279854696357638,0.26180345356671314,0.9242299924513269
RPE1,shuffle47,all,combined_count_shrink,0.3,467,0.5860301407121125,0.5937103186186726,0.3733508674439699,0.8976844935695278
RPE1,shuffle47,all,combined_variance_fixed,0.1,467,0.5768720728153615,0.591288528635391,0.13780306816023338,0.9586808742123119
RPE1,shuffle47,all,combined_variance_fixed,0.2,467,0.5768720728153615,0.6119979899144281,0.2602627478526197,0.9261589725276851
RPE1,shuffle47,all,combined_variance_fixed,0.3,467,0.5768720728153615,0.5886846295728402,0.37274627433238405,0.8985505824747749
RPE1,shuffle47,all,combined_variance_shrink,0.1,467,0.5793264444182091,0.6042175124636474,0.1386156151260063,0.9577773993717977
RPE1,shuffle47,all,combined_variance_shrink,0.2,467,0.5793264444182091,0.6186130028103389,0.2609002334566784,0.9253608337150969
RPE1,shuffle47,all,combined_variance_shrink,0.3,467,0.5793264444182091,0.5832419202992325,0.37209151346174957,0.8994885374643035
RPE1,shuffle47,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,shuffle47,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,shuffle47,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,shuffle47,all,m_plus_d,0.1,467,0.5620828466844934,0.5316379684555117,0.13405421346873891,0.9628492435954736
RPE1,shuffle47,all,m_plus_d,0.2,467,0.5620828466844934,0.6150936514170428,0.26056107525938493,0.9257854634151937
RPE1,shuffle47,all,m_plus_d,0.3,467,0.5620828466844934,0.5923496055818436,0.3731871729293652,0.897918988472351
hepg2,clean,primary,equal_count_fixed,0.1,405,0.7996720076752892,0.8214444148326714,0.16110578696182884,0.9333850447265366
hepg2,clean,primary,equal_count_fixed,0.2,405,0.7996720076752892,0.8212304892117209,0.28998850543500404,0.8875143682062449
hepg2,clean,primary,equal_count_fixed,0.3,405,0.7996720076752892,0.7859111190733236,0.4037718131738518,0.8532594193095054
hepg2,clean,primary,equal_count_shrink,0.1,405,0.7988919417393298,0.8138139520261235,0.16054963842399064,0.9340038363689116
hepg2,clean,primary,equal_count_shrink,0.2,405,0.7988919417393298,0.8222390144561642,0.29009901725919124,0.8873762284260108
hepg2,clean,primary,equal_count_shrink,0.3,405,0.7988919417393298,0.786279422533423,0.4038198654552186,0.8531906519103762
hepg2,clean,primary,equal_variance_fixed,0.1,405,0.8021546465663141,0.8070784161956979,0.16005871690342002,0.934550053994821
hepg2,clean,primary,equal_variance_fixed,0.2,405,0.8021546465663141,0.8203944545531248,0.289896894723508,0.887628881595615
hepg2,clean,primary,equal_variance_fixed,0.3,405,0.8021546465663141,0.8023413745636969,0.4059154565149648,0.8501916611711634
hepg2,clean,primary,equal_variance_shrink,0.1,405,0.8014823485632636,0.7985701453922578,0.15943858907017722,0.9352400313916983
hepg2,clean,primary,equal_variance_shrink,0.2,405,0.8014823485632636,0.8177191981681013,0.2896037464211662,0.8879953169735422
hepg2,clean,primary,equal_variance_shrink,0.3,405,0.8014823485632636,0.809897804703658,0.40690133839377085,0.8487807701431901
hepg2,clean,primary,precision_count_fixed,0.1,405,0.7937841176796778,0.7954830615867826,0.1592135860542231,0.935490378153955
hepg2,clean,primary,precision_count_fixed,0.2,405,0.7937841176796778,0.8131296986916924,0.2891008398632604,0.8886239501709243
hepg2,clean,primary,precision_count_fixed,0.3,405,0.7937841176796778,0.7794703274956789,0.402931487837158,0.8544620050386962
hepg2,clean,primary,precision_count_shrink,0.1,405,0.7938294486263082,0.7954830615867826,0.1592135860542231,0.935490378153955
hepg2,clean,primary,precision_count_shrink,0.2,405,0.7938294486263082,0.8249671505417379,0.2903979599947437,0.8870025500065705
hepg2,clean,primary,precision_count_shrink,0.3,405,0.7938294486263082,0.7778446738342352,0.40271939000043516,0.8547655372785291
hepg2,clean,primary,precision_variance_fixed,0.1,405,0.7960040120658292,0.7954830615867826,0.1592135860542231,0.935490378153955
hepg2,clean,primary,precision_variance_fixed,0.2,405,0.7960040120658292,0.8230500256342828,0.2901878859565529,0.8872651425543088
hepg2,clean,primary,precision_variance_fixed,0.3,405,0.7960040120658292,0.7789332973627306,0.4028614219109679,0.8545622760638092
hepg2,clean,primary,precision_variance_shrink,0.1,405,0.7955179097548513,0.7954830615867826,0.1592135860542231,0.935490378153955
hepg2,clean,primary,precision_variance_shrink,0.2,405,0.7955179097548513,0.8134752886094959,0.28913870879360953,0.8885766140079882
hepg2,clean,primary,precision_variance_shrink,0.3,405,0.7955179097548513,0.7890536944900345,0.4041818226755254,0.8526726565950962
hepg2,clean,primary,similarity_count_fixed,0.1,405,0.7988982445551016,0.8214444148326714,0.16110578696182884,0.9333850447265366
hepg2,clean,primary,similarity_count_fixed,0.2,405,0.7988982445551016,0.823979344528322,0.29028971853515995,0.88713785183105
hepg2,clean,primary,similarity_count_fixed,0.3,405,0.7988982445551016,0.7835621646922721,0.40346534682459334,0.8536980018941333
hepg2,clean,primary,similarity_count_shrink,0.1,405,0.7979123199676291,0.8214444148326714,0.16110578696182884,0.9333850447265366
hepg2,clean,primary,similarity_count_shrink,0.2,405,0.7979123199676291,0.8245518917335455,0.2903524569112503,0.887059428860937
hepg2,clean,primary,similarity_count_shrink,0.3,405,0.7979123199676291,0.7848311904079456,0.40363091567571063,0.8534610570718629
hepg2,clean,primary,similarity_variance_fixed,0.1,405,0.8008952989178297,0.8164931770982123,0.16074491453556583,0.9337865648711424
hepg2,clean,primary,similarity_variance_fixed,0.2,405,0.8008952989178297,0.8222390144561642,0.29009901725919124,0.8873762284260108
hepg2,clean,primary,similarity_variance_fixed,0.3,405,0.8008952989178297,0.800473881219889,0.4056718060328787,0.8505403482568342
hepg2,clean,primary,similarity_variance_shrink,0.1,405,0.7996835151495446,0.8230965336411277,0.16122620212968336,0.9332510663117534
hepg2,clean,primary,similarity_variance_shrink,0.2,405,0.7996835151495446,0.8222390144561642,0.29009901725919124,0.8873762284260108
hepg2,clean,primary,similarity_variance_shrink,0.3,405,0.7996835151495446,0.8034917738878348,0.4060655482680878,0.8499768655527365
hepg2,clean,primary,combined_count_fixed,0.1,405,0.7923208659841846,0.7867404046752108,0.15857637492018553,0.9361993630695737
hepg2,clean,primary,combined_count_fixed,0.2,405,0.7923208659841846,0.8131296986916924,0.2891008398632604,0.8886239501709243
hepg2,clean,primary,combined_count_fixed,0.3,405,0.7923208659841846,0.7674428755995659,0.40136227504051175,0.8567076982635785
hepg2,clean,primary,combined_count_shrink,0.1,405,0.7921500195996614,0.7867404046752108,0.15857637492018553,0.9361993630695737
hepg2,clean,primary,combined_count_shrink,0.2,405,0.7921500195996614,0.8131296986916924,0.2891008398632604,0.8886239501709243
hepg2,clean,primary,combined_count_shrink,0.3,405,0.7921500195996614,0.7778446738342352,0.40271939000043516,0.8547655372785291
hepg2,clean,primary,combined_variance_fixed,0.1,405,0.7936780993044698,0.7867404046752108,0.15857637492018553,0.9361993630695737
hepg2,clean,primary,combined_variance_fixed,0.2,405,0.7936780993044698,0.8146950580749286,0.28927236826267644,0.8884095396716546
hepg2,clean,primary,combined_variance_fixed,0.3,405,0.7936780993044698,0.7723441448385608,0.402001740030775,0.8557925628534846
hepg2,clean,primary,combined_variance_shrink,0.1,405,0.7933081157048382,0.7867404046752108,0.15857637492018553,0.9361993630695737
hepg2,clean,primary,combined_variance_shrink,0.2,405,0.7933081157048382,0.8129716204004648,0.28908351801591525,0.8886456024801059
hepg2,clean,primary,combined_variance_shrink,0.3,405,0.7933081157048382,0.770718491177117,0.4017896421940523,0.8560960950933174
hepg2,clean,primary,magnitude,0.1,405,0.777139208173691,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,clean,primary,magnitude,0.2,405,0.777139208173691,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,clean,primary,magnitude,0.3,405,0.777139208173691,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,clean,primary,m_plus_d,0.1,405,0.7579955151974405,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,clean,primary,m_plus_d,0.2,405,0.7579955151974405,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,clean,primary,m_plus_d,0.3,405,0.7579955151974405,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,clean,all,equal_count_fixed,0.1,480,0.7824400796138348,0.7455557120871805,0.15547487785338845,0.9383612468295683
hepg2,clean,all,equal_count_fixed,0.2,480,0.7824400796138348,0.8093339132626358,0.29135621348586965,0.8858047331426631
hepg2,clean,all,equal_count_fixed,0.3,480,0.7824400796138348,0.7546652996296848,0.40055202195106654,0.8563542543556194
hepg2,clean,all,equal_count_shrink,0.1,480,0.7791824183264688,0.7455557120871805,0.15547487785338845,0.9383612468295683
hepg2,clean,all,equal_count_shrink,0.2,480,0.7791824183264688,0.8093339132626358,0.29135621348586965,0.8858047331426631
hepg2,clean,all,equal_count_shrink,0.3,480,0.7791824183264688,0.7582100338758712,0.40102432430272905,0.855679536710387
hepg2,clean,all,equal_variance_fixed,0.1,480,0.7852152092183924,0.7333654440412881,0.1545678314450754,0.9393690761721385
hepg2,clean,all,equal_variance_fixed,0.2,480,0.7852152092183924,0.8046551961776511,0.29082808798679993,0.8864648900165001
hepg2,clean,all,equal_variance_fixed,0.3,480,0.7852152092183924,0.77569257242994,0.4033537074097988,0.8523518465574305
hepg2,clean,all,equal_variance_shrink,0.1,480,0.7820234679838023,0.7333654440412881,0.1545678314450754,0.9393690761721385
hepg2,clean,all,equal_variance_shrink,0.2,480,0.7820234679838023,0.8046551961776511,0.29082808798679993,0.8864648900165001
hepg2,clean,all,equal_variance_shrink,0.3,480,0.7820234679838023,0.7801090280318391,0.4039421583970722,0.851511202289897
hepg2,clean,all,precision_count_fixed,0.1,480,0.776805568260534,0.7045125603017396,0.152420962773533,0.9417544858071856
hepg2,clean,all,precision_count_fixed,0.2,480,0.776805568260534,0.8101565193872021,0.29144906784363117,0.8856886651954611
hepg2,clean,all,precision_count_fixed,0.3,480,0.776805568260534,0.7479225025459207,0.39965360793797894,0.8576377029457443
hepg2,clean,all,precision_count_shrink,0.1,480,0.7744992382779445,0.7045125603017396,0.152420962773533,0.9417544858071856
hepg2,clean,all,precision_count_shrink,0.2,480,0.7744992382779445,0.8101565193872021,0.29144906784363117,0.8856886651954611
hepg2,clean,all,precision_count_shrink,0.3,480,0.7744992382779445,0.7529713258974132,0.40032631595399004,0.8566766914942998
hepg2,clean,all,precision_variance_fixed,0.1,480,0.7797106196092487,0.7254355033382303,0.1539777850075594,0.940024683324934
hepg2,clean,all,precision_variance_fixed,0.2,480,0.7797106196092487,0.8101565193872021,0.29144906784363117,0.8856886651954611
hepg2,clean,all,precision_variance_fixed,0.3,480,0.7797106196092487,0.7553590828308039,0.4006444620085363,0.8562221971306625
hepg2,clean,all,precision_variance_shrink,0.1,480,0.7770259419528731,0.7254355033382303,0.1539777850075594,0.940024683324934
hepg2,clean,all,precision_variance_shrink,0.2,480,0.7770259419528731,0.8101565193872021,0.29144906784363117,0.8856886651954611
hepg2,clean,all,precision_variance_shrink,0.3,480,0.7770259419528731,0.7636743530663465,0.4017523932141497,0.8546394382655005
hepg2,clean,all,similarity_count_fixed,0.1,480,0.781896537085482,0.7461964498985475,0.15552255350155983,0.9383082738871559
hepg2,clean,all,similarity_count_fixed,0.2,480,0.781896537085482,0.8043335516684774,0.2907917813104515,0.8865102733619357
hepg2,clean,all,similarity_count_fixed,0.3,480,0.781896537085482,0.7535075727429054,0.400397765780298,0.8565746203138601
hepg2,clean,all,similarity_count_shrink,0.1,480,0.7785316993563336,0.7461964498985475,0.15552255350155983,0.9383082738871559
hepg2,clean,all,similarity_count_shrink,0.2,480,0.7785316993563336,0.8047873042180553,0.29084300011409947,0.8864462498573757
hepg2,clean,all,similarity_count_shrink,0.3,480,0.7785316993563336,0.7632103468558572,0.40169056877000814,0.8547277588999884
hepg2,clean,all,similarity_variance_fixed,0.1,480,0.7844776643804923,0.741446682827926,0.1551691355828142,0.9387009604635398
hepg2,clean,all,similarity_variance_fixed,0.2,480,0.7844776643804923,0.8056655812054281,0.2909421385026475,0.8863223268716907
hepg2,clean,all,similarity_variance_fixed,0.3,480,0.7844776643804923,0.7710380272042788,0.40273353322936073,0.8532378096723419
hepg2,clean,all,similarity_variance_shrink,0.1,480,0.7806255669512459,0.741446682827926,0.1551691355828142,0.9387009604635398
hepg2,clean,all,similarity_variance_shrink,0.2,480,0.7806255669512459,0.8056655812054281,0.2909421385026475,0.8863223268716907
hepg2,clean,all,similarity_variance_shrink,0.3,480,0.7806255669512459,0.77748393104867,0.4035923890230135,0.8520108728242665
hepg2,clean,all,combined_count_fixed,0.1,480,0.7751728476735217,0.6777616573315394,0.15043049707032585,0.9439661143663046
hepg2,clean,all,combined_count_fixed,0.2,480,0.7751728476735217,0.8055194763394288,0.2909256464378633,0.8863429419526709
hepg2,clean,all,combined_count_fixed,0.3,480,0.7751728476735217,0.7513043645985186,0.4001042091084782,0.8569939869878884
hepg2,clean,all,combined_count_shrink,0.1,480,0.7729607116350332,0.6777616573315394,0.15043049707032585,0.9439661143663046
hepg2,clean,all,combined_count_shrink,0.2,480,0.7729607116350332,0.8055194763394288,0.2909256464378633,0.8863429419526709
hepg2,clean,all,combined_count_shrink,0.3,480,0.7729607116350332,0.7513043645985186,0.4001042091084782,0.8569939869878884
hepg2,clean,all,combined_variance_fixed,0.1,480,0.7774787641962619,0.7045125603017396,0.152420962773533,0.9417544858071856
hepg2,clean,all,combined_variance_fixed,0.2,480,0.7774787641962619,0.8053306729543975,0.2909043346380399,0.8863695817024502
hepg2,clean,all,combined_variance_fixed,0.3,480,0.7774787641962619,0.7533594130340193,0.4003780248987343,0.8566028215732369
hepg2,clean,all,combined_variance_shrink,0.1,480,0.7746397553808829,0.7045125603017396,0.152420962773533,0.9417544858071856
hepg2,clean,all,combined_variance_shrink,0.2,480,0.7746397553808829,0.8007354004841635,0.2903856282228792,0.887017964721401
hepg2,clean,all,combined_variance_shrink,0.3,480,0.7746397553808829,0.7560896130725772,0.40074179826202877,0.8560831453399589
hepg2,clean,all,magnitude,0.1,480,0.7454469203425361,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,clean,all,magnitude,0.2,480,0.7454469203425361,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,clean,all,magnitude,0.3,480,0.7454469203425361,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,clean,all,m_plus_d,0.1,480,0.738459632068633,0.6448771611153995,0.14798364651136017,0.9466848372096
hepg2,clean,all,m_plus_d,0.2,480,0.738459632068633,0.7288727761298327,0.2822738993745186,0.8971576257818518
hepg2,clean,all,m_plus_d,0.3,480,0.738459632068633,0.7213455596647709,0.3961124813679764,0.8626964551886053
hepg2,shuffle11,primary,equal_count_fixed,0.1,405,0.7751914129926453,0.7826881957387166,0.1582810284736879,0.9365279765608692
hepg2,shuffle11,primary,equal_count_fixed,0.2,405,0.7751914129926453,0.7761649026591364,0.2850503244569554,0.8936870944288058
hepg2,shuffle11,primary,equal_count_fixed,0.3,405,0.7751914129926453,0.7387923178992201,0.3976242578642418,0.8620571574734348
hepg2,shuffle11,primary,equal_count_shrink,0.1,405,0.7771489628437396,0.7826881957387166,0.1582810284736879,0.9365279765608692
hepg2,shuffle11,primary,equal_count_shrink,0.2,405,0.7771489628437396,0.7837227786459849,0.2858784987311137,0.8926518765861078
hepg2,shuffle11,primary,equal_count_shrink,0.3,405,0.7771489628437396,0.7511856594157625,0.39924120801036955,0.8597431475469977
hepg2,shuffle11,primary,equal_variance_fixed,0.1,405,0.7704881363899933,0.7808100003796732,0.15814413564959734,0.9366802886316294
hepg2,shuffle11,primary,equal_variance_fixed,0.2,405,0.7704881363899933,0.7408229648071802,0.2811776380330416,0.898527952458698
hepg2,shuffle11,primary,equal_variance_fixed,0.3,405,0.7704881363899933,0.7515050855323457,0.39928288330070166,0.8596835062304446
hepg2,shuffle11,primary,equal_variance_shrink,0.1,405,0.7715579111277308,0.7794298762307279,0.15804354489292496,0.936792209665839
hepg2,shuffle11,primary,equal_variance_shrink,0.2,405,0.7715579111277308,0.7430114220562296,0.28141744403103786,0.8982281949612027
hepg2,shuffle11,primary,equal_variance_shrink,0.3,405,0.7715579111277308,0.7632146111544988,0.4008106164903789,0.8574971742805532
hepg2,shuffle11,primary,precision_count_fixed,0.1,405,0.7758786958393594,0.7927592187682934,0.1590150579650089,0.9357112679235479
hepg2,shuffle11,primary,precision_count_fixed,0.2,405,0.7758786958393594,0.7718853267959391,0.2845813785996304,0.8942732767504621
hepg2,shuffle11,primary,precision_count_fixed,0.3,405,0.7758786958393594,0.7426112280617126,0.3981225082624132,0.8613441136173945
hepg2,shuffle11,primary,precision_count_shrink,0.1,405,0.777965645497227,0.7927592187682934,0.1590150579650089,0.9357112679235479
hepg2,shuffle11,primary,precision_count_shrink,0.2,405,0.777965645497227,0.7695942461898196,0.28433032737554137,0.8945870907805732
hepg2,shuffle11,primary,precision_count_shrink,0.3,405,0.777965645497227,0.74322078442926,0.3982020366330518,0.8612303009314983
hepg2,shuffle11,primary,precision_variance_fixed,0.1,405,0.7758016316699557,0.7663138825592523,0.1570875818160292,0.9378558499024949
hepg2,shuffle11,primary,precision_variance_fixed,0.2,405,0.7758016316699557,0.7548851329835458,0.28271853734692537,0.8966018283163433
hepg2,shuffle11,primary,precision_variance_fixed,0.3,405,0.7758016316699557,0.7528418078747544,0.3994572844808841,0.8594339215026218
hepg2,shuffle11,primary,precision_variance_shrink,0.1,405,0.7761115356199008,0.7663138825592523,0.1570875818160292,0.9378558499024949
hepg2,shuffle11,primary,precision_variance_shrink,0.2,405,0.7761115356199008,0.7625928802141344,0.28356313415946854,0.8955460823006642
hepg2,shuffle11,primary,precision_variance_shrink,0.3,405,0.7761115356199008,0.7528418078747544,0.3994572844808841,0.8594339215026218
hepg2,shuffle11,primary,similarity_count_fixed,0.1,405,0.7752087987607004,0.7826881957387166,0.1582810284736879,0.9365279765608692
hepg2,shuffle11,primary,similarity_count_fixed,0.2,405,0.7752087987607004,0.7837227786459849,0.2858784987311137,0.8926518765861078
hepg2,shuffle11,primary,similarity_count_fixed,0.3,405,0.7752087987607004,0.7387923178992201,0.3976242578642418,0.8620571574734348
hepg2,shuffle11,primary,similarity_count_shrink,0.1,405,0.7768693289690222,0.7826881957387166,0.1582810284736879,0.9365279765608692
hepg2,shuffle11,primary,similarity_count_shrink,0.2,405,0.7768693289690222,0.7837227786459849,0.2858784987311137,0.8926518765861078
hepg2,shuffle11,primary,similarity_count_shrink,0.3,405,0.7768693289690222,0.7511856594157625,0.39924120801036955,0.8597431475469977
hepg2,shuffle11,primary,similarity_variance_fixed,0.1,405,0.7704571355158168,0.7808100003796732,0.15814413564959734,0.9366802886316294
hepg2,shuffle11,primary,similarity_variance_fixed,0.2,405,0.7704571355158168,0.7499571643134977,0.2821785421308761,0.8972768223364048
hepg2,shuffle11,primary,similarity_variance_fixed,0.3,405,0.7704571355158168,0.7515050855323457,0.39928288330070166,0.8596835062304446
hepg2,shuffle11,primary,similarity_variance_shrink,0.1,405,0.7716675608447544,0.7794298762307279,0.15804354489292496,0.936792209665839
hepg2,shuffle11,primary,similarity_variance_shrink,0.2,405,0.7716675608447544,0.7488233817770739,0.28205430490724476,0.897432118865944
hepg2,shuffle11,primary,similarity_variance_shrink,0.3,405,0.7716675608447544,0.7591693991976864,0.4002828406636614,0.8582524718417567
hepg2,shuffle11,primary,combined_count_fixed,0.1,405,0.7759116077695123,0.7927592187682934,0.1590150579650089,0.9357112679235479
hepg2,shuffle11,primary,combined_count_fixed,0.2,405,0.7759116077695123,0.771887388669855,0.2845816045349244,0.8942729943313444
hepg2,shuffle11,primary,combined_count_fixed,0.3,405,0.7759116077695123,0.7427355678704107,0.3981387307857396,0.8613208976387826
hepg2,shuffle11,primary,combined_count_shrink,0.1,405,0.7780225477391748,0.7927592187682934,0.1590150579650089,0.9357112679235479
hepg2,shuffle11,primary,combined_count_shrink,0.2,405,0.7780225477391748,0.7695942461898196,0.28433032737554137,0.8945870907805732
hepg2,shuffle11,primary,combined_count_shrink,0.3,405,0.7780225477391748,0.74322078442926,0.3982020366330518,0.8612303009314983
hepg2,shuffle11,primary,combined_variance_fixed,0.1,405,0.77550068901788,0.7663138825592523,0.1570875818160292,0.9378558499024949
hepg2,shuffle11,primary,combined_variance_fixed,0.2,405,0.77550068901788,0.7548851329835458,0.28271853734692537,0.8966018283163433
hepg2,shuffle11,primary,combined_variance_fixed,0.3,405,0.77550068901788,0.7434630818515297,0.3982336489994038,0.8611850606192278
hepg2,shuffle11,primary,combined_variance_shrink,0.1,405,0.7761462188911836,0.7808001952878333,0.1581434210025794,0.9366810837746026
hepg2,shuffle11,primary,combined_variance_shrink,0.2,405,0.7761462188911836,0.7462845714532906,0.2817761080433661,0.8977798649457924
hepg2,shuffle11,primary,combined_variance_shrink,0.3,405,0.7761462188911836,0.7528418078747544,0.3994572844808841,0.8594339215026218
hepg2,shuffle11,primary,magnitude,0.1,405,0.777139208173691,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,shuffle11,primary,magnitude,0.2,405,0.777139208173691,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,shuffle11,primary,magnitude,0.3,405,0.777139208173691,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,shuffle11,primary,m_plus_d,0.1,405,0.7579955151974405,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,shuffle11,primary,m_plus_d,0.2,405,0.7579955151974405,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,shuffle11,primary,m_plus_d,0.3,405,0.7579955151974405,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,shuffle11,all,equal_count_fixed,0.1,480,0.754445057240788,0.6981587100244412,0.15194818916008287,0.9422797898221302
hepg2,shuffle11,all,equal_count_fixed,0.2,480,0.754445057240788,0.762353388052841,0.2860531329891655,0.8924335837635432
hepg2,shuffle11,all,equal_count_fixed,0.3,480,0.754445057240788,0.7170875031802895,0.39554513556672305,0.8635069491903957
hepg2,shuffle11,all,equal_count_shrink,0.1,480,0.7545247592220455,0.6981587100244412,0.15194818916008287,0.9422797898221302
hepg2,shuffle11,all,equal_count_shrink,0.2,480,0.7545247592220455,0.7600230151986042,0.28579008452859245,0.8927623943392595
hepg2,shuffle11,all,equal_count_shrink,0.3,480,0.7545247592220455,0.7185268364451984,0.39573691312707876,0.8632329812470305
hepg2,shuffle11,all,equal_variance_fixed,0.1,480,0.7461539310821008,0.696656742345422,0.1518364316184498,0.9424039648683891
hepg2,shuffle11,all,equal_variance_fixed,0.2,480,0.7461539310821008,0.6967875273049822,0.27865217193500735,0.9016847850812408
hepg2,shuffle11,all,equal_variance_fixed,0.3,480,0.7461539310821008,0.7285072432437714,0.3970667080493882,0.8613332742151597
hepg2,shuffle11,all,equal_variance_shrink,0.1,480,0.7462458604421027,0.6955530755437925,0.1517543106179416,0.9424952104245093
hepg2,shuffle11,all,equal_variance_shrink,0.2,480,0.7462458604421027,0.7021504009186709,0.2792575238407181,0.9009280951991023
hepg2,shuffle11,all,equal_variance_shrink,0.3,480,0.7462458604421027,0.7340058375504943,0.39779934379625626,0.8602866517196339
hepg2,shuffle11,all,precision_count_fixed,0.1,480,0.7558437612012824,0.7062123722871307,0.15254744139979062,0.9416139540002326
hepg2,shuffle11,all,precision_count_fixed,0.2,480,0.7558437612012824,0.7605028482366838,0.2858442472527117,0.8926946909341104
hepg2,shuffle11,all,precision_count_fixed,0.3,480,0.7558437612012824,0.7177936220164405,0.39563921923102774,0.8633725439556746
hepg2,shuffle11,all,precision_count_shrink,0.1,480,0.7553845719816492,0.7062123722871307,0.15254744139979062,0.9416139540002326
hepg2,shuffle11,all,precision_count_shrink,0.2,480,0.7553845719816492,0.7605028482366838,0.2858442472527117,0.8926946909341104
hepg2,shuffle11,all,precision_count_shrink,0.3,480,0.7553845719816492,0.7142354510226882,0.3951651265596873,0.8640498192004468
hepg2,shuffle11,all,precision_variance_fixed,0.1,480,0.7526916851203327,0.68506439103186,0.15097387465224657,0.9433623614975039
hepg2,shuffle11,all,precision_variance_fixed,0.2,480,0.7526916851203327,0.7207082564673865,0.2813523025044638,0.8983096218694204
hepg2,shuffle11,all,precision_variance_fixed,0.3,480,0.7526916851203327,0.7265048705204933,0.3967999108001651,0.8617144131426213
hepg2,shuffle11,all,precision_variance_shrink,0.1,480,0.7516176285487352,0.68506439103186,0.15097387465224657,0.9433623614975039
hepg2,shuffle11,all,precision_variance_shrink,0.2,480,0.7516176285487352,0.721423002486022,0.2814329817998654,0.8982087727501683
hepg2,shuffle11,all,precision_variance_shrink,0.3,480,0.7516176285487352,0.7311230903122493,0.397415244959697,0.8608353643432901
hepg2,shuffle11,all,similarity_count_fixed,0.1,480,0.754499930203105,0.6981587100244412,0.15194818916008287,0.9422797898221302
hepg2,shuffle11,all,similarity_count_fixed,0.2,480,0.754499930203105,0.762353388052841,0.2860531329891655,0.8924335837635432
hepg2,shuffle11,all,similarity_count_fixed,0.3,480,0.754499930203105,0.7111825875379357,0.39475836134034686,0.8646309123709331
hepg2,shuffle11,all,similarity_count_shrink,0.1,480,0.7544264515036964,0.6981587100244412,0.15194818916008287,0.9422797898221302
hepg2,shuffle11,all,similarity_count_shrink,0.2,480,0.7544264515036964,0.7600230151986042,0.28579008452859245,0.8927623943392595
hepg2,shuffle11,all,similarity_count_shrink,0.3,480,0.7544264515036964,0.7185268364451984,0.39573691312707876,0.8632329812470305
hepg2,shuffle11,all,similarity_variance_fixed,0.1,480,0.7456433406917614,0.696656742345422,0.1518364316184498,0.9424039648683891
hepg2,shuffle11,all,similarity_variance_fixed,0.2,480,0.7456433406917614,0.6989858292538005,0.27890031246001395,0.9013746094249825
hepg2,shuffle11,all,similarity_variance_fixed,0.3,480,0.7456433406917614,0.7285072432437714,0.3970667080493882,0.8613332742151597
hepg2,shuffle11,all,similarity_variance_shrink,0.1,480,0.746088416182362,0.6955530755437925,0.1517543106179416,0.9424952104245093
