target,seed_index,budget,D,M,M_plus_D_fixed,M_plus_H_fixed,ridge_no_history,ridge_with_history,history_minus_no_history,history_minus_M,history_minus_best_fixed
jurkat,1,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8459439834060539,0.04732149759422244,-0.0011935070124055036,-0.025510428730716517
jurkat,1,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,1,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,1,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,2,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.6120597497642865,-0.18656273604754503,-0.23507774065417297,-0.259394662372484
jurkat,2,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7160295173268982,0.801822742007448,0.08579322468054973,-0.04531474841101146,-0.06963167012932248
jurkat,2,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7912900065401577,0.7543828234289717,-0.036907183111186015,-0.09275466698948776,-0.11707158870779877
jurkat,2,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,2,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,2,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,3,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.8138209698939379,-0.0333165205245215,-0.0333165205245215,-0.05763344224283251
jurkat,3,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7912900065401577,0.7931089004585552,0.0018188939183975128,-0.05402858995990423,-0.07834551167821524
jurkat,3,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.765249155019829,-0.03337333079200244,-0.08188833539863039,-0.1062052571169414
jurkat,3,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,3,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,3,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,4,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.8695923487623786,0.022454858343919137,0.022454858343919137,-0.0018620633743918757
jurkat,4,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7983992238710466,-0.00022326194078492456,-0.04873826654741287,-0.07305518826572388
jurkat,4,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8175738060750138,0.8155106550063854,-0.0020631510686284216,-0.031626835412074006,-0.05594375713038502
jurkat,4,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8356057739328786,0.82624450468229,-0.009361269250588555,-0.020892985736169378,-0.04520990745448039
jurkat,4,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,4,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,5,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.6252951878062758,-0.22184230261218363,-0.22184230261218363,-0.24615922433049464
jurkat,5,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.7944631700534113,-0.052674320365048155,-0.052674320365048155,-0.07699124208335917
jurkat,5,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8356057739328786,0.7983992238710466,-0.037206550061832044,-0.04873826654741287,-0.07305518826572388
jurkat,5,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7983992238710466,-0.00022326194078492456,-0.04873826654741287,-0.07305518826572388
jurkat,5,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,5,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,6,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8096202957624089,0.01099780995057742,-0.03751719465605052,-0.061834116374361536
jurkat,6,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.779186967362741,-0.019435518449090528,-0.06795052305571847,-0.09226744477402948
jurkat,6,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7912900065401577,0.801822742007448,0.010532735467290277,-0.04531474841101146,-0.06963167012932248
jurkat,6,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,6,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,6,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,7,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.6171418409366489,-0.2299956494818105,-0.2299956494818105,-0.2543125712001215
jurkat,7,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,7,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.82624450468229,0.027622018870458565,-0.020892985736169378,-0.04520990745448039
jurkat,7,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,7,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,7,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,8,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.5155679401570751,0.5871514515072334,0.07158351135015828,-0.25998603891122607,-0.2843029606295371
jurkat,8,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8955698594332648,0.09694737362143335,0.04843236901480541,0.024115447296494397
jurkat,8,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7912900065401577,0.7931089004585552,0.0018188939183975128,-0.05402858995990423,-0.07834551167821524
jurkat,8,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7543828234289717,-0.04423966238285981,-0.09275466698948776,-0.11707158870779877
jurkat,8,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7983992238710466,-0.00022326194078492456,-0.04873826654741287,-0.07305518826572388
jurkat,8,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,9,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.52248440946772,-0.3246530809507394,-0.3246530809507394,-0.3489700026690504
jurkat,9,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,9,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7543828234289717,-0.04423966238285981,-0.09275466698948776,-0.11707158870779877
jurkat,9,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,9,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,9,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,10,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.6441282883187224,-0.1544941974931091,-0.20300920209973705,-0.22732612381804806
jurkat,10,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.7937587782101726,-0.05337871220828683,-0.05337871220828683,-0.07769563392659784
jurkat,10,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7983992238710466,-0.00022326194078492456,-0.04873826654741287,-0.07305518826572388
jurkat,10,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,10,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,10,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,11,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,8.126734526679613e-16,-0.007399112314246488,-0.007399112314247301,-0.8545366027327059,-0.8788535244510169
jurkat,11,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.8695923487623786,0.022454858343919137,0.022454858343919137,-0.0018620633743918757
jurkat,11,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7912900065401577,0.8296824874461737,0.03839248090601599,-0.01745500297228575,-0.04177192469059676
jurkat,11,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7912900065401577,0.7697416116226435,-0.021548394917514146,-0.07739587879581589,-0.1017128005141269
jurkat,11,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7543828234289717,-0.04423966238285981,-0.09275466698948776,-0.11707158870779877
jurkat,11,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,12,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7431408893580751,-0.05548159645375639,-0.10399660106038433,-0.12831352277869534
jurkat,12,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8010724035352395,0.0024499177234079683,-0.046065086883219974,-0.07038200860153099
jurkat,12,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.8729340847885578,0.025796594370098402,0.025796594370098402,0.0014796726517873893
jurkat,12,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8175738060750138,0.8955698594332648,0.077996053358251,0.04843236901480541,0.024115447296494397
jurkat,12,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,12,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,13,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.3438361958951694,0.6316697927093123,0.28783359681414294,-0.2154676977091471,-0.2397846194274581
jurkat,13,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.8729340847885578,0.025796594370098402,0.025796594370098402,0.0014796726517873893
jurkat,13,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.8199664727351682,-0.02717101768329122,-0.02717101768329122,-0.051487939401602234
jurkat,13,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,13,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,13,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,14,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.8332686611187342,-0.013868829299725216,-0.013868829299725216,-0.03818575101803623
jurkat,14,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8175738060750138,0.82624450468229,0.008670698607276206,-0.020892985736169378,-0.04520990745448039
jurkat,14,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8296824874461737,0.031060001634342194,-0.01745500297228575,-0.04177192469059676
jurkat,14,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8219897746477431,0.02336728883591166,-0.025147715770716284,-0.0494646374890273
jurkat,14,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,14,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,15,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7543828234289717,-0.04423966238285981,-0.09275466698948776,-0.11707158870779877
jurkat,15,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.8488802793269965,0.05025779351516502,0.001742788908537074,-0.02257413280977394
jurkat,15,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.801822742007448,0.00320025619561648,-0.04531474841101146,-0.06963167012932248
jurkat,15,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.801822742007448,0.00320025619561648,-0.04531474841101146,-0.06963167012932248
jurkat,15,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,15,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
