target,seed_index,budget,n_calibration_genes,n_evaluation_tasks,method,utility_20,spearman
jurkat,1,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,1,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,1,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,1,0.05,17,85,ridge_no_history,0.7160295173268982,0.6568301739300372
jurkat,1,0.05,17,85,ridge_with_history,0.801822742007448,0.7878053547000196
jurkat,1,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,1,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,1,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,1,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,1,0.1,34,85,ridge_no_history,0.7986224858118315,0.7102208325190541
jurkat,1,0.1,34,85,ridge_with_history,0.8459439834060539,0.7640805159273011
jurkat,1,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,1,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,1,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,1,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,1,0.2,68,85,ridge_no_history,0.7986224858118315,0.708188391635724
jurkat,1,0.2,68,85,ridge_with_history,0.8488802793269965,0.7670510064490913
jurkat,1,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,1,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,1,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,1,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,1,0.5,168,85,ridge_no_history,0.7986224858118315,0.7074262263044753
jurkat,1,0.5,168,85,ridge_with_history,0.7931089004585552,0.7605042016806722
jurkat,1,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,1,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,1,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,1,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,1,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,1,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,2,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,2,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,2,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,2,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,2,0.01,4,85,ridge_no_history,0.7986224858118315,0.7061950361539965
jurkat,2,0.01,4,85,ridge_with_history,0.6120597497642865,0.7112761383623217
jurkat,2,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,2,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,2,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,2,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,2,0.05,17,85,ridge_no_history,0.7160295173268982,0.6566152042212234
jurkat,2,0.05,17,85,ridge_with_history,0.801822742007448,0.789486026968927
jurkat,2,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,2,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,2,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,2,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,2,0.1,34,85,ridge_no_history,0.7912900065401577,0.6957201485245261
jurkat,2,0.1,34,85,ridge_with_history,0.7543828234289717,0.7474301348446355
jurkat,2,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,2,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,2,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,2,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,2,0.2,68,85,ridge_no_history,0.7986224858118315,0.7048661324995115
jurkat,2,0.2,68,85,ridge_with_history,0.7931089004585552,0.7592730115301934
jurkat,2,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,2,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,2,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,2,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,2,0.5,168,85,ridge_no_history,0.7986224858118315,0.7076998241156928
jurkat,2,0.5,168,85,ridge_with_history,0.7931089004585552,0.7602110611686534
jurkat,2,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,2,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,2,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,2,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,2,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,2,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,3,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,3,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,3,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,3,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,3,0.01,4,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,3,0.01,4,85,ridge_with_history,0.8138209698939379,0.7277897205393785
jurkat,3,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,3,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,3,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,3,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,3,0.05,17,85,ridge_no_history,0.7912900065401577,0.6957201485245261
jurkat,3,0.05,17,85,ridge_with_history,0.7931089004585552,0.7642954856361149
jurkat,3,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,3,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,3,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,3,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,3,0.1,34,85,ridge_no_history,0.7986224858118315,0.7011334766464725
jurkat,3,0.1,34,85,ridge_with_history,0.765249155019829,0.7698065272620676
jurkat,3,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,3,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,3,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,3,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,3,0.2,68,85,ridge_no_history,0.7986224858118315,0.7097127222982217
jurkat,3,0.2,68,85,ridge_with_history,0.7931089004585552,0.7724252491694353
jurkat,3,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,3,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,3,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,3,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,3,0.5,168,85,ridge_no_history,0.7986224858118315,0.7076998241156928
jurkat,3,0.5,168,85,ridge_with_history,0.7931089004585552,0.7515341020128983
jurkat,3,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,3,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,3,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,3,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,3,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,3,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,4,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,4,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,4,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,4,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,4,0.01,4,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,4,0.01,4,85,ridge_with_history,0.8695923487623786,0.7556966972835646
jurkat,4,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,4,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,4,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,4,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,4,0.05,17,85,ridge_no_history,0.7986224858118315,0.7077389095172952
jurkat,4,0.05,17,85,ridge_with_history,0.7983992238710466,0.7489544655071332
jurkat,4,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,4,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,4,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,4,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,4,0.1,34,85,ridge_no_history,0.8175738060750138,0.6990033222591362
jurkat,4,0.1,34,85,ridge_with_history,0.8155106550063854,0.7566542896228259
jurkat,4,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,4,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,4,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,4,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,4,0.2,68,85,ridge_no_history,0.8356057739328786,0.7074653117060778
jurkat,4,0.2,68,85,ridge_with_history,0.82624450468229,0.7656439319914011
jurkat,4,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,4,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,4,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,4,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,4,0.5,168,85,ridge_no_history,0.7986224858118315,0.7075630252100841
jurkat,4,0.5,168,85,ridge_with_history,0.8488802793269965,0.7673050615595075
jurkat,4,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,4,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,4,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,4,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,4,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,4,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,5,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,5,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,5,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,5,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,5,0.01,4,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,5,0.01,4,85,ridge_with_history,0.6252951878062758,0.6552276724643346
jurkat,5,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,5,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,5,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,5,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,5,0.05,17,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,5,0.05,17,85,ridge_with_history,0.7944631700534113,0.7506937658784445
jurkat,5,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,5,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,5,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,5,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,5,0.1,34,85,ridge_no_history,0.8356057739328786,0.7069181160836426
jurkat,5,0.1,34,85,ridge_with_history,0.7983992238710466,0.739984365839359
jurkat,5,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,5,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,5,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,5,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,5,0.2,68,85,ridge_no_history,0.7986224858118315,0.7072894273988666
jurkat,5,0.2,68,85,ridge_with_history,0.7983992238710466,0.7485049833887043
jurkat,5,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,5,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,5,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,5,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,5,0.5,168,85,ridge_no_history,0.7986224858118315,0.708032050029314
jurkat,5,0.5,168,85,ridge_with_history,0.8488802793269965,0.7571233144420558
jurkat,5,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,5,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,5,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,5,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,5,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,5,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,6,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,6,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,6,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,6,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,6,0.01,4,85,ridge_no_history,0.7986224858118315,0.7054914989251514
jurkat,6,0.01,4,85,ridge_with_history,0.8096202957624089,0.7842876685557943
jurkat,6,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,6,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,6,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,6,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,6,0.05,17,85,ridge_no_history,0.7986224858118315,0.7083838186437367
jurkat,6,0.05,17,85,ridge_with_history,0.779186967362741,0.7810826656243892
jurkat,6,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,6,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,6,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,6,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,6,0.1,34,85,ridge_no_history,0.7912900065401577,0.6829587649013095
jurkat,6,0.1,34,85,ridge_with_history,0.801822742007448,0.785577486808677
jurkat,6,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,6,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,6,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,6,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,6,0.2,68,85,ridge_no_history,0.7986224858118315,0.7079147938245066
jurkat,6,0.2,68,85,ridge_with_history,0.8488802793269965,0.7729138166894665
jurkat,6,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,6,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,6,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,6,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,6,0.5,168,85,ridge_no_history,0.7986224858118315,0.7112761383623217
jurkat,6,0.5,168,85,ridge_with_history,0.7931089004585552,0.7453976939613055
jurkat,6,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,6,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,6,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,6,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,6,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,6,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,7,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,7,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,7,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,7,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,7,0.01,4,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,7,0.01,4,85,ridge_with_history,0.6171418409366489,0.6382255227672464
jurkat,7,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,7,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,7,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,7,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,7,0.05,17,85,ridge_no_history,0.7986224858118315,0.7107484854406879
jurkat,7,0.05,17,85,ridge_with_history,0.8488802793269965,0.7658198162986125
jurkat,7,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,7,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,7,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,7,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,7,0.1,34,85,ridge_no_history,0.7986224858118315,0.7056282978307602
jurkat,7,0.1,34,85,ridge_with_history,0.82624450468229,0.7670119210474887
jurkat,7,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,7,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,7,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,7,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,7,0.2,68,85,ridge_no_history,0.7986224858118315,0.7112761383623217
jurkat,7,0.2,68,85,ridge_with_history,0.8488802793269965,0.7688489349228063
jurkat,7,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,7,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,7,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,7,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,7,0.5,168,85,ridge_no_history,0.7986224858118315,0.7075630252100841
jurkat,7,0.5,168,85,ridge_with_history,0.8488802793269965,0.7658979871018176
jurkat,7,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,7,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,7,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,7,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,7,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,7,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,8,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,8,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,8,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,8,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,8,0.01,4,85,ridge_no_history,0.5155679401570751,0.5993550908735588
jurkat,8,0.01,4,85,ridge_with_history,0.5871514515072334,0.6965604846589798
jurkat,8,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,8,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,8,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,8,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,8,0.05,17,85,ridge_no_history,0.7986224858118315,0.7065468047684189
jurkat,8,0.05,17,85,ridge_with_history,0.8955698594332648,0.7607582567910884
jurkat,8,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,8,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,8,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,8,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,8,0.1,34,85,ridge_no_history,0.7912900065401577,0.6976353332030486
jurkat,8,0.1,34,85,ridge_with_history,0.7931089004585552,0.7560484658979871
jurkat,8,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,8,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,8,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,8,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,8,0.2,68,85,ridge_no_history,0.7986224858118315,0.7054914989251514
jurkat,8,0.2,68,85,ridge_with_history,0.7543828234289717,0.7489349228063318
jurkat,8,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,8,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,8,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,8,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,8,0.5,168,85,ridge_no_history,0.7986224858118315,0.7107680281414892
jurkat,8,0.5,168,85,ridge_with_history,0.7983992238710466,0.7460426030877467
jurkat,8,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,8,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,8,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,8,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,8,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,8,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,9,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,9,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,9,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,9,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,9,0.01,4,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,9,0.01,4,85,ridge_with_history,0.52248440946772,0.6685753371115889
jurkat,9,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,9,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,9,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,9,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,9,0.05,17,85,ridge_no_history,0.7986224858118315,0.7073480555012702
jurkat,9,0.05,17,85,ridge_with_history,0.8488802793269965,0.765858901700215
jurkat,9,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,9,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,9,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,9,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,9,0.1,34,85,ridge_no_history,0.7986224858118315,0.7045143638850889
jurkat,9,0.1,34,85,ridge_with_history,0.7543828234289717,0.7466484268125855
jurkat,9,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,9,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,9,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,9,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,9,0.2,68,85,ridge_no_history,0.7986224858118315,0.7076021106116867
jurkat,9,0.2,68,85,ridge_with_history,0.7931089004585552,0.7672855188587062
jurkat,9,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,9,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,9,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,9,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,9,0.5,168,85,ridge_no_history,0.7986224858118315,0.7080125073285127
jurkat,9,0.5,168,85,ridge_with_history,0.7931089004585552,0.7669337502442838
jurkat,9,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,9,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,9,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,9,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,9,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,9,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,10,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,10,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,10,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,10,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,10,0.01,4,85,ridge_no_history,0.7986224858118315,0.711295681063123
jurkat,10,0.01,4,85,ridge_with_history,0.6441282883187224,0.7196794997068595
jurkat,10,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,10,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,10,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,10,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,10,0.05,17,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,10,0.05,17,85,ridge_with_history,0.7937587782101726,0.7384014070744577
jurkat,10,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,10,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,10,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,10,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,10,0.1,34,85,ridge_no_history,0.7986224858118315,0.7094195817862029
jurkat,10,0.1,34,85,ridge_with_history,0.7983992238710466,0.7552863005667383
jurkat,10,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,10,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,10,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,10,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,10,0.2,68,85,ridge_no_history,0.7986224858118315,0.7062536642564002
jurkat,10,0.2,68,85,ridge_with_history,0.8488802793269965,0.7645886261481336
jurkat,10,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,10,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,10,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,10,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,10,0.5,168,85,ridge_no_history,0.7986224858118315,0.708032050029314
jurkat,10,0.5,168,85,ridge_with_history,0.7931089004585552,0.7559702950947821
jurkat,10,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,10,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,10,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
