draw,endpoint,delta_MH_vs_M
1271,excess_error,0.22012144859520416
1272,absolute_error,-0.017155466548530163
1272,excess_error,0.06278492184541565
1273,absolute_error,0.04237409523477387
1273,excess_error,0.06437060695160898
1274,absolute_error,-0.05223582285578805
1274,excess_error,-0.02248416028481371
1275,absolute_error,0.09237268597275214
1275,excess_error,0.06128079055387575
1276,absolute_error,0.09052557189855201
1276,excess_error,0.04020523920360379
1277,absolute_error,-0.061265625118656755
1277,excess_error,-0.027359196105840217
1278,absolute_error,-0.09950421147281499
1278,excess_error,-0.10742224271407685
1279,absolute_error,0.0
1279,excess_error,0.0
1280,absolute_error,0.08903670836117794
1280,excess_error,0.10921590683423084
1281,absolute_error,-0.0770710480345479
1281,excess_error,0.01525712265458774
1282,absolute_error,-0.10145666890431579
1282,excess_error,0.1658484796463888
1283,absolute_error,-0.040415345939709656
1283,excess_error,0.07758046209607798
1284,absolute_error,-0.039593166297707726
1284,excess_error,0.03719406992070541
1285,absolute_error,-0.003179313916209603
1285,excess_error,0.02224580959651954
1286,absolute_error,-0.023347525600247065
1286,excess_error,0.09091362159743403
1287,absolute_error,-0.09378998619763708
1287,excess_error,0.007439747310391676
1288,absolute_error,-0.010318256595978204
1288,excess_error,0.06591911032319206
1289,absolute_error,-0.0031358965954946917
1289,excess_error,0.023530774992246963
1290,absolute_error,0.11741366872635353
1290,excess_error,0.15109306177212273
1291,absolute_error,-0.10186948176247287
1291,excess_error,0.047243018332655984
1292,absolute_error,0.013195613412331797
1292,excess_error,-0.05131792336953591
1293,absolute_error,0.03160613213651402
1293,excess_error,0.057911205870166446
1294,absolute_error,0.09985419153351642
1294,excess_error,0.12034395171678018
1295,absolute_error,-0.020474011886381493
1295,excess_error,0.015021262374250399
1296,absolute_error,0.01641623620524053
1296,excess_error,0.09086003772668796
1297,absolute_error,-0.041231607106807885
1297,excess_error,0.055046808751429845
1298,absolute_error,-0.023925969281862847
1298,excess_error,0.08389139111109958
1299,absolute_error,0.05319863139494481
1299,excess_error,0.2512023510890016
1300,absolute_error,-0.08430624779475945
1300,excess_error,0.04482713473965032
1301,absolute_error,-0.0013971554008994857
1301,excess_error,-0.030186672909134772
1302,absolute_error,-0.06367590991908478
1302,excess_error,0.1853471298975709
1303,absolute_error,-0.024875327022309414
1303,excess_error,-0.010190786626841941
1304,absolute_error,-0.08546355194062058
1304,excess_error,0.09396688381209668
1305,absolute_error,-0.0024148865441526502
1305,excess_error,0.0954090882698467
1306,absolute_error,-0.023039880156557203
1306,excess_error,0.06004735082578303
1307,absolute_error,-0.003810254090913756
1307,excess_error,0.02191654423950451
1308,absolute_error,0.018020203985806282
1308,excess_error,0.03747263987589812
1309,absolute_error,-0.010466511640893605
1309,excess_error,0.06701516239346994
1310,absolute_error,0.008498888358443346
1310,excess_error,0.08874848977676149
1311,absolute_error,-0.10176363162426678
1311,excess_error,0.13852932096284387
1312,absolute_error,-0.037836022489720136
1312,excess_error,0.11641151505911271
1313,absolute_error,0.044649261069519455
1313,excess_error,0.03035561914165703
1314,absolute_error,0.0
1314,excess_error,0.0
1315,absolute_error,-0.001040527170896599
1315,excess_error,-0.022968091544801027
1316,absolute_error,-0.038063333474228876
1316,excess_error,0.021628543314377958
1317,absolute_error,-0.017255777174747734
1317,excess_error,0.061403316178581725
1318,absolute_error,0.03387558290021149
1318,excess_error,0.004851960359374985
1319,absolute_error,-0.020583353248640867
1319,excess_error,0.07949322289911234
1320,absolute_error,0.013634416288116635
1320,excess_error,0.09303677295108978
1321,absolute_error,0.041724079531365345
1321,excess_error,0.12457753647185285
1322,absolute_error,0.09950443084409608
1322,excess_error,0.1403273979287852
1323,absolute_error,-0.055266675649624106
1323,excess_error,-0.007628027018887762
1324,absolute_error,0.09209352397590047
1324,excess_error,0.11018062185025648
1325,absolute_error,0.09336957800406466
1325,excess_error,0.12442554119157834
1326,absolute_error,-0.1560248135898359
1326,excess_error,0.12886886657259444
1327,absolute_error,0.01369172396273457
1327,excess_error,0.005808637661035098
1328,absolute_error,-0.044739591905386546
1328,excess_error,0.06996877453082821
1329,absolute_error,-0.021037151545080658
1329,excess_error,-0.017926507523039502
1330,absolute_error,0.13333420062000656
1330,excess_error,0.09779096546017949
1331,absolute_error,-0.08482039639701547
1331,excess_error,-0.023596578325837947
1332,absolute_error,0.06554308701838729
1332,excess_error,-0.011766884044654891
1333,absolute_error,0.0970545987566442
1333,excess_error,0.02203505941369776
1334,absolute_error,-0.05808705276485282
1334,excess_error,0.10151740481894597
1335,absolute_error,-0.07128769260213942
1335,excess_error,-0.0070336819207275966
1336,absolute_error,0.049584129670643295
1336,excess_error,0.030555375466302825
1337,absolute_error,0.0
1337,excess_error,0.0
1338,absolute_error,-0.01130310179530527
1338,excess_error,0.11896778422611798
1339,absolute_error,-0.018413052454877364
1339,excess_error,0.14273732208327328
1340,absolute_error,-0.07276604248847215
1340,excess_error,0.08616223184162816
1341,absolute_error,-0.07598394028031619
1341,excess_error,0.11783578967359891
1342,absolute_error,0.048067099503198096
1342,excess_error,0.04811787775350738
1343,absolute_error,0.10466343427383391
1343,excess_error,0.14095610976344355
1344,absolute_error,-0.05342579804364822
1344,excess_error,0.05880202744224454
1345,absolute_error,0.04460581654883844
1345,excess_error,0.004604210839752554
1346,absolute_error,0.0023514313802297957
1346,excess_error,0.19621011336928834
1347,absolute_error,0.04921174476407675
1347,excess_error,0.005794653984363451
1348,absolute_error,0.015478008236917584
1348,excess_error,-0.04456971779188128
1349,absolute_error,0.030429128861402012
1349,excess_error,-0.026360284460951622
1350,absolute_error,0.0
1350,excess_error,0.0
1351,absolute_error,-0.0020206941644232757
1351,excess_error,0.1055096045625304
1352,absolute_error,-0.0031956464055031162
1352,excess_error,-0.023738659173621567
1353,absolute_error,-0.058737008994259175
1353,excess_error,0.17509573775133053
1354,absolute_error,0.13196041368932332
1354,excess_error,0.18772417327512897
1355,absolute_error,-0.005825824692593984
1355,excess_error,-0.019101678728413462
1356,absolute_error,-0.010945130649671708
1356,excess_error,-0.030155830055809796
1357,absolute_error,-0.01102462450266124
1357,excess_error,0.1506113141533451
1358,absolute_error,0.022988858512286624
1358,excess_error,0.024139147060030664
1359,absolute_error,-0.0010621603935269785
1359,excess_error,-0.028216912588220476
1360,absolute_error,0.02446619977720006
1360,excess_error,0.004037445820121777
1361,absolute_error,0.0
1361,excess_error,0.0
1362,absolute_error,0.10645901633156563
1362,excess_error,0.1306836905007112
1363,absolute_error,0.16815760821744088
1363,excess_error,0.13693749533411168
1364,absolute_error,0.0
1364,excess_error,0.0
1365,absolute_error,-0.005614451764539496
1365,excess_error,-0.010973125173886489
1366,absolute_error,-0.03754570434651285
1366,excess_error,0.06396871667316503
1367,absolute_error,-0.09194424240520213
1367,excess_error,-0.01447698479340831
1368,absolute_error,0.0
1368,excess_error,0.0
1369,absolute_error,-0.16571969067325792
1369,excess_error,0.03735761475279553
1370,absolute_error,0.03902940268850179
1370,excess_error,0.11586797540054179
1371,absolute_error,0.02982043470140653
1371,excess_error,0.03584386565599571
1372,absolute_error,0.0
1372,excess_error,0.0
1373,absolute_error,0.04992117378886056
1373,excess_error,0.04834042006255175
1374,absolute_error,0.0
1374,excess_error,0.0
1375,absolute_error,0.06510862222770991
1375,excess_error,0.16587905769704392
1376,absolute_error,0.017086504010837687
1376,excess_error,0.07413673616305869
1377,absolute_error,-0.026287431097243175
1377,excess_error,-0.02691381405608151
1378,absolute_error,0.05829570321114057
1378,excess_error,0.036367801046699
1379,absolute_error,-0.01415638609450679
1379,excess_error,0.06284797558021332
1380,absolute_error,0.010188719622599929
1380,excess_error,0.1802859933817697
1381,absolute_error,0.013270095287286066
1381,excess_error,-0.04151438942243768
1382,absolute_error,-0.00260920557638149
1382,excess_error,0.1174424257557797
1383,absolute_error,-0.014779163539004636
1383,excess_error,-0.0768978589249422
1384,absolute_error,-0.04139727530069046
1384,excess_error,0.05850804265235843
1385,absolute_error,0.0
1385,excess_error,0.0
1386,absolute_error,0.11737274435814551
1386,excess_error,0.18816853348569135
1387,absolute_error,-0.059722798463593275
1387,excess_error,0.026165152971177653
1388,absolute_error,0.048831635699065214
1388,excess_error,0.18285660754863708
1389,absolute_error,-0.043461263724951
1389,excess_error,-0.033267662554964536
1390,absolute_error,-0.00416108478687458
1390,excess_error,0.018015001903627002
1391,absolute_error,0.054473583361598445
1391,excess_error,0.00825134872472456
1392,absolute_error,-0.0025173060278034674
1392,excess_error,-0.033794478591868814
1393,absolute_error,-0.0207523383626814
1393,excess_error,0.02493305374539003
1394,absolute_error,0.0
1394,excess_error,0.0
1395,absolute_error,-0.05566189252463043
1395,excess_error,-0.0074834313306650245
1396,absolute_error,0.033606515853054894
1396,excess_error,0.1388520218079759
1397,absolute_error,0.030178992788150373
1397,excess_error,-0.05783467671736594
1398,absolute_error,0.09020604562577543
1398,excess_error,0.16582569200944536
1399,absolute_error,-0.0776754605009897
1399,excess_error,0.17419998841801237
1400,absolute_error,-0.06582357079969929
1400,excess_error,-0.008695186977121638
1401,absolute_error,0.04550562024613347
1401,excess_error,0.059909214182235215
1402,absolute_error,0.07277293665110589
1402,excess_error,0.03302918310073054
1403,absolute_error,-0.0021030082926764447
1403,excess_error,0.09922729111119441
1404,absolute_error,0.0
1404,excess_error,0.0
1405,absolute_error,0.035457580275504184
1405,excess_error,0.04297047016643898
1406,absolute_error,0.08083107812843289
1406,excess_error,0.036800980865044866
1407,absolute_error,-0.04315008647672684
1407,excess_error,-0.008761840161157376
1408,absolute_error,0.020137272671856186
1408,excess_error,0.006548200243728331
1409,absolute_error,0.044811647895101656
1409,excess_error,0.15596998054796063
1410,absolute_error,0.04855202480754388
1410,excess_error,0.045305218987711185
1411,absolute_error,-0.007976166757127956
1411,excess_error,-0.013900144937022452
1412,absolute_error,0.014544315853654543
1412,excess_error,0.0650805537528294
1413,absolute_error,-0.006069527463597901
1413,excess_error,-0.03772780697423821
1414,absolute_error,0.11918444107047865
1414,excess_error,0.13003762755676132
1415,absolute_error,0.04521705251064854
1415,excess_error,-0.019931554421201758
1416,absolute_error,-0.01621125492673825
1416,excess_error,0.0653372220719616
1417,absolute_error,-0.02740519529144616
1417,excess_error,0.03338724286354107
1418,absolute_error,-0.1032629261369997
1418,excess_error,0.061121499054075955
1419,absolute_error,0.03901204364376083
1419,excess_error,0.08621237838319014
1420,absolute_error,-0.05937394208573854
1420,excess_error,-0.03176120932330628
1421,absolute_error,0.03651271157300708
1421,excess_error,-0.005600103986831684
1422,absolute_error,0.0
1422,excess_error,0.0
1423,absolute_error,-0.04049242352610336
1423,excess_error,0.06815322019188663
1424,absolute_error,0.055206482214514005
1424,excess_error,0.0251578955783349
1425,absolute_error,0.0015759652949318692
1425,excess_error,0.11487747916344918
1426,absolute_error,0.04267565932305208
1426,excess_error,0.010881187769382262
1427,absolute_error,-0.08539439084820499
1427,excess_error,0.1430568570878418
1428,absolute_error,0.0
1428,excess_error,0.0
1429,absolute_error,0.029022002759045096
1429,excess_error,0.030662908785157806
1430,absolute_error,-0.0038686538031559303
1430,excess_error,0.056905324737701414
1431,absolute_error,0.15612306362507303
1431,excess_error,0.1083768695841069
1432,absolute_error,0.0
1432,excess_error,0.0
1433,absolute_error,0.0
1433,excess_error,0.0
1434,absolute_error,-0.009758661546096859
1434,excess_error,-0.0504164889049699
1435,absolute_error,0.0
1435,excess_error,0.0
1436,absolute_error,0.059902977372701914
1436,excess_error,0.041114022922644336
1437,absolute_error,-0.022715765492540774
1437,excess_error,0.022047736352495108
1438,absolute_error,0.0
1438,excess_error,0.0
1439,absolute_error,0.0
1439,excess_error,0.0
1440,absolute_error,0.0
1440,excess_error,0.0
1441,absolute_error,0.08551169008196172
1441,excess_error,0.134484726472144
1442,absolute_error,-0.03202192772408448
1442,excess_error,-0.04589387827270266
1443,absolute_error,-0.026247007784748443
1443,excess_error,-0.020769474099139807
1444,absolute_error,0.051792130809734396
1444,excess_error,0.05206607332469988
1445,absolute_error,-0.004993195185269861
1445,excess_error,-0.03677490621984967
1446,absolute_error,0.08344813301594703
1446,excess_error,0.049699665497334664
1447,absolute_error,-0.004070194929168869
1447,excess_error,-0.027328716157168274
1448,absolute_error,0.03303004557395124
1448,excess_error,0.05968509497435217
1449,absolute_error,0.003402620715795024
1449,excess_error,0.0227637008399574
1450,absolute_error,0.04802390853221672
1450,excess_error,0.0107140597313931
1451,absolute_error,0.16561547062108586
1451,excess_error,0.24032896633412193
1452,absolute_error,0.09276930655374414
1452,excess_error,0.12158977496997736
1453,absolute_error,0.081039967498112
1453,excess_error,0.055720601599160126
1454,absolute_error,-0.06683356385848371
1454,excess_error,0.08622449640668062
1455,absolute_error,-0.05379036370376096
1455,excess_error,0.06464915649372242
1456,absolute_error,-0.0024819688163103537
1456,excess_error,-0.035016063385746435
1457,absolute_error,0.0
1457,excess_error,0.0
1458,absolute_error,0.049246038511600476
1458,excess_error,0.057676235461560664
1459,absolute_error,0.0005566634972664186
1459,excess_error,0.056401103641646855
1460,absolute_error,0.10139832283922423
1460,excess_error,0.07082908098263367
1461,absolute_error,-0.0010805328092934109
1461,excess_error,-0.058962327998170895
1462,absolute_error,0.0
1462,excess_error,0.0
1463,absolute_error,-0.023049284057017172
1463,excess_error,-0.012853782516320644
1464,absolute_error,0.06399956787238968
1464,excess_error,0.1587783317048736
1465,absolute_error,-0.033718206115035974
1465,excess_error,0.04237863398020383
1466,absolute_error,-0.0023531524164012384
1466,excess_error,0.02533772559069165
1467,absolute_error,-0.006249124228417946
1467,excess_error,-0.062133626872530504
1468,absolute_error,-0.0008431374899087407
1468,excess_error,-0.03185231746765315
1469,absolute_error,0.13058300309841053
1469,excess_error,0.1187170118433073
1470,absolute_error,0.017795367031850095
1470,excess_error,0.016368122201461558
1471,absolute_error,-0.02289198882539605
1471,excess_error,0.04532709645584378
1472,absolute_error,-0.009948197139019888
1472,excess_error,0.056432411880146485
1473,absolute_error,-0.0013675525896143404
1473,excess_error,-0.03559262578228502
1474,absolute_error,-0.07070121119826205
1474,excess_error,0.119865162397813
1475,absolute_error,-0.0009470819610211123
1475,excess_error,-0.02450546418289041
1476,absolute_error,-0.013532918343990907
1476,excess_error,0.07443215344934216
1477,absolute_error,0.0014233520699684643
1477,excess_error,0.07499255623018049
1478,absolute_error,-0.04573741337834027
1478,excess_error,0.04544846637810449
1479,absolute_error,-0.004619506305654419
1479,excess_error,0.020370433612502126
1480,absolute_error,0.05501394496096792
1480,excess_error,0.1956775140229518
1481,absolute_error,-0.06509817317373405
1481,excess_error,0.07423556588727084
1482,absolute_error,-0.010358600194807189
1482,excess_error,0.09342664009793948
1483,absolute_error,-0.05288131081088632
1483,excess_error,-0.03830466590621516
1484,absolute_error,-0.020212462936341314
1484,excess_error,0.06107072176879982
1485,absolute_error,0.05235018871005577
1485,excess_error,0.034034473787333
1486,absolute_error,0.10914090235044813
1486,excess_error,0.11027800690635443
1487,absolute_error,-0.049058644900803604
1487,excess_error,-0.006852450403890797
1488,absolute_error,0.0
1488,excess_error,0.0
1489,absolute_error,0.05265145298359468
1489,excess_error,0.061240831592594434
1490,absolute_error,0.08298419807415051
1490,excess_error,0.1931635055208806
1491,absolute_error,-0.08472167411778506
1491,excess_error,0.16624171569729015
1492,absolute_error,0.00010937673403557113
1492,excess_error,0.0320611001831121
1493,absolute_error,0.054940128284502524
1493,excess_error,0.05060182231656494
1494,absolute_error,0.0581859447711409
1494,excess_error,0.02919017803901396
1495,absolute_error,-0.07394207686208433
1495,excess_error,0.13636184266072324
1496,absolute_error,0.0
1496,excess_error,0.0
1497,absolute_error,-0.013244172712786639
1497,excess_error,0.06577795681457474
1498,absolute_error,0.005678094171633596
1498,excess_error,0.09000125565176235
1499,absolute_error,-0.10614642090480911
1499,excess_error,0.11740274081873288
1500,absolute_error,0.054532051667662576
1500,excess_error,0.3039974999208948
1501,absolute_error,0.001381199070947825
1501,excess_error,0.09701500721584085
1502,absolute_error,-0.004978446270639636
1502,excess_error,0.02030653468343584
1503,absolute_error,-0.11332272719511396
1503,excess_error,0.12041777094136083
1504,absolute_error,-0.028798141340324934
1504,excess_error,-0.026199038115916073
1505,absolute_error,-0.0038530761627213915
1505,excess_error,0.02186274061649087
1506,absolute_error,0.09785845652101358
1506,excess_error,0.018215833078770883
1507,absolute_error,0.055502973028275046
1507,excess_error,0.06381931986748388
1508,absolute_error,-0.05597449772142493
1508,excess_error,0.12638166356812253
1509,absolute_error,0.06101549617082156
1509,excess_error,-0.020162767974540773
1510,absolute_error,-0.033781287321912545
1510,excess_error,-0.011908316846178301
1511,absolute_error,-0.05269375097088628
1511,excess_error,0.08195212292750839
1512,absolute_error,0.06118221999021245
1512,excess_error,0.07177538649902697
1513,absolute_error,0.06447232421925551
1513,excess_error,0.06502018749051956
1514,absolute_error,-0.09701119147668849
1514,excess_error,0.016483727462617326
1515,absolute_error,-0.004515554412420375
1515,excess_error,-0.03820101134834417
1516,absolute_error,-0.06950096754992267
1516,excess_error,0.08605409588334026
1517,absolute_error,0.03345957687934871
1517,excess_error,0.10831539818985943
1518,absolute_error,-0.005793973473386327
1518,excess_error,0.01142609080675211
1519,absolute_error,0.0
1519,excess_error,0.0
1520,absolute_error,0.060509118939289855
1520,excess_error,0.04599366011278375
1521,absolute_error,-0.05869253894235984
1521,excess_error,0.10558314960194462
1522,absolute_error,-0.05347968640493019
1522,excess_error,0.01086930692971475
1523,absolute_error,0.0016910491481696211
1523,excess_error,0.09150694583991674
1524,absolute_error,-0.01222971838856588
1524,excess_error,0.05778198556705814
1525,absolute_error,-0.06509796082344532
1525,excess_error,-0.007384205069850358
1526,absolute_error,-0.001578588026672234
1526,excess_error,-0.03585315417024734
1527,absolute_error,-0.00040011551760292806
1527,excess_error,0.04736743252780486
1528,absolute_error,-0.04425630318203009
1528,excess_error,-0.009994744702890879
1529,absolute_error,-0.022818787765428984
1529,excess_error,-0.0009143599353907516
1530,absolute_error,-0.004975907965012727
1530,excess_error,-0.043943508610258544
1531,absolute_error,0.0
1531,excess_error,0.0
1532,absolute_error,0.02726771371445689
1532,excess_error,0.16037407179154783
1533,absolute_error,-0.010432157499676497
1533,excess_error,0.07607227158896696
1534,absolute_error,-0.002876086197563521
1534,excess_error,-0.03263316006280144
1535,absolute_error,-0.012342141182794374
1535,excess_error,0.03323718278565615
1536,absolute_error,-0.056074445782791395
1536,excess_error,-0.007473080162172252
1537,absolute_error,-0.028900277134537
1537,excess_error,0.10018922073980482
1538,absolute_error,-0.05029972857085245
1538,excess_error,-0.008961992665983631
1539,absolute_error,0.1020299875139831
1539,excess_error,0.06350831130144517
1540,absolute_error,-0.0013016641882758195
1540,excess_error,-0.027278225417616642
1541,absolute_error,0.0077912618529651255
1541,excess_error,0.09781852510726978
1542,absolute_error,0.1216517799452034
1542,excess_error,0.11546803931185512
1543,absolute_error,0.044462859806663445
1543,excess_error,0.09448835161719593
1544,absolute_error,-0.11882135919659478
1544,excess_error,0.2119118596171185
1545,absolute_error,-0.011477306996967408
1545,excess_error,0.17957203449489656
1546,absolute_error,0.055449404113973325
1546,excess_error,0.04406031142391016
1547,absolute_error,0.0
1547,excess_error,0.0
1548,absolute_error,-0.053046712315979086
1548,excess_error,0.06577477440757706
1549,absolute_error,-0.01605689115105302
1549,excess_error,0.06078462095447257
1550,absolute_error,0.13731319733964917
1550,excess_error,0.11826245061106566
1551,absolute_error,0.013093433398295296
1551,excess_error,-0.04545843568519503
1552,absolute_error,-0.0033271662587349704
1552,excess_error,0.019848260898527537
1553,absolute_error,-0.041079681842874194
1553,excess_error,-0.09748553947794862
1554,absolute_error,0.031014186645148923
1554,excess_error,0.2884005104609129
1555,absolute_error,0.05612085055565077
1555,excess_error,0.15504214269969352
1556,absolute_error,0.08145001217148998
1556,excess_error,0.05280865556371896
1557,absolute_error,0.0
1557,excess_error,0.0
1558,absolute_error,-0.12221319544933107
1558,excess_error,-0.01850697672129255
1559,absolute_error,-0.04196226770187763
1559,excess_error,0.0024546016207709796
1560,absolute_error,-0.007528150746513562
1560,excess_error,0.060025395207642565
1561,absolute_error,-0.036201950979290985
1561,excess_error,0.1281155733361535
1562,absolute_error,-0.07264326995085532
1562,excess_error,-0.0073061950789031545
1563,absolute_error,0.050821139263548906
1563,excess_error,-0.12719856345214856
1564,absolute_error,0.0
1564,excess_error,0.0
1565,absolute_error,-0.04118239409979858
1565,excess_error,0.12860786007426558
1566,absolute_error,-0.0845486800834349
1566,excess_error,0.11548815933027434
1567,absolute_error,0.0
1567,excess_error,0.0
1568,absolute_error,-0.004678530515642776
1568,excess_error,-0.010625104088945037
1569,absolute_error,0.15676768779638786
1569,excess_error,0.12114909223483514
1570,absolute_error,-0.017214114967284755
1570,excess_error,0.060374740929842984
1571,absolute_error,0.0014566114167863463
1571,excess_error,0.09995501377217679
1572,absolute_error,0.0
1572,excess_error,0.0
1573,absolute_error,-0.01390685251067283
1573,excess_error,-0.020831181358563645
1574,absolute_error,0.0
1574,excess_error,0.0
1575,absolute_error,-0.0020394854591210933
1575,excess_error,-0.03608478578193073
1576,absolute_error,-0.017346129934919997
1576,excess_error,0.06548835482654027
1577,absolute_error,0.05671836388197188
1577,excess_error,0.1222481981625841
1578,absolute_error,-0.06408788578281022
1578,excess_error,0.09014589001419301
1579,absolute_error,0.09739115993492303
1579,excess_error,0.060671867411857906
1580,absolute_error,-0.03846128484728363
1580,excess_error,0.03440840901092703
1581,absolute_error,0.12804157673327343
1581,excess_error,0.13925563818926964
1582,absolute_error,-0.055727614153052385
1582,excess_error,0.052751389722484124
1583,absolute_error,0.05492651334036055
1583,excess_error,0.03473703717678922
1584,absolute_error,-0.08952992435850446
1584,excess_error,0.1488136702571634
1585,absolute_error,0.07553812280002889
1585,excess_error,0.010107873014073676
1586,absolute_error,-0.11723287231083276
1586,excess_error,0.1469282402726993
1587,absolute_error,-0.003690268670639596
1587,excess_error,0.03298795753663732
1588,absolute_error,0.05061883614709504
1588,excess_error,0.029775376714728442
1589,absolute_error,0.0627822512804174
1589,excess_error,0.2433918417894033
1590,absolute_error,0.040233890058954794
1590,excess_error,0.04172779899306771
1591,absolute_error,0.10542020199873439
1591,excess_error,0.10013621253177099
1592,absolute_error,-0.1182985388934484
1592,excess_error,0.06043243965654237
1593,absolute_error,-0.02572812366262307
1593,excess_error,0.016677913299401048
1594,absolute_error,0.05665249320825192
1594,excess_error,-0.020839074296007686
1595,absolute_error,-0.00646286564168338
1595,excess_error,0.05335856650591747
1596,absolute_error,-0.08346367206143404
1596,excess_error,-0.008791676970417323
1597,absolute_error,-0.06156136273202686
1597,excess_error,0.026350599473382363
1598,absolute_error,-0.050968416180467456
1598,excess_error,-0.006208536543311727
1599,absolute_error,0.08442695524969131
1599,excess_error,0.08463695176056132
1600,absolute_error,0.012056367214237241
1600,excess_error,0.10033614801617174
1601,absolute_error,-0.0023558909695874817
1601,excess_error,0.08809627378398004
1602,absolute_error,0.06676338640017565
1602,excess_error,0.014135255565045413
1603,absolute_error,-0.0011645838097284588
1603,excess_error,-0.02427289318165638
1604,absolute_error,0.0
1604,excess_error,0.0
1605,absolute_error,-0.02077327686277941
1605,excess_error,0.054556771816922735
1606,absolute_error,-0.0012481354350232898
1606,excess_error,-0.014598342848975899
1607,absolute_error,0.03148349274264384
1607,excess_error,0.055649616758539355
1608,absolute_error,0.0
1608,excess_error,0.0
1609,absolute_error,-0.03573615862655841
1609,excess_error,0.0373370408993402
1610,absolute_error,-0.011938186985295963
1610,excess_error,0.07280195580134778
1611,absolute_error,0.010491954137710913
1611,excess_error,-0.045555970942002276
1612,absolute_error,-0.04177759929126692
1612,excess_error,0.05386101198028146
1613,absolute_error,-0.024234689261009645
1613,excess_error,0.13939010760752044
1614,absolute_error,-0.029656032277159784
1614,excess_error,0.05057371231986842
1615,absolute_error,-0.011786436538864353
1615,excess_error,0.22265416140674876
1616,absolute_error,-0.0036577396765701486
1616,excess_error,-0.049862160737972325
1617,absolute_error,0.011401242385496025
1617,excess_error,0.007841106804526671
1618,absolute_error,0.07513331493941391
1618,excess_error,0.06246901265398101
1619,absolute_error,-0.019865846644055794
1619,excess_error,0.07353076809749724
1620,absolute_error,-0.0016919402188981802
1620,excess_error,-0.033522982255002914
1621,absolute_error,0.04169008455564176
1621,excess_error,0.06150947978349326
1622,absolute_error,0.05184931603677001
1622,excess_error,0.06085913101305448
1623,absolute_error,-0.027897772690406802
1623,excess_error,0.04722314144552089
1624,absolute_error,0.014094242788636835
1624,excess_error,0.06799270173337901
1625,absolute_error,-0.048347546117184566
1625,excess_error,0.04633411561130757
1626,absolute_error,-0.05700651853242429
1626,excess_error,-0.01087045066252581
1627,absolute_error,-0.018643017931346973
1627,excess_error,0.023996359607486483
1628,absolute_error,-0.03084661521147093
1628,excess_error,0.1109597900530704
1629,absolute_error,-0.02820748640412729
1629,excess_error,0.07479222104992317
1630,absolute_error,-0.012535358282907017
1630,excess_error,-0.004819032222716846
1631,absolute_error,-0.07011517995967007
1631,excess_error,-0.06587647506180602
1632,absolute_error,-0.026261732336448396
1632,excess_error,-0.013868747918227387
1633,absolute_error,0.04841850323111714
1633,excess_error,0.08131679724091478
1634,absolute_error,-0.015587006053649244
1634,excess_error,0.08772465978579962
1635,absolute_error,0.0
1635,excess_error,0.0
1636,absolute_error,0.05446097420257985
1636,excess_error,0.06308706806660216
1637,absolute_error,-0.0162626359383093
1637,excess_error,0.0734288925774835
1638,absolute_error,0.02550390218376484
1638,excess_error,0.05874404934711245
1639,absolute_error,-0.023584017163310978
1639,excess_error,-0.0034784124407620798
1640,absolute_error,0.0
1640,excess_error,0.0
1641,absolute_error,0.07716447146585496
1641,excess_error,0.0788934335828961
1642,absolute_error,0.0
1642,excess_error,0.0
1643,absolute_error,-0.014827173126562388
1643,excess_error,0.08924749623958328
1644,absolute_error,0.015605216951767776
1644,excess_error,0.04407371039129086
1645,absolute_error,-0.016890802265787742
1645,excess_error,0.05520155762429422
1646,absolute_error,-0.038106146622101364
1646,excess_error,-0.01722942620483272
1647,absolute_error,-0.12300681551023804
1647,excess_error,0.17895194728518696
1648,absolute_error,-0.019667401456361987
1648,excess_error,-0.01181449768322449
1649,absolute_error,0.001378966830054451
1649,excess_error,0.11181366966022241
1650,absolute_error,0.07729263716195689
1650,excess_error,0.01700204369845195
1651,absolute_error,-0.052152801622642395
1651,excess_error,-0.006216515369400888
1652,absolute_error,-0.04920213599423036
1652,excess_error,0.011152576990243034
1653,absolute_error,-0.0032383819690208204
1653,excess_error,-0.02834595998951641
1654,absolute_error,-0.018687740936331167
1654,excess_error,0.03251787682097747
1655,absolute_error,-0.026581995551086257
1655,excess_error,-0.008285970766396788
1656,absolute_error,-0.058140885808023714
1656,excess_error,0.08978516765932922
1657,absolute_error,0.0
1657,excess_error,0.0
1658,absolute_error,0.0
1658,excess_error,0.0
1659,absolute_error,-0.03826087742219142
1659,excess_error,0.04291157644101047
1660,absolute_error,-0.08832765344002949
1660,excess_error,0.07040107006754523
1661,absolute_error,-0.01824553251883363
1661,excess_error,0.05679170988709877
1662,absolute_error,-0.049647924562516835
1662,excess_error,-0.007535109690902564
1663,absolute_error,-0.012434429717704676
1663,excess_error,0.09314375209655328
1664,absolute_error,-0.0011698203411233178
1664,excess_error,-0.023789586748493942
1665,absolute_error,-0.012807382147536406
1665,excess_error,-0.006079727966387649
1666,absolute_error,0.0
1666,excess_error,0.0
1667,absolute_error,0.0028383609700187496
1667,excess_error,0.19562123231031464
1668,absolute_error,0.0
1668,excess_error,0.0
1669,absolute_error,0.05436640934088621
1669,excess_error,0.05769709862737001
1670,absolute_error,0.06605419735300722
1670,excess_error,0.055280788046262
1671,absolute_error,0.12561544275206615
1671,excess_error,0.14149175092145488
1672,absolute_error,-0.03857775451122329
1672,excess_error,-0.016498698932293943
