fold_id,task_id,split,context,perturbation,setting,predicted_effect_l2,h,predictor,M,H,M_plus_H
frangieh_context_holdout_3_IFNγ,IFNγ::ISYNA1+ctrl,test,IFNγ,ISYNA1+ctrl,context_unseen_row,0.081970065832138,0.03585929400448392,scGPT,0.39805825242718446,0.6504854368932039,0.44854368932038835
frangieh_context_holdout_3_IFNγ,IFNγ::KDR+ctrl,test,IFNγ,KDR+ctrl,context_unseen_row,0.08194150775671,0.03207378308409606,scGPT,0.30097087378640774,0.2621359223300971,0.29320388349514565
frangieh_context_holdout_3_IFNγ,IFNγ::KLF4+ctrl,test,IFNγ,KLF4+ctrl,context_unseen_row,0.0819426104426384,0.03202975140955932,scGPT,0.3106796116504854,0.2524271844660194,0.29902912621359223
frangieh_context_holdout_3_IFNγ,IFNγ::LAMP2+ctrl,test,IFNγ,LAMP2+ctrl,context_unseen_row,0.082033947110176,0.031403643964882086,scGPT,0.5436893203883495,0.17475728155339806,0.4699029126213592
frangieh_context_holdout_3_IFNγ,IFNγ::LCP1+ctrl,test,IFNγ,LCP1+ctrl,context_unseen_row,0.0821556448936462,0.03094683518867071,scGPT,0.8640776699029126,0.13592233009708737,0.7184466019417476
frangieh_context_holdout_3_IFNγ,IFNγ::LGALS3+ctrl,test,IFNγ,LGALS3+ctrl,context_unseen_row,0.0820652395486831,0.03724790262534667,scGPT,0.6601941747572816,0.7281553398058253,0.6737864077669904
frangieh_context_holdout_3_IFNγ,IFNγ::LGALS3BP+ctrl,test,IFNγ,LGALS3BP+ctrl,context_unseen_row,0.082051120698452,0.03767939161679162,scGPT,0.6116504854368932,0.7475728155339806,0.6388349514563106
frangieh_context_holdout_3_IFNγ,IFNγ::LRPAP1+ctrl,test,IFNγ,LRPAP1+ctrl,context_unseen_row,0.0820398703217506,0.03246037660013277,scGPT,0.5533980582524272,0.30097087378640774,0.5029126213592233
frangieh_context_holdout_3_IFNγ,IFNγ::LY96+ctrl,test,IFNγ,LY96+ctrl,context_unseen_row,0.0822742953896522,0.034152723947986456,scGPT,0.9611650485436893,0.49514563106796117,0.8679611650485438
frangieh_context_holdout_3_IFNγ,IFNγ::MC1R+ctrl,test,IFNγ,MC1R+ctrl,context_unseen_row,0.0820328071713447,0.034662539177413666,scGPT,0.5242718446601942,0.5533980582524272,0.5300970873786408
frangieh_context_holdout_3_IFNγ,IFNγ::MFGE8+ctrl,test,IFNγ,MFGE8+ctrl,context_unseen_row,0.0820486098527908,0.02942784396904485,scGPT,0.5825242718446602,0.038834951456310676,0.4737864077669903
frangieh_context_holdout_3_IFNγ,IFNγ::MRPL47+ctrl,test,IFNγ,MRPL47+ctrl,context_unseen_row,0.0818224474787712,0.04856021310540196,scGPT,0.04854368932038835,0.941747572815534,0.2271844660194175
frangieh_context_holdout_3_IFNγ,IFNγ::NGFR+ctrl,test,IFNγ,NGFR+ctrl,context_unseen_row,0.081929475069046,0.038180389010125396,scGPT,0.2621359223300971,0.7864077669902912,0.36699029126213595
frangieh_context_holdout_3_IFNγ,IFNγ::NPC1+ctrl,test,IFNγ,NPC1+ctrl,context_unseen_row,0.0821771547198295,0.03153299921722278,scGPT,0.9029126213592233,0.20388349514563106,0.7631067961165049
frangieh_context_holdout_3_IFNγ,IFNγ::NSG1+ctrl,test,IFNγ,NSG1+ctrl,context_unseen_row,0.0818779468536377,0.031213247159388023,scGPT,0.1262135922330097,0.1553398058252427,0.13203883495145632
frangieh_context_holdout_3_IFNγ,IFNγ::P2RX4+ctrl,test,IFNγ,P2RX4+ctrl,context_unseen_row,0.081821471452713,0.047433455176203496,scGPT,0.038834951456310676,0.9223300970873787,0.2155339805825243
frangieh_context_holdout_3_IFNγ,IFNγ::PAICS+ctrl,test,IFNγ,PAICS+ctrl,context_unseen_row,0.0818604677915573,0.05141574361531705,scGPT,0.10679611650485436,0.9611650485436893,0.2776699029126214
frangieh_context_holdout_3_IFNγ,IFNγ::PFDN4+ctrl,test,IFNγ,PFDN4+ctrl,context_unseen_row,0.0819953233003616,0.03421868217095096,scGPT,0.4368932038834951,0.5048543689320388,0.4504854368932039
frangieh_context_holdout_3_IFNγ,IFNγ::PFN1+ctrl,test,IFNγ,PFN1+ctrl,context_unseen_row,0.0821675658226013,0.047165796409075644,scGPT,0.883495145631068,0.9029126213592233,0.887378640776699
frangieh_context_holdout_3_IFNγ,IFNγ::PIK3IP1+ctrl,test,IFNγ,PIK3IP1+ctrl,context_unseen_row,0.0820448249578476,0.03406382280242084,scGPT,0.5631067961165048,0.47572815533980584,0.545631067961165
frangieh_context_holdout_3_IFNγ,IFNγ::PPIA+ctrl,test,IFNγ,PPIA+ctrl,context_unseen_row,0.0819450840353965,0.03641273120548025,scGPT,0.3300970873786408,0.6893203883495146,0.40194174757281553
frangieh_context_holdout_3_IFNγ,IFNγ::PROS1+ctrl,test,IFNγ,PROS1+ctrl,context_unseen_row,0.0820161625742912,0.034262322032020044,scGPT,0.49514563106796117,0.5145631067961165,0.49902912621359224
frangieh_context_holdout_3_IFNγ,IFNγ::PTMA+ctrl,test,IFNγ,PTMA+ctrl,context_unseen_row,0.0819438770413398,0.033342653071947496,scGPT,0.32038834951456313,0.3786407766990291,0.3320388349514563
frangieh_context_holdout_3_IFNγ,IFNγ::PYGB+ctrl,test,IFNγ,PYGB+ctrl,context_unseen_row,0.0818077996373176,0.035969579351586095,scGPT,0.019417475728155338,0.6601941747572816,0.1475728155339806
frangieh_context_holdout_3_IFNγ,IFNγ::RNASEH2A+ctrl,test,IFNγ,RNASEH2A+ctrl,context_unseen_row,0.082130879163742,0.055550762045399375,scGPT,0.8058252427184466,0.9902912621359223,0.8427184466019417
frangieh_context_holdout_3_IFNγ,IFNγ::SCARB2+ctrl,test,IFNγ,SCARB2+ctrl,context_unseen_row,0.0818165764212608,0.032275476384907825,scGPT,0.02912621359223301,0.27184466019417475,0.07766990291262135
frangieh_context_holdout_3_IFNγ,IFNγ::SDCBP+ctrl,test,IFNγ,SDCBP+ctrl,context_unseen_row,0.0822269767522811,0.032295620512744476,scGPT,0.9514563106796117,0.2815533980582524,0.8174757281553399
frangieh_context_holdout_3_IFNγ,IFNγ::SERPINF1+ctrl,test,IFNγ,SERPINF1+ctrl,context_unseen_row,0.0819195434451103,0.033777956289465935,scGPT,0.20388349514563106,0.42718446601941745,0.24854368932038834
frangieh_context_holdout_3_IFNγ,IFNγ::SET+ctrl,test,IFNγ,SET+ctrl,context_unseen_row,0.082032985985279,0.03324610353361009,scGPT,0.5339805825242718,0.36893203883495146,0.5009708737864078
frangieh_context_holdout_3_IFNγ,IFNγ::SLC19A1+ctrl,test,IFNγ,SLC19A1+ctrl,context_unseen_row,0.0819779336452484,0.0352224961257774,scGPT,0.4077669902912621,0.6310679611650486,0.4524271844660195
frangieh_context_holdout_3_IFNγ,IFNγ::SLC22A18+ctrl,test,IFNγ,SLC22A18+ctrl,context_unseen_row,0.0818619653582573,0.027061486931317262,scGPT,0.11650485436893204,0.009708737864077669,0.09514563106796117
frangieh_context_holdout_3_IFNγ,IFNγ::SLC25A13+ctrl,test,IFNγ,SLC25A13+ctrl,context_unseen_row,0.0821100994944572,0.033994861122161414,scGPT,0.7669902912621359,0.44660194174757284,0.7029126213592234
frangieh_context_holdout_3_IFNγ,IFNγ::SLC26A2+ctrl,test,IFNγ,SLC26A2+ctrl,context_unseen_row,0.0820230394601821,0.02954717510869018,scGPT,0.5048543689320388,0.04854368932038835,0.41359223300970877
frangieh_context_holdout_3_IFNγ,IFNγ::SOX4+ctrl,test,IFNγ,SOX4+ctrl,context_unseen_row,0.0821761935949325,0.03053185729295805,scGPT,0.8932038834951457,0.11650485436893204,0.737864077669903
frangieh_context_holdout_3_IFNγ,IFNγ::SPESP1+ctrl,test,IFNγ,SPESP1+ctrl,context_unseen_row,0.0820510238409042,0.030073496247316183,scGPT,0.6019417475728155,0.08737864077669903,0.49902912621359224
frangieh_context_holdout_3_IFNγ,IFNγ::SSR2+ctrl,test,IFNγ,SSR2+ctrl,context_unseen_row,0.0819250270724296,0.037915715785244664,scGPT,0.23300970873786409,0.7572815533980582,0.3378640776699029
frangieh_context_holdout_3_IFNγ,IFNγ::ST6GALNAC2+ctrl,test,IFNγ,ST6GALNAC2+ctrl,context_unseen_row,0.0821818932890892,0.03818175519823371,scGPT,0.9223300970873787,0.7961165048543689,0.8970873786407768
frangieh_context_holdout_3_IFNγ,IFNγ::STAT3+ctrl,test,IFNγ,STAT3+ctrl,context_unseen_row,0.0820941776037216,0.03495978444409623,scGPT,0.7475728155339806,0.5825242718446602,0.7145631067961165
frangieh_context_holdout_3_IFNγ,IFNγ::STOM+ctrl,test,IFNγ,STOM+ctrl,context_unseen_row,0.0823035240173339,0.035245375048617036,scGPT,1.0,0.6407766990291263,0.9281553398058253
frangieh_context_holdout_3_IFNγ,IFNγ::STX7+ctrl,test,IFNγ,STX7+ctrl,context_unseen_row,0.0820596292614936,0.03178753580294455,scGPT,0.6310679611650486,0.22330097087378642,0.5495145631067962
frangieh_context_holdout_3_IFNγ,IFNγ::TAPBP+ctrl,test,IFNγ,TAPBP+ctrl,context_unseen_row,0.0822915285825729,0.0352025117760949,scGPT,0.9902912621359223,0.6213592233009708,0.916504854368932
frangieh_context_holdout_3_IFNγ,IFNγ::TAPBPL+ctrl,test,IFNγ,TAPBPL+ctrl,context_unseen_row,0.082074336707592,0.03255248035621515,scGPT,0.6893203883495146,0.3106796116504854,0.6135922330097088
frangieh_context_holdout_3_IFNγ,IFNγ::TIMM50+ctrl,test,IFNγ,TIMM50+ctrl,context_unseen_row,0.0821450352668762,0.04014545709410603,scGPT,0.8543689320388349,0.8543689320388349,0.8543689320388349
frangieh_context_holdout_3_IFNγ,IFNγ::TIMP1+ctrl,test,IFNγ,TIMP1+ctrl,context_unseen_row,0.0820494964718818,0.03190821905202408,scGPT,0.5922330097087378,0.24271844660194175,0.5223300970873787
frangieh_context_holdout_3_IFNγ,IFNγ::TIMP2+ctrl,test,IFNγ,TIMP2+ctrl,context_unseen_row,0.0820119157433509,0.037047064678424314,scGPT,0.4854368932038835,0.7184466019417476,0.5320388349514564
frangieh_context_holdout_3_IFNγ,IFNγ::TIMP3+ctrl,test,IFNγ,TIMP3+ctrl,context_unseen_row,0.0819684863090515,0.03288394148130746,scGPT,0.3883495145631068,0.33980582524271846,0.3786407766990292
frangieh_context_holdout_3_IFNγ,IFNγ::TOP1MT+ctrl,test,IFNγ,TOP1MT+ctrl,context_unseen_row,0.0818454623222351,0.03440445398395981,scGPT,0.08737864077669903,0.5339805825242718,0.1766990291262136
frangieh_context_holdout_3_IFNγ,IFNγ::TTLL1+ctrl,test,IFNγ,TTLL1+ctrl,context_unseen_row,0.0819287821650505,0.03012431541988983,scGPT,0.2524271844660194,0.0970873786407767,0.22135922330097088
frangieh_context_holdout_3_IFNγ,IFNγ::TXNDC17+ctrl,test,IFNγ,TXNDC17+ctrl,context_unseen_row,0.0822799578309059,0.034374117021892005,scGPT,0.970873786407767,0.5242718446601942,0.8815533980582525
frangieh_context_holdout_3_IFNγ,IFNγ::UBC+ctrl,test,IFNγ,UBC+ctrl,context_unseen_row,0.0820093601942062,0.047460062284631406,scGPT,0.47572815533980584,0.9320388349514563,0.566990291262136
frangieh_context_holdout_3_IFNγ,IFNγ::UQCRFS1+ctrl,test,IFNγ,UQCRFS1+ctrl,context_unseen_row,0.0819195061922073,0.04160663222788805,scGPT,0.1941747572815534,0.8737864077669902,0.3300970873786408
frangieh_context_holdout_3_IFNγ,IFNγ::UQCRH+ctrl,test,IFNγ,UQCRH+ctrl,context_unseen_row,0.0820802897214889,0.04719373949058892,scGPT,0.7184466019417476,0.912621359223301,0.7572815533980584
frangieh_context_holdout_3_IFNγ,IFNγ::VAT1+ctrl,test,IFNγ,VAT1+ctrl,context_unseen_row,0.0818878188729286,0.03391033572270574,scGPT,0.1553398058252427,0.4368932038834951,0.2116504854368932
frangieh_context_holdout_3_IFNγ,IFNγ::VDAC2+ctrl,test,IFNγ,VDAC2+ctrl,context_unseen_row,0.0819216668605804,0.03407079442859367,scGPT,0.22330097087378642,0.4854368932038835,0.2757281553398059
frangieh_context_holdout_3_IFNγ,IFNγ::WBP2+ctrl,test,IFNγ,WBP2+ctrl,context_unseen_row,0.0818785652518272,0.031824366045269364,scGPT,0.13592233009708737,0.23300970873786409,0.1553398058252427
frangieh_context_holdout_1_Co-culture,Co-culture::A2M+ctrl,test,Co-culture,A2M+ctrl,context_unseen_row,0.4767444431781769,0.034146297675195315,GEARS,0.27884615384615385,0.4326923076923077,0.3096153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::AEBP1+ctrl,test,Co-culture,AEBP1+ctrl,context_unseen_row,0.4708421230316162,0.030482161561010794,GEARS,0.19230769230769232,0.057692307692307696,0.1653846153846154
frangieh_context_holdout_1_Co-culture,Co-culture::AGA+ctrl,test,Co-culture,AGA+ctrl,context_unseen_row,0.483916699886322,0.03227826393693481,GEARS,0.4230769230769231,0.18269230769230768,0.375
frangieh_context_holdout_1_Co-culture,Co-culture::APOD+ctrl,test,Co-culture,APOD+ctrl,context_unseen_row,0.4999750256538391,0.034731197540881664,GEARS,0.5673076923076923,0.5,0.5538461538461539
frangieh_context_holdout_1_Co-culture,Co-culture::B2M+ctrl,test,Co-culture,B2M+ctrl,context_unseen_row,0.4930938184261322,0.03585509294837092,GEARS,0.5096153846153846,0.6057692307692307,0.5288461538461539
frangieh_context_holdout_1_Co-culture,Co-culture::BOLA2+ctrl,test,Co-culture,BOLA2+ctrl,context_unseen_row,0.4664945304393768,0.040922984794866786,GEARS,0.15384615384615385,0.8653846153846154,0.2961538461538462
frangieh_context_holdout_1_Co-culture,Co-culture::BOLA2B+ctrl,test,Co-culture,BOLA2B+ctrl,context_unseen_row,0.4667330384254455,0.04106794476391937,GEARS,0.16346153846153846,0.875,0.3057692307692308
frangieh_context_holdout_1_Co-culture,Co-culture::BZW2+ctrl,test,Co-culture,BZW2+ctrl,context_unseen_row,0.4821893870830536,0.03475161495228814,GEARS,0.38461538461538464,0.5096153846153846,0.4096153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::C1QBP+ctrl,test,Co-culture,C1QBP+ctrl,context_unseen_row,0.4965475797653198,0.03783983448708336,GEARS,0.5480769230769231,0.7211538461538461,0.5826923076923077
frangieh_context_holdout_1_Co-culture,Co-culture::C6orf226+ctrl,test,Co-culture,C6orf226+ctrl,context_unseen_row,0.4836035966873169,0.036859204271730006,GEARS,0.40384615384615385,0.6538461538461539,0.4538461538461539
frangieh_context_holdout_1_Co-culture,Co-culture::CCND1+ctrl,test,Co-culture,CCND1+ctrl,context_unseen_row,0.6100227236747742,0.03784432237747065,GEARS,0.8076923076923077,0.7307692307692307,0.7923076923076924
frangieh_context_holdout_1_Co-culture,Co-culture::CCND2+ctrl,test,Co-culture,CCND2+ctrl,context_unseen_row,0.4603104889392853,0.03849409395528515,GEARS,0.10576923076923077,0.7403846153846154,0.2326923076923077
frangieh_context_holdout_1_Co-culture,Co-culture::CCR10+ctrl,test,Co-culture,CCR10+ctrl,context_unseen_row,0.5100399851799011,0.033118459861408774,GEARS,0.6730769230769231,0.2980769230769231,0.5980769230769232
frangieh_context_holdout_1_Co-culture,Co-culture::CD151+ctrl,test,Co-culture,CD151+ctrl,context_unseen_row,0.4808005690574646,0.03346147584750028,GEARS,0.375,0.3557692307692308,0.3711538461538462
frangieh_context_holdout_1_Co-culture,Co-culture::CD274+ctrl,test,Co-culture,CD274+ctrl,context_unseen_row,0.5066971778869629,0.03585269180876957,GEARS,0.6538461538461539,0.5961538461538461,0.6423076923076924
frangieh_context_holdout_1_Co-culture,Co-culture::CD44+ctrl,test,Co-culture,CD44+ctrl,context_unseen_row,0.55162113904953,0.03138790234021181,GEARS,0.75,0.08653846153846154,0.6173076923076924
frangieh_context_holdout_1_Co-culture,Co-culture::CD59+ctrl,test,Co-culture,CD59+ctrl,context_unseen_row,0.4731515645980835,0.0325704919456215,GEARS,0.23076923076923078,0.22115384615384615,0.22884615384615387
frangieh_context_holdout_1_Co-culture,Co-culture::CD63+ctrl,test,Co-culture,CD63+ctrl,context_unseen_row,0.4587523937225342,0.03542592345411222,GEARS,0.07692307692307693,0.5769230769230769,0.1769230769230769
frangieh_context_holdout_1_Co-culture,Co-culture::CDK4+ctrl,test,Co-culture,CDK4+ctrl,context_unseen_row,0.5123180150985718,0.03989326370331586,GEARS,0.6826923076923077,0.8173076923076923,0.7096153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::CDKN1A+ctrl,test,Co-culture,CDKN1A+ctrl,context_unseen_row,0.6598438024520874,0.03344769066912483,GEARS,0.8269230769230769,0.34615384615384615,0.7307692307692307
frangieh_context_holdout_1_Co-culture,Co-culture::CDKN2A+ctrl,test,Co-culture,CDKN2A+ctrl,context_unseen_row,0.5132485628128052,0.03652860600224621,GEARS,0.6923076923076923,0.6346153846153846,0.6807692307692308
frangieh_context_holdout_1_Co-culture,Co-culture::CHCHD2+ctrl,test,Co-culture,CHCHD2+ctrl,context_unseen_row,0.488677442073822,0.03337418170813259,GEARS,0.47115384615384615,0.3173076923076923,0.4403846153846154
frangieh_context_holdout_1_Co-culture,Co-culture::CITED1+ctrl,test,Co-culture,CITED1+ctrl,context_unseen_row,0.4913342297077179,0.030155953826507438,GEARS,0.49038461538461536,0.038461538461538464,0.4
frangieh_context_holdout_1_Co-culture,Co-culture::CSPG4+ctrl,test,Co-culture,CSPG4+ctrl,context_unseen_row,0.5090385675430298,0.031857091738606305,GEARS,0.6634615384615384,0.1346153846153846,0.5576923076923077
frangieh_context_holdout_1_Co-culture,Co-culture::CTPS1+ctrl,test,Co-culture,CTPS1+ctrl,context_unseen_row,0.5756808519363403,0.0528983419314275,GEARS,0.7692307692307693,0.9615384615384616,0.8076923076923077
frangieh_context_holdout_1_Co-culture,Co-culture::CTSB+ctrl,test,Co-culture,CTSB+ctrl,context_unseen_row,0.4752931296825409,0.035438727435119576,GEARS,0.25961538461538464,0.5865384615384616,0.32500000000000007
frangieh_context_holdout_1_Co-culture,Co-culture::CTSD+ctrl,test,Co-culture,CTSD+ctrl,context_unseen_row,0.5001960396766663,0.0314511743174029,GEARS,0.5769230769230769,0.09615384615384616,0.4807692307692307
frangieh_context_holdout_1_Co-culture,Co-culture::CXCR4+ctrl,test,Co-culture,CXCR4+ctrl,context_unseen_row,0.5571409463882446,0.03218946732414985,GEARS,0.7596153846153846,0.15384615384615385,0.6384615384615385
frangieh_context_holdout_1_Co-culture,Co-culture::DAG1+ctrl,test,Co-culture,DAG1+ctrl,context_unseen_row,1.1802195310592651,0.03402433497057665,GEARS,0.9807692307692307,0.41346153846153844,0.8673076923076923
frangieh_context_holdout_1_Co-culture,Co-culture::DDX39A+ctrl,test,Co-culture,DDX39A+ctrl,context_unseen_row,0.4550296366214752,0.03941615865348877,GEARS,0.038461538461538464,0.7884615384615384,0.18846153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::DLL3+ctrl,test,Co-culture,DLL3+ctrl,context_unseen_row,1.0415312051773071,0.03377647773187106,GEARS,0.9423076923076923,0.40384615384615385,0.8346153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::DNMT1+ctrl,test,Co-culture,DNMT1+ctrl,context_unseen_row,0.4946181774139404,0.0527505163543625,GEARS,0.5192307692307693,0.9519230769230769,0.6057692307692308
frangieh_context_holdout_1_Co-culture,Co-culture::EEA1+ctrl,test,Co-culture,EEA1+ctrl,context_unseen_row,0.4714644849300384,0.04031406138124334,GEARS,0.20192307692307693,0.8461538461538461,0.3307692307692308
frangieh_context_holdout_1_Co-culture,Co-culture::EMP1+ctrl,test,Co-culture,EMP1+ctrl,context_unseen_row,0.4805754125118255,0.0322613843324632,GEARS,0.36538461538461536,0.17307692307692307,0.3269230769230769
frangieh_context_holdout_1_Co-culture,Co-culture::EVA1A+ctrl,test,Co-culture,EVA1A+ctrl,context_unseen_row,0.4461367130279541,0.03700065960435177,GEARS,0.028846153846153848,0.6730769230769231,0.15769230769230771
frangieh_context_holdout_1_Co-culture,Co-culture::FBL+ctrl,test,Co-culture,FBL+ctrl,context_unseen_row,0.4837827980518341,0.047232245401706015,GEARS,0.41346153846153844,0.9326923076923077,0.5173076923076922
frangieh_context_holdout_1_Co-culture,Co-culture::FMN1+ctrl,test,Co-culture,FMN1+ctrl,context_unseen_row,1.7288752794265747,0.030313443067370452,GEARS,1.0,0.04807692307692308,0.8096153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::FSTL3+ctrl,test,Co-culture,FSTL3+ctrl,context_unseen_row,0.4955770075321197,0.030620948440365715,GEARS,0.5288461538461539,0.0673076923076923,0.4365384615384616
frangieh_context_holdout_1_Co-culture,Co-culture::GAA+ctrl,test,Co-culture,GAA+ctrl,context_unseen_row,1.1154472827911377,0.03590288810081074,GEARS,0.9711538461538461,0.6153846153846154,0.9
frangieh_context_holdout_1_Co-culture,Co-culture::GPATCH4+ctrl,test,Co-culture,GPATCH4+ctrl,context_unseen_row,0.4724389612674713,0.03486351087566142,GEARS,0.22115384615384615,0.5192307692307693,0.28076923076923077
frangieh_context_holdout_1_Co-culture,Co-culture::GPNMB+ctrl,test,Co-culture,GPNMB+ctrl,context_unseen_row,0.5981658101081848,0.033419583588317134,GEARS,0.7884615384615384,0.33653846153846156,0.698076923076923
frangieh_context_holdout_1_Co-culture,Co-culture::GRN+ctrl,test,Co-culture,GRN+ctrl,context_unseen_row,0.4342400729656219,0.03421816276811098,GEARS,0.009615384615384616,0.46153846153846156,0.1
frangieh_context_holdout_1_Co-culture,Co-culture::HLA-A+ctrl,test,Co-culture,HLA-A+ctrl,context_unseen_row,0.4785516858100891,0.029932903620377236,GEARS,0.3173076923076923,0.019230769230769232,0.25769230769230766
frangieh_context_holdout_1_Co-culture,Co-culture::HLA-B+ctrl,test,Co-culture,HLA-B+ctrl,context_unseen_row,0.4781723022460937,0.04023415084480395,GEARS,0.3076923076923077,0.8365384615384616,0.4134615384615385
frangieh_context_holdout_1_Co-culture,Co-culture::HLA-E+ctrl,test,Co-culture,HLA-E+ctrl,context_unseen_row,0.464751124382019,0.03508602722449967,GEARS,0.125,0.5384615384615384,0.2076923076923077
frangieh_context_holdout_1_Co-culture,Co-culture::HSPA1A+ctrl,test,Co-culture,HSPA1A+ctrl,context_unseen_row,0.4748854041099548,0.039414004921833036,GEARS,0.2403846153846154,0.7788461538461539,0.34807692307692306
frangieh_context_holdout_1_Co-culture,Co-culture::IFNGR1+ctrl,test,Co-culture,IFNGR1+ctrl,context_unseen_row,1.1053446531295776,0.07351816770795735,GEARS,0.9615384615384616,1.0,0.9692307692307693
frangieh_context_holdout_1_Co-culture,Co-culture::IFNGR2+ctrl,test,Co-culture,IFNGR2+ctrl,context_unseen_row,0.912921130657196,0.06949940938972043,GEARS,0.8846153846153846,0.9807692307692307,0.9038461538461539
frangieh_context_holdout_1_Co-culture,Co-culture::IRF3+ctrl,test,Co-culture,IRF3+ctrl,context_unseen_row,0.4723478853702545,0.0331194571512735,GEARS,0.21153846153846154,0.3076923076923077,0.23076923076923078
frangieh_context_holdout_1_Co-culture,Co-culture::ISYNA1+ctrl,test,Co-culture,ISYNA1+ctrl,context_unseen_row,0.4875964522361755,0.036810463560307816,GEARS,0.4519230769230769,0.6442307692307693,0.4903846153846154
frangieh_context_holdout_1_Co-culture,Co-culture::JAK1+ctrl,test,Co-culture,JAK1+ctrl,context_unseen_row,1.0150752067565918,0.06959619350450051,GEARS,0.9230769230769231,0.9903846153846154,0.9365384615384615
frangieh_context_holdout_1_Co-culture,Co-culture::JMJD7+ctrl,test,Co-culture,JMJD7+ctrl,context_unseen_row,0.4846868515014648,0.031639473237537456,GEARS,0.4326923076923077,0.10576923076923077,0.36730769230769234
frangieh_context_holdout_1_Co-culture,Co-culture::KCNN4+ctrl,test,Co-culture,KCNN4+ctrl,context_unseen_row,0.5882764458656311,0.03220521799977612,GEARS,0.7788461538461539,0.16346153846153846,0.6557692307692308
frangieh_context_holdout_1_Co-culture,Co-culture::KLF4+ctrl,test,Co-culture,KLF4+ctrl,context_unseen_row,0.479221373796463,0.033388274357969906,GEARS,0.33653846153846156,0.3269230769230769,0.33461538461538465
frangieh_context_holdout_1_Co-culture,Co-culture::LAMP2+ctrl,test,Co-culture,LAMP2+ctrl,context_unseen_row,0.4896667897701263,0.03417724641006093,GEARS,0.4807692307692308,0.4423076923076923,0.4730769230769231
frangieh_context_holdout_1_Co-culture,Co-culture::LCP1+ctrl,test,Co-culture,LCP1+ctrl,context_unseen_row,0.4637615382671356,0.03288060218554628,GEARS,0.11538461538461539,0.28846153846153844,0.15
frangieh_context_holdout_1_Co-culture,Co-culture::LGALS3BP+ctrl,test,Co-culture,LGALS3BP+ctrl,context_unseen_row,0.4594946503639221,0.033569711771099645,GEARS,0.08653846153846154,0.36538461538461536,0.1423076923076923
frangieh_context_holdout_1_Co-culture,Co-culture::LRPAP1+ctrl,test,Co-culture,LRPAP1+ctrl,context_unseen_row,0.6017236113548279,0.03531614733260759,GEARS,0.7980769230769231,0.5576923076923077,0.7500000000000001
frangieh_context_holdout_1_Co-culture,Co-culture::LY96+ctrl,test,Co-culture,LY96+ctrl,context_unseen_row,0.4556531012058258,0.03692518912164916,GEARS,0.057692307692307696,0.6634615384615384,0.17884615384615385
frangieh_context_holdout_1_Co-culture,Co-culture::NDUFA13+ctrl,test,Co-culture,NDUFA13+ctrl,context_unseen_row,0.5027026534080505,0.04397341707873965,GEARS,0.6346153846153846,0.9038461538461539,0.6884615384615385
frangieh_context_holdout_1_Co-culture,Co-culture::NGFR+ctrl,test,Co-culture,NGFR+ctrl,context_unseen_row,0.7598194479942322,0.03721026417253629,GEARS,0.8461538461538461,0.6923076923076923,0.8153846153846154
frangieh_context_holdout_1_Co-culture,Co-culture::NME1+ctrl,test,Co-culture,NME1+ctrl,context_unseen_row,0.4651505351066589,0.03490342460038716,GEARS,0.14423076923076922,0.5288461538461539,0.22115384615384615
frangieh_context_holdout_1_Co-culture,Co-culture::NMRK1+ctrl,test,Co-culture,NMRK1+ctrl,context_unseen_row,0.4872150123119354,0.030076707734698855,GEARS,0.4423076923076923,0.028846153846153848,0.3596153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::NSG1+ctrl,test,Co-culture,NSG1+ctrl,context_unseen_row,0.5298763513565063,0.03409140421039174,GEARS,0.7019230769230769,0.4230769230769231,0.6461538461538462
frangieh_context_holdout_1_Co-culture,Co-culture::P2RX4+ctrl,test,Co-culture,P2RX4+ctrl,context_unseen_row,1.0187913179397583,0.04594262700144254,GEARS,0.9326923076923077,0.9230769230769231,0.9307692307692308
frangieh_context_holdout_1_Co-culture,Co-culture::PET100+ctrl,test,Co-culture,PET100+ctrl,context_unseen_row,0.8390976786613464,0.040566733536249344,GEARS,0.8653846153846154,0.8557692307692307,0.8634615384615385
frangieh_context_holdout_1_Co-culture,Co-culture::PFDN4+ctrl,test,Co-culture,PFDN4+ctrl,context_unseen_row,0.46475750207901,0.03185758604547256,GEARS,0.1346153846153846,0.14423076923076922,0.13653846153846155
frangieh_context_holdout_1_Co-culture,Co-culture::PIK3IP1+ctrl,test,Co-culture,PIK3IP1+ctrl,context_unseen_row,0.5017173886299133,0.039035356943071524,GEARS,0.6153846153846154,0.7596153846153846,0.6442307692307693
frangieh_context_holdout_1_Co-culture,Co-culture::PPIA+ctrl,test,Co-culture,PPIA+ctrl,context_unseen_row,0.497600108385086,0.03540457147981449,GEARS,0.5576923076923077,0.5673076923076923,0.5596153846153846
frangieh_context_holdout_1_Co-culture,Co-culture::PROS1+ctrl,test,Co-culture,PROS1+ctrl,context_unseen_row,0.4776891469955444,0.03777356479538549,GEARS,0.2980769230769231,0.7115384615384616,0.3807692307692308
