shard,row_group,n_rows,selected_samples_present
train-00551-of-03388.parquet,6,1000,smp_2012
train-00551-of-03388.parquet,17,1000,smp_2044
train-00551-of-03388.parquet,18,1000,smp_2044;smp_2045;smp_2046
train-00551-of-03388.parquet,19,1000,smp_2046;smp_2048
train-00551-of-03388.parquet,20,1000,smp_2048;smp_2049
train-00551-of-03388.parquet,21,1000,smp_2049;smp_2050
train-00551-of-03388.parquet,22,1000,smp_2050;smp_2052
train-00551-of-03388.parquet,23,1000,smp_2052
train-00551-of-03388.parquet,24,1000,smp_2054
train-00551-of-03388.parquet,25,1000,smp_2056
train-00551-of-03388.parquet,26,1000,smp_2056;smp_2057
train-00551-of-03388.parquet,27,1000,smp_2057;smp_2058;smp_2059
train-00551-of-03388.parquet,28,225,smp_2059
train-00552-of-03388.parquet,0,1000,smp_2059;smp_2060;smp_2061
train-00552-of-03388.parquet,1,1000,smp_2061;smp_2062
train-00552-of-03388.parquet,2,1000,smp_2062;smp_2063
train-00552-of-03388.parquet,3,1000,smp_2063
train-00552-of-03388.parquet,4,1000,smp_2067
train-00552-of-03388.parquet,5,1000,smp_2067;smp_2068
train-00552-of-03388.parquet,6,1000,smp_2068;smp_2069;smp_2070
train-00552-of-03388.parquet,7,1000,smp_1975;smp_2070
train-00552-of-03388.parquet,8,1000,smp_1975
train-00552-of-03388.parquet,9,1000,smp_1978
train-00552-of-03388.parquet,10,1000,smp_1978;smp_1980
train-00552-of-03388.parquet,11,1000,smp_1980
train-00552-of-03388.parquet,12,1000,smp_1983
train-00552-of-03388.parquet,13,1000,smp_1986
train-00552-of-03388.parquet,14,1000,smp_1986
train-00552-of-03388.parquet,19,1000,smp_1997
train-00552-of-03388.parquet,22,1000,smp_2005
train-00552-of-03388.parquet,23,1000,smp_2005
train-00552-of-03388.parquet,26,1000,smp_2012
train-00552-of-03388.parquet,27,1000,smp_2012
train-00553-of-03388.parquet,10,1000,smp_2044
train-00553-of-03388.parquet,11,1000,smp_2044;smp_2045;smp_2046
train-00553-of-03388.parquet,12,1000,smp_2046
train-00553-of-03388.parquet,13,1000,smp_2048;smp_2049
train-00553-of-03388.parquet,14,1000,smp_2049;smp_2050
train-00553-of-03388.parquet,15,1000,smp_2050
train-00553-of-03388.parquet,16,1000,smp_2052
train-00553-of-03388.parquet,17,1000,smp_2052;smp_2054
train-00553-of-03388.parquet,18,1000,smp_2054
train-00553-of-03388.parquet,19,1000,smp_2056;smp_2057
train-00553-of-03388.parquet,20,1000,smp_2057;smp_2058
train-00553-of-03388.parquet,21,1000,smp_2058;smp_2059;smp_2060
train-00553-of-03388.parquet,22,1000,smp_2060;smp_2061
train-00553-of-03388.parquet,23,1000,smp_2061;smp_2062;smp_2063
train-00553-of-03388.parquet,24,1000,smp_2063
train-00553-of-03388.parquet,26,1000,smp_2067
train-00553-of-03388.parquet,27,1000,smp_2067;smp_2068
train-00553-of-03388.parquet,28,225,smp_2068;smp_2069
train-00554-of-03388.parquet,0,1000,smp_2069;smp_2070
train-00554-of-03388.parquet,1,1000,smp_1975;smp_2070
train-00554-of-03388.parquet,2,1000,smp_1978
train-00554-of-03388.parquet,3,1000,smp_1978
train-00554-of-03388.parquet,4,1000,smp_1980
train-00554-of-03388.parquet,5,1000,smp_1983
train-00554-of-03388.parquet,6,1000,smp_1983
train-00554-of-03388.parquet,7,1000,smp_1986
train-00554-of-03388.parquet,8,1000,smp_1986
train-00554-of-03388.parquet,12,1000,smp_1997
train-00554-of-03388.parquet,15,1000,smp_2005
train-00554-of-03388.parquet,16,1000,smp_2005
train-00554-of-03388.parquet,18,1000,smp_2012
train-00554-of-03388.parquet,19,1000,smp_2012
train-00555-of-03388.parquet,1,1000,smp_2044
train-00555-of-03388.parquet,2,1000,smp_2044;smp_2045
train-00555-of-03388.parquet,3,1000,smp_2045;smp_2046
train-00555-of-03388.parquet,4,1000,smp_2046;smp_2048
train-00555-of-03388.parquet,5,1000,smp_2048;smp_2049
train-00555-of-03388.parquet,6,1000,smp_2049;smp_2050
train-00555-of-03388.parquet,7,1000,smp_2050;smp_2052
train-00555-of-03388.parquet,8,1000,smp_2052
train-00555-of-03388.parquet,9,1000,smp_2054
train-00555-of-03388.parquet,10,1000,smp_2056
train-00555-of-03388.parquet,11,1000,smp_2056;smp_2057;smp_2058
train-00555-of-03388.parquet,12,1000,smp_2058;smp_2059
train-00555-of-03388.parquet,13,1000,smp_2059;smp_2060;smp_2061
train-00555-of-03388.parquet,14,1000,smp_2061;smp_2062
train-00555-of-03388.parquet,15,1000,smp_2062;smp_2063
train-00555-of-03388.parquet,17,1000,smp_2067
train-00555-of-03388.parquet,18,1000,smp_2067;smp_2068
train-00555-of-03388.parquet,19,1000,smp_2068;smp_2069;smp_2070
train-00555-of-03388.parquet,20,1000,smp_1975;smp_2070
train-00555-of-03388.parquet,21,1000,smp_1975
train-00555-of-03388.parquet,22,1000,smp_1978
train-00555-of-03388.parquet,23,1000,smp_1980
train-00555-of-03388.parquet,24,1000,smp_1980
train-00555-of-03388.parquet,25,1000,smp_1983
train-00555-of-03388.parquet,26,1000,smp_1986
train-00555-of-03388.parquet,27,1000,smp_1986
train-00556-of-03388.parquet,3,1000,smp_1997
train-00556-of-03388.parquet,6,1000,smp_2005
train-00556-of-03388.parquet,7,1000,smp_2005
train-00556-of-03388.parquet,10,1000,smp_2012
train-00556-of-03388.parquet,11,1000,smp_2012
train-00556-of-03388.parquet,21,1000,smp_2044
train-00556-of-03388.parquet,22,1000,smp_2044;smp_2045
train-00556-of-03388.parquet,23,1000,smp_2045;smp_2046
train-00556-of-03388.parquet,24,1000,smp_2048
train-00556-of-03388.parquet,25,1000,smp_2048;smp_2049;smp_2050
train-00556-of-03388.parquet,26,1000,smp_2050
train-00556-of-03388.parquet,27,1000,smp_2052
train-00556-of-03388.parquet,28,225,smp_2052
train-00557-of-03388.parquet,0,1000,smp_2052;smp_2054
train-00557-of-03388.parquet,1,1000,smp_2054;smp_2056
train-00557-of-03388.parquet,2,1000,smp_2056;smp_2057
train-00557-of-03388.parquet,3,1000,smp_2057;smp_2058;smp_2059
train-00557-of-03388.parquet,4,1000,smp_2059;smp_2060
train-00557-of-03388.parquet,5,1000,smp_2060;smp_2061;smp_2062
train-00557-of-03388.parquet,6,1000,smp_2062;smp_2063
train-00557-of-03388.parquet,7,1000,smp_2063
train-00557-of-03388.parquet,8,1000,smp_2067
train-00557-of-03388.parquet,9,1000,smp_2067;smp_2068
train-00557-of-03388.parquet,10,1000,smp_2068;smp_2069
train-00557-of-03388.parquet,11,1000,smp_1975;smp_2069;smp_2070
train-00557-of-03388.parquet,12,1000,smp_1975
train-00557-of-03388.parquet,13,1000,smp_1978
train-00557-of-03388.parquet,14,1000,smp_1978
train-00557-of-03388.parquet,15,1000,smp_1980
train-00557-of-03388.parquet,16,1000,smp_1980;smp_1983
train-00557-of-03388.parquet,17,1000,smp_1983
train-00557-of-03388.parquet,18,1000,smp_1986
train-00557-of-03388.parquet,19,1000,smp_1986
train-00557-of-03388.parquet,23,1000,smp_1997
train-00557-of-03388.parquet,24,1000,smp_1997
train-00557-of-03388.parquet,27,1000,smp_2005
train-00557-of-03388.parquet,28,225,smp_2005
train-00558-of-03388.parquet,0,1000,smp_2005
train-00558-of-03388.parquet,2,1000,smp_2012
train-00558-of-03388.parquet,3,1000,smp_2012
train-00558-of-03388.parquet,15,1000,smp_2044
train-00558-of-03388.parquet,16,1000,smp_2044;smp_2045;smp_2046
train-00558-of-03388.parquet,17,1000,smp_2046
train-00558-of-03388.parquet,18,1000,smp_2048;smp_2049
train-00558-of-03388.parquet,19,1000,smp_2049;smp_2050
train-00558-of-03388.parquet,20,1000,smp_2050
train-00558-of-03388.parquet,21,1000,smp_2052
train-00558-of-03388.parquet,22,1000,smp_2052;smp_2054
train-00558-of-03388.parquet,23,1000,smp_2054
train-00558-of-03388.parquet,24,1000,smp_2056;smp_2057
train-00558-of-03388.parquet,25,1000,smp_2057;smp_2058
train-00558-of-03388.parquet,26,1000,smp_2058;smp_2059
train-00558-of-03388.parquet,27,1000,smp_2059;smp_2060;smp_2061
train-00558-of-03388.parquet,28,225,smp_2061
train-00559-of-03388.parquet,0,1000,smp_2061;smp_2062;smp_2063
train-00559-of-03388.parquet,1,1000,smp_2063
train-00559-of-03388.parquet,3,1000,smp_2067
train-00559-of-03388.parquet,4,1000,smp_2067;smp_2068
train-00559-of-03388.parquet,5,1000,smp_2068;smp_2069;smp_2070
train-00559-of-03388.parquet,6,1000,smp_1975;smp_2070
train-00559-of-03388.parquet,7,1000,smp_1975
train-00559-of-03388.parquet,8,1000,smp_1978
train-00559-of-03388.parquet,9,1000,smp_1980
train-00559-of-03388.parquet,10,1000,smp_1980
train-00559-of-03388.parquet,11,1000,smp_1983
train-00559-of-03388.parquet,12,1000,smp_1986
train-00559-of-03388.parquet,13,1000,smp_1986
train-00559-of-03388.parquet,17,1000,smp_1997
train-00559-of-03388.parquet,18,1000,smp_1997
train-00559-of-03388.parquet,20,1000,smp_2005
train-00559-of-03388.parquet,21,1000,smp_2005
train-00559-of-03388.parquet,24,1000,smp_2012
train-00560-of-03388.parquet,6,1000,smp_2044
train-00560-of-03388.parquet,7,1000,smp_2044;smp_2045
train-00560-of-03388.parquet,8,1000,smp_2045;smp_2046
train-00560-of-03388.parquet,9,1000,smp_2046;smp_2048
train-00560-of-03388.parquet,10,1000,smp_2048;smp_2049;smp_2050
train-00560-of-03388.parquet,11,1000,smp_2050
train-00560-of-03388.parquet,12,1000,smp_2052
train-00560-of-03388.parquet,13,1000,smp_2052;smp_2054
train-00560-of-03388.parquet,14,1000,smp_2054;smp_2056
train-00560-of-03388.parquet,15,1000,smp_2056;smp_2057
train-00560-of-03388.parquet,16,1000,smp_2057;smp_2058
train-00560-of-03388.parquet,17,1000,smp_2058;smp_2059;smp_2060
train-00560-of-03388.parquet,18,1000,smp_2060;smp_2061;smp_2062
train-00560-of-03388.parquet,19,1000,smp_2062;smp_2063
train-00560-of-03388.parquet,20,1000,smp_2063
train-00560-of-03388.parquet,21,1000,smp_2067
train-00560-of-03388.parquet,22,1000,smp_2067;smp_2068
train-00560-of-03388.parquet,23,1000,smp_2068;smp_2069
train-00560-of-03388.parquet,24,1000,smp_1975;smp_2069;smp_2070
train-00560-of-03388.parquet,25,1000,smp_1975
train-00560-of-03388.parquet,26,1000,smp_1978
train-00560-of-03388.parquet,27,1000,smp_1978;smp_1980
train-00560-of-03388.parquet,28,225,smp_1980
train-00561-of-03388.parquet,0,1000,smp_1980
train-00561-of-03388.parquet,1,1000,smp_1983
train-00561-of-03388.parquet,2,1000,smp_1986
train-00561-of-03388.parquet,3,1000,smp_1986
train-00561-of-03388.parquet,7,1000,smp_1997
train-00561-of-03388.parquet,8,1000,smp_1997
train-00561-of-03388.parquet,10,1000,smp_2005
train-00561-of-03388.parquet,11,1000,smp_2005
train-00561-of-03388.parquet,13,1000,smp_2012
train-00561-of-03388.parquet,14,1000,smp_2012
train-00561-of-03388.parquet,24,1000,smp_2044
train-00561-of-03388.parquet,25,1000,smp_2044;smp_2045;smp_2046
train-00561-of-03388.parquet,26,1000,smp_2046;smp_2048
train-00561-of-03388.parquet,27,1000,smp_2048;smp_2049
train-00561-of-03388.parquet,28,225,smp_2049
train-00562-of-03388.parquet,0,1000,smp_2049;smp_2050
train-00562-of-03388.parquet,1,1000,smp_2050;smp_2052
train-00562-of-03388.parquet,2,1000,smp_2052;smp_2054
train-00562-of-03388.parquet,3,1000,smp_2054
train-00562-of-03388.parquet,4,1000,smp_2056;smp_2057
train-00562-of-03388.parquet,5,1000,smp_2057;smp_2058
train-00562-of-03388.parquet,6,1000,smp_2058;smp_2059;smp_2060
train-00562-of-03388.parquet,7,1000,smp_2060;smp_2061
train-00562-of-03388.parquet,8,1000,smp_2061;smp_2062;smp_2063
train-00562-of-03388.parquet,9,1000,smp_2063
train-00562-of-03388.parquet,10,1000,smp_2067
train-00562-of-03388.parquet,11,1000,smp_2067
train-00562-of-03388.parquet,12,1000,smp_2067;smp_2068;smp_2069
train-00562-of-03388.parquet,13,1000,smp_2069;smp_2070
train-00562-of-03388.parquet,14,1000,smp_1975;smp_2070
train-00562-of-03388.parquet,15,1000,smp_1978
train-00562-of-03388.parquet,16,1000,smp_1978
train-00562-of-03388.parquet,17,1000,smp_1980
train-00562-of-03388.parquet,18,1000,smp_1983
train-00562-of-03388.parquet,19,1000,smp_1983
train-00562-of-03388.parquet,20,1000,smp_1986
train-00562-of-03388.parquet,21,1000,smp_1986
train-00562-of-03388.parquet,25,1000,smp_1997
train-00563-of-03388.parquet,0,1000,smp_2005
train-00563-of-03388.parquet,1,1000,smp_2005
train-00563-of-03388.parquet,4,1000,smp_2012
train-00563-of-03388.parquet,15,1000,smp_2044
train-00563-of-03388.parquet,16,1000,smp_2044;smp_2045
train-00563-of-03388.parquet,17,1000,smp_2045;smp_2046
train-00563-of-03388.parquet,18,1000,smp_2046;smp_2048
train-00563-of-03388.parquet,19,1000,smp_2048;smp_2049
train-00563-of-03388.parquet,20,1000,smp_2049;smp_2050
train-00563-of-03388.parquet,21,1000,smp_2050;smp_2052
train-00563-of-03388.parquet,22,1000,smp_2052;smp_2054
train-00563-of-03388.parquet,23,1000,smp_2054
train-00563-of-03388.parquet,24,1000,smp_2056
train-00563-of-03388.parquet,25,1000,smp_2056;smp_2057;smp_2058
train-00563-of-03388.parquet,26,1000,smp_2058;smp_2059
train-00563-of-03388.parquet,27,1000,smp_2059;smp_2060;smp_2061
train-00563-of-03388.parquet,28,225,smp_2061
train-00564-of-03388.parquet,0,1000,smp_2061;smp_2062;smp_2063
train-00564-of-03388.parquet,1,1000,smp_2063
train-00564-of-03388.parquet,3,1000,smp_2067
train-00564-of-03388.parquet,4,1000,smp_2067;smp_2068;smp_2069
train-00564-of-03388.parquet,5,1000,smp_2069;smp_2070
train-00564-of-03388.parquet,6,1000,smp_1975;smp_2070
train-00564-of-03388.parquet,8,1000,smp_1978
train-00564-of-03388.parquet,9,1000,smp_1980
train-00564-of-03388.parquet,10,1000,smp_1983
train-00564-of-03388.parquet,11,1000,smp_1983
train-00564-of-03388.parquet,12,1000,smp_1986
train-00564-of-03388.parquet,13,1000,smp_1986
train-00564-of-03388.parquet,17,1000,smp_1997
train-00564-of-03388.parquet,20,1000,smp_2005
train-00564-of-03388.parquet,21,1000,smp_2005
train-00564-of-03388.parquet,24,1000,smp_2012
train-00565-of-03388.parquet,6,1000,smp_2044
train-00565-of-03388.parquet,7,1000,smp_2044;smp_2045
train-00565-of-03388.parquet,8,1000,smp_2045;smp_2046
train-00565-of-03388.parquet,9,1000,smp_2046;smp_2048
train-00565-of-03388.parquet,10,1000,smp_2048;smp_2049
train-00565-of-03388.parquet,11,1000,smp_2049;smp_2050
train-00565-of-03388.parquet,12,1000,smp_2050;smp_2052
train-00565-of-03388.parquet,13,1000,smp_2052;smp_2054
train-00565-of-03388.parquet,14,1000,smp_2054
train-00565-of-03388.parquet,15,1000,smp_2056;smp_2057
train-00565-of-03388.parquet,16,1000,smp_2057;smp_2058
train-00565-of-03388.parquet,17,1000,smp_2058;smp_2059
train-00565-of-03388.parquet,18,1000,smp_2059;smp_2060;smp_2061
train-00565-of-03388.parquet,19,1000,smp_2061;smp_2062
train-00565-of-03388.parquet,20,1000,smp_2062;smp_2063
train-00565-of-03388.parquet,22,1000,smp_2067
train-00565-of-03388.parquet,23,1000,smp_2067;smp_2068
train-00565-of-03388.parquet,24,1000,smp_2068;smp_2069;smp_2070
train-00565-of-03388.parquet,25,1000,smp_1975;smp_2070
train-00565-of-03388.parquet,26,1000,smp_1975
train-00565-of-03388.parquet,27,1000,smp_1978
train-00566-of-03388.parquet,0,1000,smp_1980
train-00566-of-03388.parquet,1,1000,smp_1980;smp_1983
train-00566-of-03388.parquet,2,1000,smp_1983
train-00566-of-03388.parquet,3,1000,smp_1986
train-00566-of-03388.parquet,4,1000,smp_1986
train-00566-of-03388.parquet,8,1000,smp_1997
train-00566-of-03388.parquet,11,1000,smp_2005
train-00566-of-03388.parquet,12,1000,smp_2005
train-00566-of-03388.parquet,14,1000,smp_2012
train-00566-of-03388.parquet,15,1000,smp_2012
train-00566-of-03388.parquet,26,1000,smp_2044
train-00566-of-03388.parquet,27,1000,smp_2044;smp_2045;smp_2046
train-00566-of-03388.parquet,28,225,smp_2046
train-00567-of-03388.parquet,0,1000,smp_2046;smp_2048
train-00567-of-03388.parquet,1,1000,smp_2048;smp_2049
train-00567-of-03388.parquet,2,1000,smp_2049;smp_2050
train-00567-of-03388.parquet,3,1000,smp_2050;smp_2052
train-00567-of-03388.parquet,4,1000,smp_2052;smp_2054
train-00567-of-03388.parquet,5,1000,smp_2054
train-00567-of-03388.parquet,6,1000,smp_2056;smp_2057
train-00567-of-03388.parquet,7,1000,smp_2057;smp_2058
train-00567-of-03388.parquet,8,1000,smp_2058;smp_2059
train-00567-of-03388.parquet,9,1000,smp_2059;smp_2060;smp_2061
train-00567-of-03388.parquet,10,1000,smp_2061;smp_2062
train-00567-of-03388.parquet,11,1000,smp_2062;smp_2063
train-00567-of-03388.parquet,13,1000,smp_2067
train-00567-of-03388.parquet,14,1000,smp_2067;smp_2068
train-00567-of-03388.parquet,15,1000,smp_2068;smp_2069;smp_2070
train-00567-of-03388.parquet,16,1000,smp_1975;smp_2070
train-00567-of-03388.parquet,17,1000,smp_1975
train-00567-of-03388.parquet,18,1000,smp_1978
train-00567-of-03388.parquet,19,1000,smp_1978;smp_1980
train-00567-of-03388.parquet,20,1000,smp_1980
train-00567-of-03388.parquet,21,1000,smp_1983
train-00567-of-03388.parquet,22,1000,smp_1986
train-00567-of-03388.parquet,23,1000,smp_1986
train-00567-of-03388.parquet,27,1000,smp_1997
train-00567-of-03388.parquet,28,225,smp_1997
train-00568-of-03388.parquet,0,1000,smp_1997
train-00568-of-03388.parquet,3,1000,smp_2005
train-00568-of-03388.parquet,6,1000,smp_2012
train-00568-of-03388.parquet,7,1000,smp_2012
train-00568-of-03388.parquet,17,1000,smp_2044
train-00568-of-03388.parquet,18,1000,smp_2044;smp_2045
train-00568-of-03388.parquet,19,1000,smp_2045;smp_2046
train-00568-of-03388.parquet,20,1000,smp_2046;smp_2048
train-00568-of-03388.parquet,21,1000,smp_2048;smp_2049;smp_2050
train-00568-of-03388.parquet,22,1000,smp_2050
train-00568-of-03388.parquet,23,1000,smp_2052
train-00568-of-03388.parquet,24,1000,smp_2052;smp_2054
train-00568-of-03388.parquet,25,1000,smp_2054
train-00568-of-03388.parquet,26,1000,smp_2056;smp_2057
train-00568-of-03388.parquet,27,1000,smp_2057;smp_2058
train-00568-of-03388.parquet,28,225,smp_2058;smp_2059
train-00569-of-03388.parquet,0,1000,smp_2059;smp_2060
train-00569-of-03388.parquet,1,1000,smp_2060;smp_2061;smp_2062
train-00569-of-03388.parquet,2,1000,smp_2062;smp_2063
train-00569-of-03388.parquet,3,1000,smp_2063
train-00569-of-03388.parquet,4,1000,smp_2067
train-00569-of-03388.parquet,5,1000,smp_2067;smp_2068
train-00569-of-03388.parquet,6,1000,smp_2068;smp_2069
train-00569-of-03388.parquet,7,1000,smp_1975;smp_2069;smp_2070
train-00569-of-03388.parquet,8,1000,smp_1975
train-00569-of-03388.parquet,9,1000,smp_1978
train-00569-of-03388.parquet,10,1000,smp_1978
train-00569-of-03388.parquet,11,1000,smp_1980
train-00569-of-03388.parquet,12,1000,smp_1983
train-00569-of-03388.parquet,13,1000,smp_1983
train-00569-of-03388.parquet,14,1000,smp_1986
train-00569-of-03388.parquet,15,1000,smp_1986
train-00569-of-03388.parquet,19,1000,smp_1997
train-00569-of-03388.parquet,22,1000,smp_2005
train-00569-of-03388.parquet,23,1000,smp_2005
train-00569-of-03388.parquet,25,1000,smp_2012
train-00569-of-03388.parquet,26,1000,smp_2012
train-00570-of-03388.parquet,8,1000,smp_2044
train-00570-of-03388.parquet,9,1000,smp_2044;smp_2045
train-00570-of-03388.parquet,10,1000,smp_2045;smp_2046
train-00570-of-03388.parquet,11,1000,smp_2046;smp_2048
train-00570-of-03388.parquet,12,1000,smp_2048;smp_2049
train-00570-of-03388.parquet,13,1000,smp_2049;smp_2050
train-00570-of-03388.parquet,14,1000,smp_2050;smp_2052
train-00570-of-03388.parquet,15,1000,smp_2052;smp_2054
train-00570-of-03388.parquet,16,1000,smp_2054
train-00570-of-03388.parquet,17,1000,smp_2056;smp_2057
train-00570-of-03388.parquet,18,1000,smp_2057;smp_2058
train-00570-of-03388.parquet,19,1000,smp_2058;smp_2059
train-00570-of-03388.parquet,20,1000,smp_2059;smp_2060;smp_2061
train-00570-of-03388.parquet,21,1000,smp_2061;smp_2062
train-00570-of-03388.parquet,22,1000,smp_2062;smp_2063
train-00570-of-03388.parquet,24,1000,smp_2067
train-00570-of-03388.parquet,25,1000,smp_2067;smp_2068
train-00570-of-03388.parquet,26,1000,smp_2068;smp_2069;smp_2070
train-00570-of-03388.parquet,27,1000,smp_1975;smp_2070
train-00570-of-03388.parquet,28,225,smp_1975
train-00571-of-03388.parquet,1,1000,smp_1978
train-00571-of-03388.parquet,2,1000,smp_1980
train-00571-of-03388.parquet,3,1000,smp_1980;smp_1983
train-00571-of-03388.parquet,4,1000,smp_1983
train-00571-of-03388.parquet,5,1000,smp_1986
train-00571-of-03388.parquet,6,1000,smp_1986
train-00571-of-03388.parquet,10,1000,smp_1997
train-00571-of-03388.parquet,11,1000,smp_1997
train-00571-of-03388.parquet,13,1000,smp_2005
train-00571-of-03388.parquet,14,1000,smp_2005
train-00571-of-03388.parquet,17,1000,smp_2012
train-00572-of-03388.parquet,0,1000,smp_2044
train-00572-of-03388.parquet,1,1000,smp_2044;smp_2045;smp_2046
train-00572-of-03388.parquet,2,1000,smp_2046;smp_2048
train-00572-of-03388.parquet,3,1000,smp_2048;smp_2049
train-00572-of-03388.parquet,4,1000,smp_2049;smp_2050
train-00572-of-03388.parquet,5,1000,smp_2050;smp_2052
train-00572-of-03388.parquet,6,1000,smp_2052
train-00572-of-03388.parquet,7,1000,smp_2054
train-00572-of-03388.parquet,8,1000,smp_2056
train-00572-of-03388.parquet,9,1000,smp_2056;smp_2057;smp_2058
train-00572-of-03388.parquet,10,1000,smp_2058;smp_2059
